# Execution with input file: c-46.mtx, NPROCS: 32, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.020981,4074,5610,3130,12.430106,44.564486
0.026703,4074,5610,3130,9.766512,41.619062
0.020981,4074,5610,3130,12.430106,44.401169
0.020981,4074,5610,3130,12.430106,45.094252
0.020742,4074,5610,3130,12.572981,43.323517
0.020742,4074,5610,3130,12.572981,44.521570
0.021458,4074,5610,3130,12.153881,43.719769
0.021219,4074,5610,3130,12.290442,43.840170
0.021219,4074,5610,3130,12.290442,43.369055
0.020504,4074,5610,3130,12.719178,43.053150
0.020981,4074,5610,3130,12.430106,43.323040
0.022173,4074,5610,3130,11.761821,43.678284
0.021458,4074,5610,3130,12.153881,44.185877
0.020981,4074,5610,3130,12.430106,44.046402
0.021696,4074,5610,3130,12.020322,44.194937
0.021219,4074,5610,3130,12.290442,43.452501
0.020742,4074,5610,3130,12.572981,43.320656
0.020981,4074,5610,3130,12.430106,43.228626
0.020981,4074,5610,3130,12.430106,44.203043
0.020742,4074,5610,3130,12.572981,43.873310
0.020504,4074,5610,3130,12.719178,43.549776
0.020742,4074,5610,3130,12.572981,43.516874
0.021696,4074,5610,3130,12.020322,43.677807
0.022411,4074,5610,3130,11.636695,43.341398
0.020981,4074,5610,3130,12.430106,43.848753
0.020981,4074,5610,3130,12.430106,44.319153
0.021458,4074,5610,3130,12.153881,44.084072
0.021458,4074,5610,3130,12.153881,43.306828
0.020742,4074,5610,3130,12.572981,44.861078
0.020981,4074,5610,3130,12.430106,43.343782
0.022173,4074,5610,3130,11.761821,44.158220
0.021458,4074,5610,3130,12.153881,44.276476
0.021219,4074,5610,3130,12.290442,43.889999
0.022173,4074,5610,3130,11.761821,43.457747
0.021935,4074,5610,3130,11.889666,43.719053
0.020981,4074,5610,3130,12.430106,43.760538
0.021458,4074,5610,3130,12.153881,43.600082
0.021458,4074,5610,3130,12.153881,43.202400
0.020981,4074,5610,3130,12.430106,43.862343
0.020742,4074,5610,3130,12.572981,43.989182
0.020981,4074,5610,3130,12.430106,43.749332
0.020981,4074,5610,3130,12.430106,43.791294
0.021458,4074,5610,3130,12.153881,44.363499
0.020981,4074,5610,3130,12.430106,43.412447
0.026941,4074,5610,3130,9.680082,43.730259
0.020742,4074,5610,3130,12.572981,44.051409
0.020981,4074,5610,3130,12.430106,43.829203
0.020742,4074,5610,3130,12.572981,43.809652
0.020981,4074,5610,3130,12.430106,43.721437
0.022888,4074,5610,3130,11.394264,44.014454
0.021219,4074,5610,3130,12.290442,43.241262
0.021219,4074,5610,3130,12.290442,43.479681
0.021219,4074,5610,3130,12.290442,43.909073
0.021219,4074,5610,3130,12.290442,43.082237
0.020742,4074,5610,3130,12.572981,44.390202
0.021458,4074,5610,3130,12.153881,43.484211
0.020981,4074,5610,3130,12.430106,43.272972
0.021219,4074,5610,3130,12.290442,43.518066
0.021458,4074,5610,3130,12.153881,43.960333
0.021935,4074,5610,3130,11.889666,43.482542
0.020742,4074,5610,3130,12.572981,63.248396
0.020981,4074,5610,3130,12.430106,51.780701
0.020981,4074,5610,3130,12.430106,44.618130
0.020981,4074,5610,3130,12.430106,44.506073
0.020981,4074,5610,3130,12.430106,58.181524
0.020981,4074,5610,3130,12.430106,82.471132
0.020742,4074,5610,3130,12.572981,44.370651
0.020742,4074,5610,3130,12.572981,44.403076
0.020742,4074,5610,3130,12.572981,43.160439
0.021935,4074,5610,3130,11.889666,43.320179
0.021696,4074,5610,3130,12.020322,43.652773
0.020981,4074,5610,3130,12.430106,43.641329
0.021458,4074,5610,3130,12.153881,43.659210
0.020742,4074,5610,3130,12.572981,43.915272
0.021696,4074,5610,3130,12.020322,44.076443
0.022411,4074,5610,3130,11.636695,43.918133
0.022411,4074,5610,3130,11.636695,43.734074
0.020981,4074,5610,3130,12.430106,44.109344
0.022650,4074,5610,3130,11.514203,42.797089
0.021219,4074,5610,3130,12.290442,43.383837
0.021696,4074,5610,3130,12.020322,43.780565
0.020742,4074,5610,3130,12.572981,43.167353
0.020742,4074,5610,3130,12.572981,44.016838
0.021696,4074,5610,3130,12.020322,43.502569
0.022411,4074,5610,3130,11.636695,43.859482
0.022650,4074,5610,3130,11.514203,43.779850
0.020742,4074,5610,3130,12.572981,43.558836
0.020981,4074,5610,3130,12.430106,44.544220
0.020981,4074,5610,3130,12.430106,43.299913
0.021458,4074,5610,3130,12.153881,43.669224
0.021219,4074,5610,3130,12.290442,43.719292
0.021219,4074,5610,3130,12.290442,44.073820
0.020981,4074,5610,3130,12.430106,44.004679
0.021219,4074,5610,3130,12.290442,44.428349
0.021219,4074,5610,3130,12.290442,43.271303
0.021219,4074,5610,3130,12.290442,42.976856
0.020981,4074,5610,3130,12.430106,44.541121
0.020742,4074,5610,3130,12.572981,43.871403
0.020981,4074,5610,3130,12.430106,43.360949
0.021219,4074,5610,3130,12.290442,43.359280
# End of Execution
