# Execution with input file: hugetric-00000.mtx, NPROCS: 64, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
7.588863,277254,1342925,61349,4.603337,468401.244640
7.767200,277254,1342925,61349,4.497643,469526.551962
7.407904,277254,1342925,61349,4.715786,468605.010748
7.496357,277254,1342925,61349,4.660143,443725.400686
7.753849,277254,1342925,61349,4.505387,466902.929783
7.476807,277254,1342925,61349,4.672328,444242.147923
7.928848,277254,1342925,61349,4.405948,443960.739851
7.215738,277254,1342925,61349,4.841375,468245.444059
8.149624,277254,1342925,61349,4.286589,468028.656244
7.392645,277254,1342925,61349,4.725520,443689.401150
7.775068,277254,1342925,61349,4.493091,443521.800756
8.173704,277254,1342925,61349,4.273961,468533.845901
7.777452,277254,1342925,61349,4.491714,442074.079275
7.292509,277254,1342925,61349,4.790408,467824.502468
7.185936,277254,1342925,61349,4.861453,467921.595097
7.483482,277254,1342925,61349,4.668160,467872.741699
7.680893,277254,1342925,61349,4.548181,443194.526434
7.418633,277254,1342925,61349,4.708967,467525.788069
8.757591,277254,1342925,61349,3.989007,467370.443821
7.538795,277254,1342925,61349,4.633909,443634.595871
7.326365,277254,1342925,61349,4.768271,468422.860384
7.664919,277254,1342925,61349,4.557660,468180.561304
7.807732,277254,1342925,61349,4.474295,468416.131020
8.032084,277254,1342925,61349,4.349319,468522.850513
8.708954,277254,1342925,61349,4.011285,467897.658110
7.571936,277254,1342925,61349,4.613628,467913.379669
6.932259,277254,1342925,61349,5.039352,443657.303810
8.632898,277254,1342925,61349,4.046624,468034.622192
7.359982,277254,1342925,61349,4.746492,468233.449936
8.042336,277254,1342925,61349,4.343775,467316.283703
7.194757,277254,1342925,61349,4.855493,467837.710142
7.406712,277254,1342925,61349,4.716545,467593.543768
7.533312,277254,1342925,61349,4.637282,467843.321562
7.973194,277254,1342925,61349,4.381443,470481.380224
10.236740,277254,1342925,61349,3.412619,466749.970198
7.675171,277254,1342925,61349,4.551572,548626.092434,505.76
7.544994,277254,1342925,61349,4.630102,554487.920046,506.87
7.142305,277254,1342925,61349,4.891151,553475.720882,508.26
7.091999,277254,1342925,61349,4.925846,553416.825056,507.27
7.597685,277254,1342925,61349,4.597992,550190.300703,507.06
7.352829,277254,1342925,61349,4.751109,521478.996038,507.30
8.785963,277254,1342925,61349,3.976126,525016.340256,505.78
7.656336,277254,1342925,61349,4.562769,522088.480234,506.30
7.345915,277254,1342925,61349,4.755581,550997.906208,507.58
