# Execution with input file: human_gene2.mtx, NPROCS: 2, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
25.063992,9034194,9087980,8980408,1.441781,5178.889751
24.021149,9034194,9087980,8980408,1.504373,5106.785059
23.262501,9034194,9087980,8980408,1.553435,4917.510748
23.326397,9034194,9087980,8980408,1.549180,4933.772326
23.294687,9034194,9087980,8980408,1.551288,4961.137772
23.237467,9034194,9087980,8980408,1.555108,4914.728642
24.617910,9034194,9087980,8980408,1.467906,5267.516851
24.516344,9034194,9087980,8980408,1.473987,5168.915033
23.211956,9034194,9087980,8980408,1.556817,4895.591497
23.307323,9034194,9087980,8980408,1.550447,4897.046804
24.815321,9034194,9087980,8980408,1.456228,5166.752338
23.278713,9034194,9087980,8980408,1.552353,4968.864679
23.330450,9034194,9087980,8980408,1.548910,4931.902647
23.500919,9034194,9087980,8980408,1.537675,5172.788382
23.403406,9034194,9087980,8980408,1.544082,5112.365484
23.243666,9034194,9087980,8980408,1.554694,4937.504053
24.884224,9034194,9087980,8980408,1.452196,5126.593828
23.396730,9034194,9087980,8980408,1.544522,5272.128105
23.274422,9034194,9087980,8980408,1.552639,4941.217422
23.265600,9034194,9087980,8980408,1.553228,4875.442505
23.225069,9034194,9087980,8980408,1.555938,4917.172909
23.247480,9034194,9087980,8980408,1.554438,4901.479959
23.388386,9034194,9087980,8980408,1.545074,5235.026598
23.334980,9034194,9087980,8980408,1.548610,4933.820248
24.846792,9034194,9087980,8980408,1.454384,5129.108906
23.294687,9034194,9087980,8980408,1.551288,4926.108837
24.688721,9034194,9087980,8980408,1.463696,5165.719032
23.227453,9034194,9087980,8980408,1.555779,4924.455404
23.420095,9034194,9087980,8980408,1.542982,5144.508600
23.201942,9034194,9087980,8980408,1.557489,4938.248634
23.240805,9034194,9087980,8980408,1.554885,4921.345472
24.276495,9034194,9087980,8980408,1.488550,5190.875769
23.372650,9034194,9087980,8980408,1.546114,5146.674395
24.570227,9034194,9087980,8980408,1.470755,5188.387871
23.411989,9034194,9087980,8980408,1.543516,5249.307156
23.301840,9034194,9087980,8980408,1.550812,4936.917305
24.467945,9034194,9087980,8980408,1.476903,5113.299608
23.399353,9034194,9087980,8980408,1.544349,5147.733688
24.519920,9034194,9087980,8980408,1.473772,5153.256416
23.223162,9034194,9087980,8980408,1.556066,4931.044579
23.235083,9034194,9087980,8980408,1.555268,5035.727262
24.716139,9034194,9087980,8980408,1.462072,5126.777887
23.271561,9034194,9087980,8980408,1.552830,4942.491293
23.332596,9034194,9087980,8980408,1.548768,4914.154053
23.407936,9034194,9087980,8980408,1.543783,5145.572901
23.298025,9034194,9087980,8980408,1.551066,4937.704563
23.231030,9034194,9087980,8980408,1.555539,4915.702105
23.393393,9034194,9087980,8980408,1.544743,5136.459827
23.275852,9034194,9087980,8980408,1.552544,4879.768848
23.354530,9034194,9087980,8980408,1.547313,4934.671402
25.074482,9034194,9087980,8980408,1.441177,5118.013620
24.538040,9034194,9087980,8980408,1.472684,5185.577393
25.009155,9034194,9087980,8980408,1.444942,5114.610195
23.282290,9034194,9087980,8980408,1.552114,4931.215763
23.192406,9034194,9087980,8980408,1.558130,4912.583113
24.060249,9034194,9087980,8980408,1.501929,5179.098129
24.913788,9034194,9087980,8980408,1.450473,5152.244091
25.049448,9034194,9087980,8980408,1.442618,5227.881432
23.403406,9034194,9087980,8980408,1.544082,5163.565636
25.125504,9034194,9087980,8980408,1.438251,5154.669762
23.661613,9034194,9087980,8980408,1.527232,5212.838888
23.532867,9034194,9087980,8980408,1.535587,5225.034475
23.440123,9034194,9087980,8980408,1.541663,5146.892309
