# Execution with input file: human_gene2.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
5.784273,4517097,4656937,4431043,6.247419,4875.495195
5.937338,4517097,4656937,4431043,6.086360,4883.190393
6.175280,4517097,4656937,4431043,5.851844,4901.845455
5.954027,4517097,4656937,4431043,6.069300,4899.207354
5.873442,4517097,4656937,4431043,6.152573,4899.033785
5.860806,4517097,4656937,4431043,6.165838,4911.424398
5.944014,4517097,4656937,4431043,6.079524,4842.139006
6.083488,4517097,4656937,4431043,5.940140,4905.550957
6.102800,4517097,4656937,4431043,5.921343,4996.017694
6.237507,4517097,4656937,4431043,5.793465,4930.047989
5.883932,4517097,4656937,4431043,6.141603,4905.557156
6.160259,4517097,4656937,4431043,5.866113,4964.748859
5.884171,4517097,4656937,4431043,6.141354,4877.179623
5.939484,4517097,4656937,4431043,6.084161,4888.129473
6.106138,4517097,4656937,4431043,5.918106,4941.189289
5.907059,4517097,4656937,4431043,6.117558,4901.847124
5.928755,4517097,4656937,4431043,6.095171,4826.619864
5.913496,4517097,4656937,4431043,6.110899,4887.217283
5.895615,4517097,4656937,4431043,6.129433,4831.248283
5.902529,4517097,4656937,4431043,6.122253,4882.747650
5.917549,4517097,4656937,4431043,6.106713,5080.581188
5.925894,4517097,4656937,4431043,6.098114,4909.736395
5.911112,4517097,4656937,4431043,6.113364,4933.925152
5.917072,4517097,4656937,4431043,6.107205,4920.133352
5.897522,4517097,4656937,4431043,6.127451,4940.479517
5.940914,4517097,4656937,4431043,6.082696,4865.348816
5.874395,4517097,4656937,4431043,6.151574,4904.393911
5.905151,4517097,4656937,4431043,6.119534,4867.561340
5.989075,4517097,4656937,4431043,6.033783,4891.244888
5.920649,4517097,4656937,4431043,6.103516,4869.472027
5.898476,4517097,4656937,4431043,6.126460,4882.387400
6.086826,4517097,4656937,4431043,5.936883,4896.285057
5.932570,4517097,4656937,4431043,6.091252,4968.210697
5.911589,4517097,4656937,4431043,6.112871,4861.192226
5.902529,4517097,4656937,4431043,6.122253,4937.315702
5.931377,4517097,4656937,4431043,6.092476,5179.577351
5.898714,4517097,4656937,4431043,6.126213,4902.868509
5.963802,4517097,4656937,4431043,6.059352,4889.561176
5.940914,4517097,4656937,4431043,6.082696,4909.560680
5.919218,4517097,4656937,4431043,6.104992,4894.622564
5.924463,4517097,4656937,4431043,6.099586,4831.047773
