# Execution with input file: sinc12.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.066757,73746,73770,73723,8.837578,153.765202
0.065804,73746,73770,73723,8.965659,149.623632
0.067711,73746,73770,73723,8.713105,150.780201
0.066280,73746,73770,73723,8.901158,191.330194
0.065804,73746,73770,73723,8.965659,147.777796
0.069857,73746,73770,73723,8.445467,152.610302
0.065804,73746,73770,73723,8.965659,146.978140
0.065565,73746,73770,73723,8.998262,146.827936
0.065565,73746,73770,73723,8.998262,149.797440
0.066519,73746,73770,73723,8.869254,146.153450
0.067949,73746,73770,73723,8.682533,146.936417
0.066757,73746,73770,73723,8.837578,146.087885
0.065088,73746,73770,73723,9.064183,146.027803
0.065327,73746,73770,73723,9.031102,147.644758
0.065565,73746,73770,73723,8.998262,146.599770
0.066519,73746,73770,73723,8.869254,146.795273
0.071049,73746,73770,73723,8.303765,154.313564
0.066996,73746,73770,73723,8.806128,147.450924
0.065804,73746,73770,73723,8.965659,147.265196
0.065804,73746,73770,73723,8.965659,146.959782
0.070333,73746,73770,73723,8.388210,156.093836
0.065804,73746,73770,73723,8.965659,149.806499
0.066042,73746,73770,73723,8.933292,147.595882
0.066042,73746,73770,73723,8.933292,148.683310
0.065327,73746,73770,73723,9.031102,150.555372
0.065088,73746,73770,73723,9.064183,146.078348
0.065565,73746,73770,73723,8.998262,147.743940
0.066042,73746,73770,73723,8.933292,147.548437
0.066042,73746,73770,73723,8.933292,147.456169
0.065804,73746,73770,73723,8.965659,148.001194
0.065088,73746,73770,73723,9.064183,154.036760
0.065804,73746,73770,73723,8.965659,147.368431
0.066280,73746,73770,73723,8.901158,152.525425
0.066757,73746,73770,73723,8.837578,189.337254
0.065327,73746,73770,73723,9.031102,151.297808
0.065327,73746,73770,73723,9.031102,147.321939
0.065327,73746,73770,73723,9.031102,146.765947
0.067711,73746,73770,73723,8.713105,147.740841
0.064850,73746,73770,73723,9.097507,146.892786
0.067711,73746,73770,73723,8.713105,147.904873
0.065565,73746,73770,73723,8.998262,145.745277
0.064850,73746,73770,73723,9.097507,146.936893
0.072002,73746,73770,73723,8.193781,146.819353
0.065327,73746,73770,73723,9.031102,147.360086
0.065804,73746,73770,73723,8.965659,147.832870
0.070095,73746,73770,73723,8.416741,157.911301
0.066280,73746,73770,73723,8.901158,147.469044
0.065804,73746,73770,73723,8.965659,148.290396
0.065804,73746,73770,73723,8.965659,147.378206
0.065088,73746,73770,73723,9.064183,148.401737
0.065088,73746,73770,73723,9.064183,148.238420
0.065565,73746,73770,73723,8.998262,146.092415
0.066757,73746,73770,73723,8.837578,151.580811
0.065088,73746,73770,73723,9.064183,146.763802
0.065327,73746,73770,73723,9.031102,148.000717
0.067711,73746,73770,73723,8.713105,153.201580
0.065088,73746,73770,73723,9.064183,146.732092
0.070810,73746,73770,73723,8.331724,189.946175
0.065565,73746,73770,73723,8.998262,146.199703
0.065088,73746,73770,73723,9.064183,147.039652
0.066519,73746,73770,73723,8.869254,147.136211
0.066519,73746,73770,73723,8.869254,147.394657
0.066042,73746,73770,73723,8.933292,148.967981
0.068665,73746,73770,73723,8.592090,153.113604
0.064850,73746,73770,73723,9.097507,147.756815
0.065327,73746,73770,73723,9.031102,146.646023
0.069141,73746,73770,73723,8.532834,147.453070
0.067234,73746,73770,73723,8.774900,221.067667
0.066757,73746,73770,73723,8.837578,146.818161
0.065088,73746,73770,73723,9.064183,146.876335
0.068426,73746,73770,73723,8.622028,157.816410
0.070810,73746,73770,73723,8.331724,147.969246
0.065327,73746,73770,73723,9.031102,146.631241
0.067711,73746,73770,73723,8.713105,147.017241
0.064850,73746,73770,73723,9.097507,148.596048
0.064850,73746,73770,73723,9.097507,146.163702
0.065327,73746,73770,73723,9.031102,146.922350
0.066519,73746,73770,73723,8.869254,148.267269
0.066757,73746,73770,73723,8.837578,147.645235
0.066280,73746,73770,73723,8.901158,146.782160
0.064611,73746,73770,73723,9.131077,147.386074
0.065327,73746,73770,73723,9.031102,148.660183
0.065804,73746,73770,73723,8.965659,147.331476
0.065565,73746,73770,73723,8.998262,147.160530
0.066996,73746,73770,73723,8.806128,146.102667
0.065804,73746,73770,73723,8.965659,146.999121
0.065565,73746,73770,73723,8.998262,148.116112
0.067949,73746,73770,73723,8.682533,147.373438
0.066280,73746,73770,73723,8.901158,149.895191
0.065088,73746,73770,73723,9.064183,152.983904
0.064850,73746,73770,73723,9.097507,148.057699
0.067472,73746,73770,73723,8.743894,146.970749
0.064850,73746,73770,73723,9.097507,146.939993
0.065804,73746,73770,73723,8.965659,146.792650
0.064611,73746,73770,73723,9.131077,147.302628
0.066042,73746,73770,73723,8.933292,147.932529
0.067711,73746,73770,73723,8.713105,148.737907
0.066519,73746,73770,73723,8.869254,147.367239
0.064850,73746,73770,73723,9.097507,146.862030
0.065804,73746,73770,73723,8.965659,146.770239
# End of Execution
