# Execution with input file: human_gene2.mtx, NPROCS: 32, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
1.180410,582851,919813,242315,30.613739,6664.977551
2.323151,582851,919813,242315,15.555072,6552.840948
1.184702,582851,919813,242315,30.502842,6634.310484
1.186609,582851,919813,242315,30.453812,6695.069790
1.195908,582851,919813,242315,30.217030,6639.134407
1.599550,582851,919813,242315,22.591835,6688.682556
1.184225,582851,919813,242315,30.515125,6815.006495
1.176834,582851,919813,242315,30.706771,6671.863079
1.180649,582851,919813,242315,30.607557,6673.382521
1.180887,582851,919813,242315,30.601378,6860.872030
2.399445,582851,919813,242315,15.060475,6752.144814
1.185894,582851,919813,242315,30.472180,6635.084629
1.781225,582851,919813,242315,20.287595,6687.847614
2.103806,582851,919813,242315,17.176861,6778.010607
2.375603,582851,919813,242315,15.211624,6837.535620
1.168489,582851,919813,242315,30.926061,6629.123688
1.778841,582851,919813,242315,20.314787,6687.590837
1.774549,582851,919813,242315,20.363916,6683.201551
1.188993,582851,919813,242315,30.392746,6620.422602
1.192093,582851,919813,242315,30.313725,6677.536249
1.750708,582851,919813,242315,20.641240,6701.014519
2.407074,582851,919813,242315,15.012740,6773.886442
1.184464,582851,919813,242315,30.508982,6818.474531
1.166344,582851,919813,242315,30.982957,6644.279718
1.181602,582851,919813,242315,30.582854,6696.588993
1.564026,582851,919813,242315,23.104973,6657.482386
1.467466,582851,919813,242315,24.625284,6623.923540
1.197338,582851,919813,242315,30.180929,6678.147554
1.167536,582851,919813,242315,30.951322,6630.638123
1.180172,582851,919813,242315,30.619924,6705.418348
1.185656,582851,919813,242315,30.478308,6753.613472
1.188755,582851,919813,242315,30.398842,6721.675158
1.175404,582851,919813,242315,30.744143,6699.727297
4.530191,582851,919813,242315,7.976876,7183.375359
2.815485,582851,919813,242315,12.835009,6769.408226
2.308369,582851,919813,242315,15.654681,6645.820856
1.187325,582851,919813,242315,30.435467,6695.041180
1.783848,582851,919813,242315,20.257769,6700.498819
2.748251,582851,919813,242315,13.149009,6801.213264
5.231857,582851,919813,242315,6.907065,7171.775818
1.190424,582851,919813,242315,30.356224,6726.278305
1.490355,582851,919813,242315,24.247100,6694.858789
2.086878,582851,919813,242315,17.316191,6676.333666
1.928329,582851,919813,242315,18.739939,6792.833805
1.178503,582851,919813,242315,30.663286,6698.790550
1.181602,582851,919813,242315,30.582854,6661.074877
1.187563,582851,919813,242315,30.429356,6714.537621
1.753807,582851,919813,242315,20.604761,6657.806635
1.381397,582851,919813,242315,26.159583,6872.657537
2.024651,582851,919813,242315,17.848401,6811.843157
4.652977,582851,919813,242315,7.766378,7036.479950
2.346516,582851,919813,242315,15.400185,6925.753832
1.680851,582851,919813,242315,21.499096,6629.292488
1.840830,582851,919813,242315,19.630699,6730.198622
2.413988,582851,919813,242315,14.969741,6758.326292
5.124807,582851,919813,242315,7.051343,7687.654495
4.740477,582851,919813,242315,7.623026,6879.154444
2.887964,582851,919813,242315,12.512889,7711.046457
1.721144,582851,919813,242315,20.995792,6771.389484
1.185894,582851,919813,242315,30.472180,6779.167652
8.274555,582851,919813,242315,4.367217,7196.235895
2.573252,582851,919813,242315,14.043234,6677.185297
1.380205,582851,919813,242315,26.182177,6954.411268
1.637459,582851,919813,242315,22.068815,7103.815794
1.991749,582851,919813,242315,18.143240,6795.248747
2.766609,582851,919813,242315,13.061757,6846.194983
2.660751,582851,919813,242315,13.581418,6865.726709
2.750874,582851,919813,242315,13.136473,7175.855398
1.192093,582851,919813,242315,30.313725,7015.862703
2.796888,582851,919813,242315,12.920350,7219.096422
2.747297,582851,919813,242315,13.153573,6785.695553
1.191854,582851,919813,242315,30.319789,6790.126562
2.768278,582851,919813,242315,13.053882,6861.531019
1.497746,582851,919813,242315,24.127447,6767.041922
2.866507,582851,919813,242315,12.606556,6952.596664
2.295732,582851,919813,242315,15.740848,6849.234104
1.182795,582851,919813,242315,30.552031,6828.269243
2.382755,582851,919813,242315,15.165962,6859.598875
2.816916,582851,919813,242315,12.828491,7236.905336
1.827240,582851,919813,242315,19.776699,6777.366400
2.333879,582851,919813,242315,15.483566,6788.775206
2.392054,582851,919813,242315,15.107009,7095.604420
1.763344,582851,919813,242315,20.493324,6689.594030
2.923250,582851,919813,242315,12.361848,6711.768866
1.206398,582851,919813,242315,29.954274,6729.655743
1.182079,582851,919813,242315,30.570517,6797.903538
1.171112,582851,919813,242315,30.856805,6885.814905
1.825333,582851,919813,242315,19.797365,6671.538353
2.897263,582851,919813,242315,12.472731,7180.254936
1.198769,582851,919813,242315,30.144913,6688.439846
2.881289,582851,919813,242315,12.541880,7272.201300
1.193047,582851,919813,242315,30.289493,6697.417974
1.199484,582851,919813,242315,30.126938,6656.117916
1.210690,582851,919813,242315,29.848095,6625.504017
1.825809,582851,919813,242315,19.792194,6731.758118
1.837015,582851,919813,242315,19.671463,6692.037582
2.353191,582851,919813,242315,15.356497,7125.731230
4.821062,582851,919813,242315,7.495605,7154.474497
2.897024,582851,919813,242315,12.473757,7205.433607
7.144690,582851,919813,242315,5.057851,7280.723095
# End of Execution
