# Execution with input file: c-46.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.041008,32599,34354,30743,6.359589,59.317350,13.01
0.040770,32599,34354,30743,6.396780,39.918900,13.01
0.040770,32599,34354,30743,6.396780,39.963007,13.01
0.040770,32599,34354,30743,6.396780,37.624598,13.01
0.040531,32599,34354,30743,6.434408,37.983418,13.01
0.041008,32599,34354,30743,6.359589,38.004160,13.01
0.040770,32599,34354,30743,6.396780,41.472197,13.01
0.040770,32599,34354,30743,6.396780,38.422585,13.01
0.040054,32599,34354,30743,6.511008,37.471294,13.01
0.041246,32599,34354,30743,6.322828,38.569927,13.01
0.040770,32599,34354,30743,6.396780,39.775372,13.00
0.040531,32599,34354,30743,6.434408,39.443254,13.01
0.056982,32599,34354,30743,4.576775,38.183212,13.01
0.040531,32599,34354,30743,6.434408,38.578987,13.01
0.040770,32599,34354,30743,6.396780,37.619114,13.01
0.040293,32599,34354,30743,6.472481,38.595915,13.01
0.040293,32599,34354,30743,6.472481,37.316322,13.01
0.040770,32599,34354,30743,6.396780,38.974047,13.01
0.040770,32599,34354,30743,6.396780,37.909269,13.01
0.040770,32599,34354,30743,6.396780,37.647724,13.01
0.040293,32599,34354,30743,6.472481,38.685799,13.01
0.040293,32599,34354,30743,6.472481,38.003683,13.01
0.040770,32599,34354,30743,6.396780,38.778067,13.01
0.041008,32599,34354,30743,6.359589,38.331032,13.01
0.040531,32599,34354,30743,6.434408,39.472580,13.01
0.041246,32599,34354,30743,6.322828,38.413048,13.01
0.040770,32599,34354,30743,6.396780,38.149834,13.01
0.040531,32599,34354,30743,6.434408,38.857222,13.01
0.041008,32599,34354,30743,6.359589,42.699337,13.01
0.040531,32599,34354,30743,6.434408,38.556814,13.01
0.040293,32599,34354,30743,6.472481,38.568735,13.01
0.041246,32599,34354,30743,6.322828,39.345980,13.01
0.040293,32599,34354,30743,6.472481,37.728310,13.01
0.041008,32599,34354,30743,6.359589,38.972616,13.00
0.041008,32599,34354,30743,6.359589,38.554430,13.01
0.042677,32599,34354,30743,6.110890,36.776781,13.02
0.040531,32599,34354,30743,6.434408,38.512230,13.01
0.040770,32599,34354,30743,6.396780,38.197756,13.01
0.040531,32599,34354,30743,6.434408,38.477898,13.01
0.042915,32599,34354,30743,6.076941,37.906647,13.01
0.040770,32599,34354,30743,6.396780,36.593437,13.00
0.040531,32599,34354,30743,6.434408,38.187742,13.01
0.040054,32599,34354,30743,6.511008,37.491560,13.01
0.040293,32599,34354,30743,6.472481,38.314342,13.01
0.040293,32599,34354,30743,6.472481,39.426088,13.01
0.040293,32599,34354,30743,6.472481,38.115978,13.01
0.040293,32599,34354,30743,6.472481,39.508104,13.01
0.040770,32599,34354,30743,6.396780,37.733793,13.01
0.040293,32599,34354,30743,6.472481,38.732052,13.01
0.040293,32599,34354,30743,6.472481,39.760828,13.01
0.040293,32599,34354,30743,6.472481,38.609743,13.01
0.041485,32599,34354,30743,6.286490,38.028002,13.01
0.040293,32599,34354,30743,6.472481,38.201809,13.01
0.040054,32599,34354,30743,6.511008,38.296223,13.00
0.040770,32599,34354,30743,6.396780,38.731575,13.01
0.041008,32599,34354,30743,6.359589,38.569212,13.01
0.040293,32599,34354,30743,6.472481,37.707567,13.01
0.040531,32599,34354,30743,6.434408,38.649797,13.01
0.040054,32599,34354,30743,6.511008,37.432432,13.01
0.052452,32599,34354,30743,4.972042,38.940907,13.01
0.040531,32599,34354,30743,6.434408,38.342476,13.01
0.040770,32599,34354,30743,6.396780,39.866924,13.01
0.041246,32599,34354,30743,6.322828,39.459944,13.01
0.041008,32599,34354,30743,6.359589,37.519932,13.01
0.040531,32599,34354,30743,6.434408,39.343596,13.01
0.040054,32599,34354,30743,6.511008,38.446665,13.00
0.040293,32599,34354,30743,6.472481,38.480520,13.01
0.040293,32599,34354,30743,6.472481,38.777113,13.01
0.041008,32599,34354,30743,6.359589,38.416862,13.01
0.040054,32599,34354,30743,6.511008,39.526224,13.01
0.041008,32599,34354,30743,6.359589,38.302898,13.01
0.056267,32599,34354,30743,4.634955,38.671017,13.01
0.052691,32599,34354,30743,4.949544,38.871288,13.01
0.040531,32599,34354,30743,6.434408,38.522243,13.01
0.040054,32599,34354,30743,6.511008,37.793159,13.01
0.040054,32599,34354,30743,6.511008,37.713766,13.01
0.040293,32599,34354,30743,6.472481,38.663387,13.01
0.041246,32599,34354,30743,6.322828,38.196087,13.00
0.051975,32599,34354,30743,5.017657,37.271023,13.01
0.040293,32599,34354,30743,6.472481,39.139032,13.01
0.043392,32599,34354,30743,6.010161,37.684679,13.01
0.041008,32599,34354,30743,6.359589,38.859606,13.01
0.040531,32599,34354,30743,6.434408,36.777735,13.03
0.040293,32599,34354,30743,6.472481,38.733244,13.01
0.040531,32599,34354,30743,6.434408,38.777113,13.01
0.040531,32599,34354,30743,6.434408,37.050724,13.01
0.040293,32599,34354,30743,6.472481,39.941072,13.00
0.040293,32599,34354,30743,6.472481,38.623095,13.00
0.041246,32599,34354,30743,6.322828,37.679195,13.01
0.041723,32599,34354,30743,6.250568,40.395260,13.01
0.040293,32599,34354,30743,6.472481,38.999081,13.01
0.040054,32599,34354,30743,6.511008,38.220406,13.01
0.047922,32599,34354,30743,5.442036,38.602352,13.01
0.040293,32599,34354,30743,6.472481,37.967443,13.01
0.041008,32599,34354,30743,6.359589,37.745714,13.01
0.040770,32599,34354,30743,6.396780,37.921429,13.01
0.040054,32599,34354,30743,6.511008,37.939548,13.01
0.040293,32599,34354,30743,6.472481,38.263559,13.01
0.041485,32599,34354,30743,6.286490,38.033009,13.01
0.040770,32599,34354,30743,6.396780,37.992716,13.00
# End of Execution
