# Execution with input file: c-46.mtx, NPROCS: 64, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.020981,2037,3020,1466,12.430106,55.596352,14.05
0.020742,2037,3020,1466,12.572981,45.257330,14.06
0.020266,2037,3020,1466,12.868815,53.714991,14.06
0.020504,2037,3020,1466,12.719178,46.910286,14.06
0.020981,2037,3020,1466,12.430106,55.590868,14.05
0.021219,2037,3020,1466,12.290442,45.479298,14.05
0.020266,2037,3020,1466,12.868815,44.997215,14.05
0.031471,2037,3020,1466,8.286737,44.905186,14.05
0.020742,2037,3020,1466,12.572981,44.971466,14.05
0.020742,2037,3020,1466,12.572981,45.492649,14.05
0.021696,2037,3020,1466,12.020322,50.117731,14.05
0.020504,2037,3020,1466,12.719178,52.244663,14.05
0.021458,2037,3020,1466,12.153881,49.063921,14.06
0.020504,2037,3020,1466,12.719178,45.519829,14.05
0.021935,2037,3020,1466,11.889666,47.025919,14.06
0.020981,2037,3020,1466,12.430106,46.049595,14.05
0.020981,2037,3020,1466,12.430106,44.099569,14.06
0.020981,2037,3020,1466,12.430106,48.478603,14.05
0.020742,2037,3020,1466,12.572981,46.277285,14.05
0.022173,2037,3020,1466,11.761821,51.968098,14.06
0.020742,2037,3020,1466,12.572981,45.425177,14.05
0.020742,2037,3020,1466,12.572981,54.685593,14.05
0.020742,2037,3020,1466,12.572981,44.960976,14.06
0.020742,2037,3020,1466,12.572981,47.056437,14.06
0.021219,2037,3020,1466,12.290442,45.905113,14.05
0.021219,2037,3020,1466,12.290442,44.914007,14.06
0.020504,2037,3020,1466,12.719178,44.664621,14.05
0.021935,2037,3020,1466,11.889666,55.675745,14.06
0.020504,2037,3020,1466,12.719178,45.004368,14.05
0.020981,2037,3020,1466,12.430106,45.520782,14.05
0.019789,2037,3020,1466,13.178907,45.354605,14.05
0.021219,2037,3020,1466,12.290442,44.432163,14.05
0.020266,2037,3020,1466,12.868815,45.494318,14.05
0.020981,2037,3020,1466,12.430106,55.381060,14.05
0.023842,2037,3020,1466,10.938493,44.520140,14.06
0.023365,2037,3020,1466,11.161728,50.155163,14.05
0.020742,2037,3020,1466,12.572981,45.532703,14.05
