# Execution with input file: fd12.mtx, NPROCS: 32, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.001431,918,1452,557,39.792760,16.501665
0.001431,918,1452,557,39.792760,16.683578
0.001431,918,1452,557,39.792760,16.473532
0.001431,918,1452,557,39.792760,16.253710
0.001431,918,1452,557,39.792760,16.442537
0.001431,918,1452,557,39.792760,16.252041
0.001669,918,1452,557,34.108080,16.491413
0.001431,918,1452,557,39.792760,17.014742
0.001431,918,1452,557,39.792760,16.200304
0.001669,918,1452,557,34.108080,16.830921
0.001431,918,1452,557,39.792760,26.520491
0.001431,918,1452,557,39.792760,16.338587
0.001669,918,1452,557,34.108080,18.089056
0.001669,918,1452,557,34.108080,16.341209
0.001669,918,1452,557,34.108080,16.300440
0.001431,918,1452,557,39.792760,16.296864
0.001431,918,1452,557,39.792760,16.757965
0.001431,918,1452,557,39.792760,16.477108
0.001669,918,1452,557,34.108080,16.417980
0.001431,918,1452,557,39.792760,16.419411
0.001431,918,1452,557,39.792760,16.339064
0.001431,918,1452,557,39.792760,16.407013
0.001431,918,1452,557,39.792760,16.248703
0.001431,918,1452,557,39.792760,16.241312
0.001431,918,1452,557,39.792760,16.415119
0.001431,918,1452,557,39.792760,16.262770
0.001669,918,1452,557,34.108080,16.419888
0.001669,918,1452,557,34.108080,16.367435
0.001431,918,1452,557,39.792760,16.408205
0.001669,918,1452,557,34.108080,16.253233
0.001431,918,1452,557,39.792760,16.258717
0.001431,918,1452,557,39.792760,16.364574
0.001431,918,1452,557,39.792760,16.515970
0.001431,918,1452,557,39.792760,16.470671
0.001431,918,1452,557,39.792760,16.587496
0.001431,918,1452,557,39.792760,16.466379
0.001431,918,1452,557,39.792760,16.444683
0.001431,918,1452,557,39.792760,16.634464
0.001431,918,1452,557,39.792760,16.326904
0.001431,918,1452,557,39.792760,16.343832
0.001431,918,1452,557,39.792760,16.526937
0.001431,918,1452,557,39.792760,16.499996
0.001669,918,1452,557,34.108080,16.372204
0.001669,918,1452,557,34.108080,16.373396
0.001431,918,1452,557,39.792760,16.328812
0.001431,918,1452,557,39.792760,16.525269
0.001431,918,1452,557,39.792760,16.656160
0.001669,918,1452,557,34.108080,16.331434
0.001431,918,1452,557,39.792760,16.375065
0.001431,918,1452,557,39.792760,16.521454
0.001431,918,1452,557,39.792760,16.440630
0.001431,918,1452,557,39.792760,16.312838
0.001431,918,1452,557,39.792760,16.681194
0.001669,918,1452,557,34.108080,16.432762
0.001431,918,1452,557,39.792760,16.267538
0.001669,918,1452,557,34.108080,16.355515
0.001669,918,1452,557,34.108080,16.201258
0.001669,918,1452,557,34.108080,19.512892
0.001431,918,1452,557,39.792760,16.191721
0.001431,918,1452,557,39.792760,16.557217
0.001669,918,1452,557,34.108080,16.371727
0.001431,918,1452,557,39.792760,16.782045
0.001431,918,1452,557,39.792760,16.353369
0.001431,918,1452,557,39.792760,16.239643
0.001431,918,1452,557,39.792760,16.227484
0.001431,918,1452,557,39.792760,16.296625
0.001431,918,1452,557,39.792760,16.391993
0.001431,918,1452,557,39.792760,16.454220
0.001431,918,1452,557,39.792760,16.567469
0.001669,918,1452,557,34.108080,16.148329
0.001431,918,1452,557,39.792760,16.370296
0.001431,918,1452,557,39.792760,16.443968
0.001431,918,1452,557,39.792760,16.488791
0.001669,918,1452,557,34.108080,16.421318
0.001669,918,1452,557,34.108080,16.449451
0.001431,918,1452,557,39.792760,16.293526
0.001431,918,1452,557,39.792760,16.304731
0.001431,918,1452,557,39.792760,16.338587
0.001431,918,1452,557,39.792760,16.302347
0.001431,918,1452,557,39.792760,16.294003
0.001431,918,1452,557,39.792760,16.773224
0.001907,918,1452,557,29.844570,16.431570
0.001431,918,1452,557,39.792760,16.501904
0.001669,918,1452,557,34.108080,16.319275
0.001431,918,1452,557,39.792760,16.614676
0.001431,918,1452,557,39.792760,16.430855
0.001669,918,1452,557,34.108080,16.492128
0.001669,918,1452,557,34.108080,16.422272
0.001431,918,1452,557,39.792760,16.355515
0.001669,918,1452,557,34.108080,16.279936
0.001431,918,1452,557,39.792760,16.525507
0.001431,918,1452,557,39.792760,16.227245
0.001431,918,1452,557,39.792760,16.587734
0.001431,918,1452,557,39.792760,16.567707
0.001431,918,1452,557,39.792760,36.133528
0.001431,918,1452,557,39.792760,16.784668
0.001431,918,1452,557,39.792760,16.339302
0.001669,918,1452,557,34.108080,16.299009
0.001431,918,1452,557,39.792760,16.269922
0.001431,918,1452,557,39.792760,16.748190
# End of Execution
