# Execution with input file: epb1.mtx, NPROCS: 2, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.109911,95053,95053,95053,1.729636,703.922510
0.112057,95053,95053,95053,1.696516,695.778131
0.111580,95053,95053,95053,1.703766,694.441557
0.087976,95053,95053,95053,2.160874,690.825224
0.090122,95053,95053,95053,2.109424,686.777353
0.087023,95053,95053,95053,2.184554,709.289074
0.111341,95053,95053,95053,1.707414,691.852093
0.107765,95053,95053,95053,1.764076,699.205875
0.074387,95053,95053,95053,2.555649,688.492775
0.110149,95053,95053,95053,1.725893,710.382462
0.109673,95053,95053,95053,1.733396,692.227364
0.108957,95053,95053,95053,1.744775,714.290142
0.109434,95053,95053,95053,1.737173,704.117775
0.073910,95053,95053,95053,2.572137,693.460703
0.109196,95053,95053,95053,1.740966,700.464964
0.117779,95053,95053,95053,1.614094,711.335659
0.108004,95053,95053,95053,1.760182,693.329573
0.072002,95053,95053,95053,2.640273,702.121735
0.108242,95053,95053,95053,1.756305,698.593140
0.073195,95053,95053,95053,2.597272,692.311049
0.110626,95053,95053,95053,1.718453,692.246199
0.105619,95053,95053,95053,1.799915,709.352732
0.112772,95053,95053,95053,1.685756,714.877367
0.109673,95053,95053,95053,1.733396,694.346666
0.087976,95053,95053,95053,2.160874,709.706068
0.112772,95053,95053,95053,1.685756,710.392475
0.111341,95053,95053,95053,1.707414,713.016748
0.108004,95053,95053,95053,1.760182,696.156979
0.111103,95053,95053,95053,1.711078,704.398870
0.111818,95053,95053,95053,1.700133,724.848032
0.111818,95053,95053,95053,1.700133,702.800989
0.113487,95053,95053,95053,1.675131,710.996389
0.111818,95053,95053,95053,1.700133,709.382057
0.111103,95053,95053,95053,1.711078,705.987215
0.114679,95053,95053,95053,1.657718,696.646929
0.115395,95053,95053,95053,1.647443,687.823057
0.110865,95053,95053,95053,1.714758,689.194202
0.109434,95053,95053,95053,1.737173,695.276260
0.088692,95053,95053,95053,2.143447,692.636728
0.111103,95053,95053,95053,1.711078,690.859556
0.115156,95053,95053,95053,1.650854,689.593315
0.112295,95053,95053,95053,1.692914,697.561026
0.087738,95053,95053,95053,2.166746,706.341028
0.121117,95053,95053,95053,1.569611,717.123508
0.115395,95053,95053,95053,1.647443,697.887897
0.090599,95053,95053,95053,2.098322,697.228432
0.126123,95053,95053,95053,1.507301,701.684952
0.092268,95053,95053,95053,2.060368,680.993080
0.108957,95053,95053,95053,1.744775,704.653263
0.110149,95053,95053,95053,1.725893,700.960636
0.107765,95053,95053,95053,1.764076,700.880527
0.108242,95053,95053,95053,1.756305,701.488733
0.108719,95053,95053,95053,1.748602,702.532291
0.111341,95053,95053,95053,1.707414,696.204424
0.117302,95053,95053,95053,1.620655,695.658445
0.087738,95053,95053,95053,2.166746,697.763443
0.088453,95053,95053,95053,2.149225,698.515892
0.109911,95053,95053,95053,1.729636,698.354244
0.108957,95053,95053,95053,1.744775,696.763277
0.111818,95053,95053,95053,1.700133,688.991547
0.074148,95053,95053,95053,2.563866,704.733133
0.073910,95053,95053,95053,2.572137,692.094088
0.087261,95053,95053,95053,2.178586,731.112719
0.123978,95053,95053,95053,1.533389,704.241991
0.111818,95053,95053,95053,1.700133,696.498156
0.109673,95053,95053,95053,1.733396,698.793888
0.092506,95053,95053,95053,2.055058,692.474365
0.120878,95053,95053,95053,1.572707,704.554081
0.110149,95053,95053,95053,1.725893,701.887846
0.074387,95053,95053,95053,2.555649,707.967758
0.110149,95053,95053,95053,1.725893,712.041616
0.108957,95053,95053,95053,1.744775,697.824478
0.113487,95053,95053,95053,1.675131,711.638451
0.087023,95053,95053,95053,2.184554,693.027020
0.108719,95053,95053,95053,1.748602,709.125757
0.113010,95053,95053,95053,1.682199,700.587988
0.085115,95053,95053,95053,2.233508,675.852299
0.096321,95053,95053,95053,1.973669,704.149723
0.112295,95053,95053,95053,1.692914,696.739674
0.090599,95053,95053,95053,2.098322,702.103138
0.113487,95053,95053,95053,1.675131,696.414232
0.097036,95053,95053,95053,1.959121,697.034597
0.118017,95053,95053,95053,1.610833,707.676411
0.113487,95053,95053,95053,1.675131,691.024542
0.108242,95053,95053,95053,1.756305,706.135035
0.107765,95053,95053,95053,1.764076,695.416451
0.109673,95053,95053,95053,1.733396,711.133003
0.110388,95053,95053,95053,1.722165,699.522734
0.110626,95053,95053,95053,1.718453,694.453478
0.111103,95053,95053,95053,1.711078,699.987888
0.121355,95053,95053,95053,1.566527,701.936245
0.113010,95053,95053,95053,1.682199,701.233387
0.109911,95053,95053,95053,1.729636,688.429832
0.108004,95053,95053,95053,1.760182,698.155403
0.127316,95053,95053,95053,1.493188,682.996035
0.110149,95053,95053,95053,1.725893,698.040724
0.108719,95053,95053,95053,1.748602,709.945202
0.087976,95053,95053,95053,2.160874,688.003063
0.093222,95053,95053,95053,2.039290,694.303989
0.087738,95053,95053,95053,2.166746,692.712069
# End of Execution
