# Execution with input file: hugetric-00000.mtx, NPROCS: 128, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
19.023180,136461,136479,136441,1.836396,8224.441051
27.696609,136461,136479,136441,1.261313,3965.682983
23.799658,136461,136479,136441,1.467840,3920.743704
24.022818,136461,136479,136441,1.454205,4286.247969
34.554482,136461,136479,136441,1.010986,3923.885584
23.681164,136461,136479,136441,1.475185,4245.487690
28.604984,136461,136479,136441,1.221259,3841.192961
32.107115,136461,136479,136441,1.088048,4145.930290
30.735493,136461,136479,136441,1.136604,3925.817490
40.538788,136461,136479,136441,0.861745,3902.469873
47.465086,136461,136479,136441,0.735996,4304.039478
23.838282,136461,136479,136441,1.465462,3898.599625
27.484894,136461,136479,136441,1.271029,3881.756306
38.022518,136461,136479,136441,0.918774,4210.056067
28.371572,136461,136479,136441,1.231306,3951.241970
27.431250,136461,136479,136441,1.273514,3971.926928
39.121389,136461,136479,136441,0.892967,3906.803370
37.922144,136461,136479,136441,0.921206,4131.125927
27.048349,136461,136479,136441,1.291542,4085.136890
42.698622,136461,136479,136441,0.818155,3962.594509
22.914171,136461,136479,136441,1.524563,3898.924828
28.306246,136461,136479,136441,1.234148,3959.566832
32.516479,136461,136479,136441,1.074350,3967.812777
27.073383,136461,136479,136441,1.290348,3938.183546
25.684357,136461,136479,136441,1.360131,3941.501617
19.613028,136461,136479,136441,1.781168,3895.340681
22.748232,136461,136479,136441,1.535684,4004.976273
27.324438,136461,136479,136441,1.278493,3953.097582
24.434805,136461,136479,136441,1.429686,3982.035398
31.258583,136461,136479,136441,1.117584,3898.271084
23.406029,136461,136479,136441,1.492525,3967.028379
35.498381,136461,136479,136441,0.984104,4310.678959
23.616791,136461,136479,136441,1.479206,3909.946442
29.476643,136461,136479,136441,1.185145,4294.069052
23.357630,136461,136479,136441,1.495618,3884.966612
28.547049,136461,136479,136441,1.223737,4230.968952
24.636269,136461,136479,136441,1.417994,4264.531851
25.095940,136461,136479,136441,1.392022,4202.752352
32.792091,136461,136479,136441,1.065321,4283.886909
38.185835,136461,136479,136441,0.914844,4298.818588
27.557135,136461,136479,136441,1.267697,4168.700218
39.246082,136461,136479,136441,0.890129,4310.683966
18.981695,136461,136479,136441,1.840409,4217.311859
27.584314,136461,136479,136441,1.266448,3958.013773,780.05
27.812958,136461,136479,136441,1.256037,4009.129524,781.17
36.309242,136461,136479,136441,0.962127,4128.256559,781.34
61.036348,136461,136479,136441,0.572349,4826.726437,780.00
177.657127,136461,136479,136441,0.196638,6518.400431,781.43
264.457703,136461,136479,136441,0.132097,10566.892862,780.01
122.348070,136461,136479,136441,0.285530,11832.106829,780.01
75.266123,136461,136479,136441,0.464141,5899.238348,781.89
279.597998,136461,136479,136441,0.124944,7488.365412,780.01
