# Execution with input file: fd12.mtx, NPROCS: 64, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.002623,451,2398,7,21.705142,18.215418,9.09
0.002384,451,2398,7,23.875656,17.821312,8.84
0.002623,451,2398,7,21.705142,18.191814,8.84
0.002623,451,2398,7,21.705142,17.873049,9.09
0.002623,451,2398,7,21.705142,17.935514,9.09
0.002623,451,2398,7,21.705142,18.258810,8.84
0.002384,451,2398,7,23.875656,18.570185,9.09
0.002384,451,2398,7,23.875656,21.004915,8.84
0.008345,451,2398,7,6.821616,20.090580,9.09
0.002623,451,2398,7,21.705142,18.060207,8.84
0.002623,451,2398,7,21.705142,17.811775,9.09
0.003099,451,2398,7,18.365889,17.863989,9.10
0.002384,451,2398,7,23.875656,18.676996,9.10
0.002384,451,2398,7,23.875656,18.589973,9.10
0.002384,451,2398,7,23.875656,18.376589,8.84
0.002384,451,2398,7,23.875656,21.154165,8.84
0.002623,451,2398,7,21.705142,17.996550,8.84
0.002623,451,2398,7,21.705142,18.477917,8.84
0.002623,451,2398,7,21.705142,19.635439,8.83
0.002861,451,2398,7,19.896380,17.867804,9.10
0.002623,451,2398,7,21.705142,19.371510,9.09
0.002384,451,2398,7,23.875656,18.514156,9.09
0.002384,451,2398,7,23.875656,19.640207,9.09
0.002623,451,2398,7,21.705142,20.674467,8.83
0.002623,451,2398,7,21.705142,18.451214,8.84
0.002623,451,2398,7,21.705142,17.735481,8.85
0.002384,451,2398,7,23.875656,19.176483,9.09
0.002623,451,2398,7,21.705142,18.582821,9.09
0.007629,451,2398,7,7.461143,21.381855,9.09
0.002623,451,2398,7,21.705142,18.212557,9.08
0.002384,451,2398,7,23.875656,18.391371,8.84
0.002384,451,2398,7,23.875656,18.267155,9.02
0.002623,451,2398,7,21.705142,19.787312,9.09
0.002384,451,2398,7,23.875656,18.876791,9.09
0.002861,451,2398,7,19.896380,17.896414,9.09
0.002623,451,2398,7,21.705142,22.627831,9.09
0.002384,451,2398,7,23.875656,17.995358,8.84
0.002384,451,2398,7,23.875656,18.082857,9.09
0.002623,451,2398,7,21.705142,17.836094,9.09
0.002384,451,2398,7,23.875656,18.631458,8.83
0.002623,451,2398,7,21.705142,17.879009,9.10
0.002384,451,2398,7,23.875656,17.889261,9.09
0.002623,451,2398,7,21.705142,20.159483,8.83
0.002384,451,2398,7,23.875656,20.699501,8.84
0.003338,451,2398,7,17.054040,39.774656,9.03
0.002861,451,2398,7,19.896380,18.169403,9.10
0.002384,451,2398,7,23.875656,19.506693,8.83
0.002623,451,2398,7,21.705142,19.051790,9.09
0.002384,451,2398,7,23.875656,20.203590,9.09
0.002623,451,2398,7,21.705142,19.356489,9.09
0.002384,451,2398,7,23.875656,17.854452,9.10
0.002623,451,2398,7,21.705142,17.707109,8.84
0.002384,451,2398,7,23.875656,17.976999,9.09
0.002384,451,2398,7,23.875656,17.939568,8.84
0.002623,451,2398,7,21.705142,18.079758,8.83
0.002384,451,2398,7,23.875656,18.049717,9.09
0.002384,451,2398,7,23.875656,17.906427,8.84
0.002623,451,2398,7,21.705142,18.440962,8.84
0.002623,451,2398,7,21.705142,17.807722,9.09
0.002861,451,2398,7,19.896380,18.069267,9.09
0.002384,451,2398,7,23.875656,19.615173,9.03
0.002384,451,2398,7,23.875656,18.179178,9.09
0.002623,451,2398,7,21.705142,23.078918,8.83
0.002623,451,2398,7,21.705142,17.891169,9.09
0.003338,451,2398,7,17.054040,20.628452,9.09
0.002623,451,2398,7,21.705142,20.211220,9.09
0.002861,451,2398,7,19.896380,18.454790,9.09
0.002623,451,2398,7,21.705142,19.826889,9.09
0.002623,451,2398,7,21.705142,19.980431,8.84
0.002384,451,2398,7,23.875656,18.101215,8.83
0.002623,451,2398,7,21.705142,18.498421,8.84
0.002384,451,2398,7,23.875656,17.920256,9.09
0.002384,451,2398,7,23.875656,18.771410,9.09
0.002623,451,2398,7,21.705142,19.705296,9.09
0.002384,451,2398,7,23.875656,18.051147,9.03
0.002623,451,2398,7,21.705142,17.919779,8.84
0.002384,451,2398,7,23.875656,17.813683,8.84
0.002623,451,2398,7,21.705142,38.416386,8.84
0.002623,451,2398,7,21.705142,17.717600,9.09
0.002384,451,2398,7,23.875656,17.747402,8.84
0.002623,451,2398,7,21.705142,18.033981,9.09
0.002384,451,2398,7,23.875656,18.496037,9.09
0.002384,451,2398,7,23.875656,17.800331,9.08
0.002623,451,2398,7,21.705142,18.354654,8.84
0.002623,451,2398,7,21.705142,108.587742,9.09
0.002623,451,2398,7,21.705142,21.125793,9.09
0.002384,451,2398,7,23.875656,187.229633,8.83
0.002384,451,2398,7,23.875656,17.652035,8.84
0.002623,451,2398,7,21.705142,20.787001,8.84
0.002623,451,2398,7,21.705142,17.937422,8.84
0.002623,451,2398,7,21.705142,19.622087,8.84
0.002384,451,2398,7,23.875656,19.324303,8.84
0.002623,451,2398,7,21.705142,17.874479,9.10
0.002623,451,2398,7,21.705142,19.464970,9.09
0.002384,451,2398,7,23.875656,17.802477,9.09
0.002623,451,2398,7,21.705142,18.421173,9.09
0.002384,451,2398,7,23.875656,17.860413,9.09
0.002623,451,2398,7,21.705142,19.530773,8.83
0.002384,451,2398,7,23.875656,19.640684,9.09
0.002623,451,2398,7,21.705142,20.264864,8.84
# End of Execution
