# Execution with input file: fd12.mtx, NPROCS: 2, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.021935,28462,28462,28462,2.595180,97.420454,8.60
0.022411,28462,28462,28462,2.539963,97.366810,8.59
0.022173,28462,28462,28462,2.567275,97.160816,8.60
0.021935,28462,28462,28462,2.595180,97.326994,8.59
0.022173,28462,28462,28462,2.567275,96.724033,8.60
0.024796,28462,28462,28462,2.295736,97.352028,8.60
0.021696,28462,28462,28462,2.623698,97.268105,8.60
0.021458,28462,28462,28462,2.652851,96.452951,8.60
0.021696,28462,28462,28462,2.623698,96.801758,8.60
0.021696,28462,28462,28462,2.623698,96.859217,8.60
0.021935,28462,28462,28462,2.595180,97.102880,8.60
0.021696,28462,28462,28462,2.623698,97.257853,8.60
0.021458,28462,28462,28462,2.652851,96.964121,8.60
0.021935,28462,28462,28462,2.595180,96.661568,8.60
0.021458,28462,28462,28462,2.652851,97.415686,8.60
0.021696,28462,28462,28462,2.623698,95.796824,8.60
0.021696,28462,28462,28462,2.623698,97.102165,8.60
0.021696,28462,28462,28462,2.623698,97.465277,8.59
0.021458,28462,28462,28462,2.652851,97.213030,8.60
0.021458,28462,28462,28462,2.652851,97.293377,8.60
0.021458,28462,28462,28462,2.652851,96.075773,8.60
0.021696,28462,28462,28462,2.623698,96.466303,8.60
0.021696,28462,28462,28462,2.623698,96.737385,8.59
0.021696,28462,28462,28462,2.623698,95.091820,8.60
0.021458,28462,28462,28462,2.652851,95.620394,8.59
0.021696,28462,28462,28462,2.623698,97.315550,8.60
0.021696,28462,28462,28462,2.623698,96.607447,8.60
0.022173,28462,28462,28462,2.567275,97.301245,8.60
0.021696,28462,28462,28462,2.623698,96.373081,8.60
0.021696,28462,28462,28462,2.623698,95.586300,8.60
0.021696,28462,28462,28462,2.623698,96.568584,8.60
0.022650,28462,28462,28462,2.513227,97.531319,8.60
0.021696,28462,28462,28462,2.623698,96.196651,8.60
0.021696,28462,28462,28462,2.623698,97.435474,8.60
0.021696,28462,28462,28462,2.623698,96.008062,8.60
0.021458,28462,28462,28462,2.652851,96.684694,8.60
0.021696,28462,28462,28462,2.623698,97.290993,8.60
0.021696,28462,28462,28462,2.623698,97.225904,8.60
0.021935,28462,28462,28462,2.595180,96.298218,8.60
0.021935,28462,28462,28462,2.595180,91.806650,8.60
0.021458,28462,28462,28462,2.652851,97.403049,8.59
0.021696,28462,28462,28462,2.623698,97.267628,8.60
0.021935,28462,28462,28462,2.595180,94.631910,8.60
0.021696,28462,28462,28462,2.623698,96.200228,8.60
0.021458,28462,28462,28462,2.652851,95.389843,8.60
0.021696,28462,28462,28462,2.623698,97.340107,8.60
0.021696,28462,28462,28462,2.623698,97.415447,8.61
0.021696,28462,28462,28462,2.623698,97.485781,8.60
0.021935,28462,28462,28462,2.595180,96.706629,8.60
0.021935,28462,28462,28462,2.595180,95.809460,8.60
0.021696,28462,28462,28462,2.623698,97.337723,8.60
0.021458,28462,28462,28462,2.652851,97.220421,8.60
0.021696,28462,28462,28462,2.623698,95.859051,8.60
0.021696,28462,28462,28462,2.623698,95.951796,8.60
0.021696,28462,28462,28462,2.623698,97.296000,8.60
0.021935,28462,28462,28462,2.595180,97.296238,8.59
0.021935,28462,28462,28462,2.595180,96.483707,8.60
0.021696,28462,28462,28462,2.623698,96.183538,8.60
0.021696,28462,28462,28462,2.623698,96.714735,8.59
0.021458,28462,28462,28462,2.652851,96.308708,8.60
0.021458,28462,28462,28462,2.652851,97.400188,8.60
0.021696,28462,28462,28462,2.623698,96.080065,8.60
0.021458,28462,28462,28462,2.652851,96.662283,8.60
0.021696,28462,28462,28462,2.623698,96.421003,8.59
0.021458,28462,28462,28462,2.652851,97.375631,8.60
0.021458,28462,28462,28462,2.652851,95.880032,8.59
0.021696,28462,28462,28462,2.623698,97.098589,8.60
0.021935,28462,28462,28462,2.595180,97.250938,8.60
0.021696,28462,28462,28462,2.623698,96.276522,8.60
0.021935,28462,28462,28462,2.595180,95.950603,8.60
0.021696,28462,28462,28462,2.623698,95.297813,8.60
0.021935,28462,28462,28462,2.595180,96.579552,8.60
0.021696,28462,28462,28462,2.623698,96.113443,8.60
0.021935,28462,28462,28462,2.595180,97.117662,8.60
0.021696,28462,28462,28462,2.623698,97.463369,8.60
0.021696,28462,28462,28462,2.623698,97.321272,8.59
0.021935,28462,28462,28462,2.595180,97.403049,8.60
0.021935,28462,28462,28462,2.595180,97.090721,8.60
0.021696,28462,28462,28462,2.623698,96.164465,8.60
0.021935,28462,28462,28462,2.595180,96.051216,8.60
0.021696,28462,28462,28462,2.623698,96.122980,8.60
0.021458,28462,28462,28462,2.652851,97.459316,8.60
0.021696,28462,28462,28462,2.623698,96.216917,8.60
0.021458,28462,28462,28462,2.652851,95.718145,8.60
0.021696,28462,28462,28462,2.623698,96.322536,8.60
0.024557,28462,28462,28462,2.318025,96.600294,8.60
0.021696,28462,28462,28462,2.623698,96.967220,8.60
0.021696,28462,28462,28462,2.623698,97.046137,8.60
0.021696,28462,28462,28462,2.623698,97.268820,8.60
0.022173,28462,28462,28462,2.567275,97.404242,8.60
0.021458,28462,28462,28462,2.652851,96.996546,8.60
0.021458,28462,28462,28462,2.652851,93.564272,8.60
0.021696,28462,28462,28462,2.623698,97.077370,8.60
0.021696,28462,28462,28462,2.623698,96.937895,8.60
0.021219,28462,28462,28462,2.682658,97.421646,8.60
0.021935,28462,28462,28462,2.595180,97.487926,8.60
0.021458,28462,28462,28462,2.652851,95.978022,8.60
0.021696,28462,28462,28462,2.623698,96.173286,8.60
0.021458,28462,28462,28462,2.652851,96.556902,8.59
0.021458,28462,28462,28462,2.652851,95.584869,8.60
# End of Execution
