# Execution with input file: fd12.mtx, NPROCS: 8, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.005484,4066,6390,2900,10.380720,14.289618,8.63
0.005245,4066,6390,2900,10.852571,14.811039,8.63
0.005245,4066,6390,2900,10.852571,13.923407,8.62
0.005007,4066,6390,2900,11.369360,13.894558,8.62
0.004768,4066,6390,2900,11.937828,14.705658,8.62
0.005245,4066,6390,2900,10.852571,15.218496,8.63
0.005007,4066,6390,2900,11.369360,15.198708,8.63
0.005245,4066,6390,2900,10.852571,15.043259,8.62
0.005245,4066,6390,2900,10.852571,15.360355,8.62
0.005245,4066,6390,2900,10.852571,14.751911,8.63
0.005245,4066,6390,2900,10.852571,14.078379,8.63
0.005245,4066,6390,2900,10.852571,14.917374,8.62
0.005007,4066,6390,2900,11.369360,14.998436,8.63
0.005484,4066,6390,2900,10.380720,14.355898,8.62
0.005484,4066,6390,2900,10.380720,13.773680,8.62
0.005007,4066,6390,2900,11.369360,13.843536,8.63
0.005245,4066,6390,2900,10.852571,13.955355,8.62
0.005245,4066,6390,2900,10.852571,15.113354,8.62
0.004768,4066,6390,2900,11.937828,15.444517,8.62
0.005245,4066,6390,2900,10.852571,15.149832,8.63
0.005245,4066,6390,2900,10.852571,14.026642,8.62
0.005007,4066,6390,2900,11.369360,14.695168,8.62
0.005245,4066,6390,2900,10.852571,14.721394,8.62
0.005245,4066,6390,2900,10.852571,14.743805,8.62
0.005245,4066,6390,2900,10.852571,14.438391,8.62
0.004768,4066,6390,2900,11.937828,14.467955,8.62
0.005007,4066,6390,2900,11.369360,14.575005,8.62
0.005007,4066,6390,2900,11.369360,14.229774,8.62
0.005245,4066,6390,2900,10.852571,14.695883,8.62
0.005007,4066,6390,2900,11.369360,14.621258,8.63
0.005245,4066,6390,2900,10.852571,13.937950,8.63
0.005007,4066,6390,2900,11.369360,13.797760,8.62
0.005484,4066,6390,2900,10.380720,14.545918,8.62
0.005007,4066,6390,2900,11.369360,15.310764,8.62
0.004768,4066,6390,2900,11.937828,13.761282,8.62
0.004768,4066,6390,2900,11.937828,14.624119,8.63
0.005245,4066,6390,2900,10.852571,15.153646,8.62
0.005007,4066,6390,2900,11.369360,14.672995,8.62
0.005007,4066,6390,2900,11.369360,14.679670,8.63
0.005007,4066,6390,2900,11.369360,15.069485,8.62
