# Execution with input file: human_gene2.mtx, NPROCS: 16, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
3.744841,1204559,1901871,539022,9.649750,5928.359747,438.38
2.338886,1204559,1901871,539022,15.450420,5566.819429,438.38
2.348185,1204559,1901871,539022,15.389240,5544.306278,438.38
2.403975,1204559,1901871,539022,15.032096,5584.987879,438.38
2.341270,1204559,1901871,539022,15.434687,5626.300097,438.38
2.337933,1204559,1901871,539022,15.456723,5544.709921,438.38
2.404690,1204559,1901871,539022,15.027625,5634.356022,438.38
2.326965,1204559,1901871,539022,15.529572,5627.310038,438.38
2.339840,1204559,1901871,539022,15.444123,5571.385860,438.38
2.367973,1204559,1901871,539022,15.260635,5549.401045,438.38
2.412081,1204559,1901871,539022,14.981578,5552.629471,438.38
2.347469,1204559,1901871,539022,15.393929,5567.158937,438.38
2.344608,1204559,1901871,539022,15.412713,5636.875868,438.38
2.347231,1204559,1901871,539022,15.395493,5560.975313,438.38
2.336264,1204559,1901871,539022,15.467764,5544.727802,438.38
2.365589,1204559,1901871,539022,15.276015,5678.981066,438.38
2.347708,1204559,1901871,539022,15.392366,5585.909367,438.38
2.329111,1204559,1901871,539022,15.515265,5640.979767,438.38
2.348900,1204559,1901871,539022,15.384554,5578.470707,438.38
2.349377,1204559,1901871,539022,15.381431,5556.698561,438.38
2.345562,1204559,1901871,539022,15.406447,5562.716484,438.38
2.348185,1204559,1901871,539022,15.389240,5579.433680,438.38
2.345085,1204559,1901871,539022,15.409580,5637.836933,438.38
2.340555,1204559,1901871,539022,15.439403,5744.215727,438.38
2.349854,1204559,1901871,539022,15.378310,5585.064650,438.38
2.339125,1204559,1901871,539022,15.448846,5621.261597,438.38
2.370834,1204559,1901871,539022,15.242219,5584.666491,438.38
2.340078,1204559,1901871,539022,15.442550,5573.599100,438.38
2.338409,1204559,1901871,539022,15.453571,5661.178350,438.38
2.344847,1204559,1901871,539022,15.411146,5576.970339,438.38
2.352715,1204559,1901871,539022,15.359609,5557.188749,438.38
2.346754,1204559,1901871,539022,15.398621,5627.369642,438.38
2.349615,1204559,1901871,539022,15.379871,5560.504436,438.38
2.323151,1204559,1901871,539022,15.555072,5592.497110,438.38
2.429724,1204559,1901871,539022,14.872792,5576.776981,438.38
2.343655,1204559,1901871,539022,15.418985,5569.705963,438.38
2.347708,1204559,1901871,539022,15.392366,5596.402645,438.38
2.352476,1204559,1901871,539022,15.361166,5526.953697,438.38
2.344847,1204559,1901871,539022,15.411146,5663.455009,438.39
2.334356,1204559,1901871,539022,15.480403,5561.295033,438.38
2.372742,1204559,1901871,539022,15.229966,5657.040596,438.38
2.328873,1204559,1901871,539022,15.516853,5548.478365,438.38
2.344608,1204559,1901871,539022,15.412713,5620.344877,438.38
2.411366,1204559,1901871,539022,14.986022,5547.763586,438.38
2.331972,1204559,1901871,539022,15.496230,5545.032740,438.38
2.345324,1204559,1901871,539022,15.408013,5547.898769,438.38
2.349615,1204559,1901871,539022,15.379871,5565.232515,438.38
2.418518,1204559,1901871,539022,14.941702,5754.040003,438.38
2.402544,1204559,1901871,539022,15.041046,5564.150572,438.38
2.342224,1204559,1901871,539022,15.428402,5551.298380,438.38
2.336979,1204559,1901871,539022,15.463030,5545.590878,438.38
4.576921,1204559,1901871,539022,7.895433,5588.135719,438.38
2.352953,1204559,1901871,539022,15.358053,5580.927134,438.38
2.348900,1204559,1901871,539022,15.384554,5600.059986,438.38
2.434254,1204559,1901871,539022,14.845115,5661.218405,438.38
2.351761,1204559,1901871,539022,15.365838,5582.568645,438.38
2.330780,1204559,1901871,539022,15.504155,5658.995628,438.38
2.410173,1204559,1901871,539022,14.993434,5574.443579,438.38
2.429962,1204559,1901871,539022,14.871333,5539.155245,438.38
2.344370,1204559,1901871,539022,15.414281,5554.488897,438.38
2.353907,1204559,1901871,539022,15.351831,5624.672651,438.38
2.323866,1204559,1901871,539022,15.550285,5555.960417,438.38
2.334833,1204559,1901871,539022,15.477241,5656.598091,438.38
2.415180,1204559,1901871,539022,14.962352,5538.153648,438.38
2.354622,1204559,1901871,539022,15.347167,5662.001848,438.38
2.343416,1204559,1901871,539022,15.420554,5639.892578,438.38
2.352476,1204559,1901871,539022,15.361166,5673.148155,438.38
2.355337,1204559,1901871,539022,15.342507,5637.177467,438.38
2.424955,1204559,1901871,539022,14.902038,5715.204716,438.38
2.355814,1204559,1901871,539022,15.339401,5550.759554,438.38
5.537510,1204559,1901871,539022,6.525817,5703.441620,438.43
2.423048,1204559,1901871,539022,14.913768,5572.557688,438.38
2.424955,1204559,1901871,539022,14.902038,5700.491667,438.38
2.336979,1204559,1901871,539022,15.463030,5560.929298,438.38
2.430677,1204559,1901871,539022,14.866957,5557.449341,438.38
2.423286,1204559,1901871,539022,14.912301,5713.603735,438.38
2.421618,1204559,1901871,539022,14.922578,5553.441525,438.38
4.084587,1204559,1901871,539022,8.847106,5710.912228,438.38
3.907442,1204559,1901871,539022,9.248192,5662.328482,438.38
4.209995,1204559,1901871,539022,8.583567,5776.759148,438.38
2.345800,1204559,1901871,539022,15.404881,5588.239193,438.38
2.351284,1204559,1901871,539022,15.368954,5627.105474,438.38
2.340555,1204559,1901871,539022,15.439403,5681.374311,438.38
4.103661,1204559,1901871,539022,8.805986,5591.237545,438.37
2.336979,1204559,1901871,539022,15.463030,5546.251059,438.38
2.419233,1204559,1901871,539022,14.937284,5717.925072,438.38
2.344847,1204559,1901871,539022,15.411146,5571.797132,438.38
2.422333,1204559,1901871,539022,14.918172,5568.441153,438.38
9.651423,1204559,1901871,539022,3.744192,5800.026894,438.38
3.347397,1204559,1901871,539022,10.795486,5746.899128,438.38
5.423546,1204559,1901871,539022,6.662943,5801.425457,438.38
2.425671,1204559,1901871,539022,14.897643,5570.204496,438.38
2.414703,1204559,1901871,539022,14.965306,5662.777185,438.38
2.420664,1204559,1901871,539022,14.928457,5712.060690,438.38
12.691498,1204559,1901871,539022,2.847322,5819.369078,438.38
11.220455,1204559,1901871,539022,3.220616,5841.975689,438.38
3.842831,1204559,1901871,539022,9.403687,5846.064806,438.38
2.414942,1204559,1901871,539022,14.963829,5580.470800,438.38
2.366781,1204559,1901871,539022,15.268321,5551.133633,438.38
2.434492,1204559,1901871,539022,14.843661,5712.004423,438.38
# End of Execution
