# Execution with input file: sinc12.mtx, NPROCS: 16, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.056505,19665,56250,46,10.441021,184.770823
0.059605,19665,56250,46,9.898088,174.979687
0.056505,19665,56250,46,10.441021,171.237946
0.059843,19665,56250,46,9.858653,174.372911
0.057220,19665,56250,46,10.310508,175.207853
0.056267,19665,56250,46,10.485262,175.155401
0.057459,19665,56250,46,10.267726,175.589561
0.056505,19665,56250,46,10.441021,176.175833
0.064611,19665,56250,46,9.131077,175.276279
0.058651,19665,56250,46,10.059032,162.529469
0.059843,19665,56250,46,9.858653,174.767017
0.057220,19665,56250,46,10.310508,173.242331
0.058413,19665,56250,46,10.100089,204.725027
0.059605,19665,56250,46,9.898088,174.993515
0.053644,19665,56250,46,10.997875,189.754009
0.058413,19665,56250,46,10.100089,170.212746
0.054121,19665,56250,46,10.900978,174.986839
0.059128,19665,56250,46,9.977911,184.876442
0.059128,19665,56250,46,9.977911,174.244642
0.059366,19665,56250,46,9.937839,188.384056
0.054598,19665,56250,46,10.805773,204.955339
0.058413,19665,56250,46,10.100089,174.851179
0.057220,19665,56250,46,10.310508,170.298100
0.058413,19665,56250,46,10.100089,168.749094
0.059605,19665,56250,46,9.898088,170.507193
0.056982,19665,56250,46,10.353648,161.056995
0.056744,19665,56250,46,10.397151,185.347795
0.057459,19665,56250,46,10.267726,171.551228
0.056505,19665,56250,46,10.441021,173.074484
0.056982,19665,56250,46,10.353648,169.794559
0.057459,19665,56250,46,10.267726,174.092770
0.059605,19665,56250,46,9.898088,175.174236
0.058413,19665,56250,46,10.100089,185.503960
0.059128,19665,56250,46,9.977911,172.412872
0.058174,19665,56250,46,10.141483,212.785006
0.059128,19665,56250,46,9.977911,178.667545
0.060320,19665,56250,46,9.780719,175.081015
0.059366,19665,56250,46,9.937839,164.434910
0.058889,19665,56250,46,10.018307,225.818634
0.057220,19665,56250,46,10.310508,170.010805
0.058889,19665,56250,46,10.018307,169.745684
0.056982,19665,56250,46,10.353648,175.242901
0.058413,19665,56250,46,10.100089,160.861731
0.058651,19665,56250,46,10.059032,175.249100
0.057697,19665,56250,46,10.225297,172.950268
0.058889,19665,56250,46,10.018307,173.834801
0.056505,19665,56250,46,10.441021,160.601139
0.058413,19665,56250,46,10.100089,187.379360
0.058174,19665,56250,46,10.141483,169.961452
0.057459,19665,56250,46,10.267726,170.089483
0.058889,19665,56250,46,10.018307,173.583984
0.057697,19665,56250,46,10.225297,178.636312
0.059128,19665,56250,46,9.977911,184.785128
0.056505,19665,56250,46,10.441021,172.587156
0.059605,19665,56250,46,9.898088,190.842628
0.058413,19665,56250,46,10.100089,177.341700
0.056505,19665,56250,46,10.441021,173.570395
0.057220,19665,56250,46,10.310508,162.307978
0.059843,19665,56250,46,9.858653,172.796488
0.058174,19665,56250,46,10.141483,169.420481
0.056744,19665,56250,46,10.397151,175.089836
0.054121,19665,56250,46,10.900978,170.388460
0.059605,19665,56250,46,9.898088,169.450521
0.056505,19665,56250,46,10.441021,183.100462
0.054359,19665,56250,46,10.853166,160.997868
0.061035,19665,56250,46,9.666101,175.009489
0.058413,19665,56250,46,10.100089,170.015097
0.058413,19665,56250,46,10.100089,185.284138
0.062227,19665,56250,46,9.480927,174.219131
0.053406,19665,56250,46,11.046973,175.240993
0.059366,19665,56250,46,9.937839,178.034544
0.059366,19665,56250,46,9.937839,172.403812
0.058174,19665,56250,46,10.141483,161.195517
0.061750,19665,56250,46,9.554139,180.405855
0.057220,19665,56250,46,10.310508,173.689365
0.059366,19665,56250,46,9.937839,169.947147
0.056505,19665,56250,46,10.441021,169.611692
0.056744,19665,56250,46,10.397151,180.908918
0.057459,19665,56250,46,10.267726,170.049906
0.058174,19665,56250,46,10.141483,172.605276
0.056028,19665,56250,46,10.529881,184.539080
0.058889,19665,56250,46,10.018307,169.598818
0.058413,19665,56250,46,10.100089,171.696424
0.058889,19665,56250,46,10.018307,161.782980
0.058651,19665,56250,46,10.059032,177.428007
0.059366,19665,56250,46,9.937839,170.063972
0.062466,19665,56250,46,9.444740,174.665213
0.055790,19665,56250,46,10.574880,192.034483
0.058413,19665,56250,46,10.100089,224.993706
0.062466,19665,56250,46,9.444740,169.936180
0.056505,19665,56250,46,10.441021,186.683416
0.056982,19665,56250,46,10.353648,170.071840
0.057936,19665,56250,46,10.183218,171.171665
0.058889,19665,56250,46,10.018307,176.053286
0.056267,19665,56250,46,10.485262,183.867455
0.054121,19665,56250,46,10.900978,178.508759
0.058413,19665,56250,46,10.100089,173.981667
0.060320,19665,56250,46,9.780719,169.804096
0.057220,19665,56250,46,10.310508,174.822807
0.058413,19665,56250,46,10.100089,173.824310
# End of Execution
