# Execution with input file: epb1.mtx, NPROCS: 2, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.038624,47526,47537,47516,4.921990,70.717573
0.038624,47526,47537,47516,4.921990,48.549414
0.038147,47526,47537,47516,4.983515,48.159122
0.038862,47526,47537,47516,4.891794,48.560381
0.038385,47526,47537,47516,4.952561,49.325466
0.038385,47526,47537,47516,4.952561,50.093651
0.041962,47526,47537,47516,4.530468,48.863888
0.038147,47526,47537,47516,4.983515,47.705173
0.038147,47526,47537,47516,4.983515,48.672915
0.038385,47526,47537,47516,4.952561,48.592567
0.039339,47526,47537,47516,4.832499,47.849894
0.038147,47526,47537,47516,4.983515,49.438715
0.038385,47526,47537,47516,4.952561,49.229383
0.038385,47526,47537,47516,4.952561,48.376083
0.038624,47526,47537,47516,4.921990,49.428225
0.038624,47526,47537,47516,4.921990,48.404217
0.038862,47526,47537,47516,4.891794,49.558878
0.038862,47526,47537,47516,4.891794,49.483538
0.041246,47526,47537,47516,4.609031,48.917055
0.037909,47526,47537,47516,5.014858,50.504684
0.038385,47526,47537,47516,4.952561,51.274776
0.038147,47526,47537,47516,4.983515,48.678875
0.038147,47526,47537,47516,4.983515,49.441814
0.038385,47526,47537,47516,4.952561,48.287392
0.038385,47526,47537,47516,4.952561,48.318863
0.038385,47526,47537,47516,4.952561,49.285889
0.038624,47526,47537,47516,4.921990,48.621655
0.038385,47526,47537,47516,4.952561,49.402714
0.039101,47526,47537,47516,4.861966,48.637152
0.038624,47526,47537,47516,4.921990,47.930241
0.038385,47526,47537,47516,4.952561,49.494505
0.038624,47526,47537,47516,4.921990,48.960447
0.037909,47526,47537,47516,5.014858,49.685001
0.038147,47526,47537,47516,4.983515,49.079895
0.038624,47526,47537,47516,4.921990,49.976110
0.038385,47526,47537,47516,4.952561,50.027132
0.038385,47526,47537,47516,4.952561,48.119307
0.038624,47526,47537,47516,4.921990,47.833204
0.038385,47526,47537,47516,4.952561,49.056053
0.038624,47526,47537,47516,4.921990,49.016953
0.038862,47526,47537,47516,4.891794,48.629522
0.038147,47526,47537,47516,4.983515,49.453497
0.038147,47526,47537,47516,4.983515,47.985554
0.037909,47526,47537,47516,5.014858,49.047709
0.038624,47526,47537,47516,4.921990,57.677269
0.038862,47526,47537,47516,4.891794,48.525095
0.038624,47526,47537,47516,4.921990,48.032761
0.038385,47526,47537,47516,4.952561,49.074411
0.037909,47526,47537,47516,5.014858,48.735142
0.041485,47526,47537,47516,4.582542,49.493074
0.038862,47526,47537,47516,4.891794,49.408913
0.038624,47526,47537,47516,4.921990,48.419237
0.038147,47526,47537,47516,4.983515,48.665285
0.038147,47526,47537,47516,4.983515,48.584223
0.038624,47526,47537,47516,4.921990,49.035549
0.038147,47526,47537,47516,4.983515,49.761295
0.038385,47526,47537,47516,4.952561,49.303770
0.038385,47526,47537,47516,4.952561,50.387859
0.038385,47526,47537,47516,4.952561,49.041748
0.037432,47526,47537,47516,5.078741,48.421860
0.038624,47526,47537,47516,4.921990,49.768209
0.038862,47526,47537,47516,4.891794,50.341129
0.038385,47526,47537,47516,4.952561,48.106194
0.038624,47526,47537,47516,4.921990,49.561977
0.038147,47526,47537,47516,4.983515,50.287247
0.038385,47526,47537,47516,4.952561,48.568010
0.038385,47526,47537,47516,4.952561,49.718142
0.038624,47526,47537,47516,4.921990,48.849583
0.038624,47526,47537,47516,4.921990,48.780918
0.037909,47526,47537,47516,5.014858,48.843384
0.038862,47526,47537,47516,4.891794,50.866127
0.038624,47526,47537,47516,4.921990,49.637556
0.038624,47526,47537,47516,4.921990,49.180508
0.038385,47526,47537,47516,4.952561,49.459457
0.038147,47526,47537,47516,4.983515,49.071074
0.038862,47526,47537,47516,4.891794,49.087763
0.038385,47526,47537,47516,4.952561,48.117161
0.037909,47526,47537,47516,5.014858,49.103975
0.038624,47526,47537,47516,4.921990,49.726009
0.038385,47526,47537,47516,4.952561,48.576593
0.038624,47526,47537,47516,4.921990,48.772097
0.041485,47526,47537,47516,4.582542,48.871279
0.038624,47526,47537,47516,4.921990,48.743725
0.037909,47526,47537,47516,5.014858,49.722195
0.041723,47526,47537,47516,4.556356,49.190998
0.038624,47526,47537,47516,4.921990,49.462080
0.038624,47526,47537,47516,4.921990,48.479080
0.038624,47526,47537,47516,4.921990,47.954321
0.038624,47526,47537,47516,4.921990,49.458265
0.038624,47526,47537,47516,4.921990,48.942566
0.038385,47526,47537,47516,4.952561,49.687862
0.038147,47526,47537,47516,4.983515,49.407005
0.038624,47526,47537,47516,4.921990,49.788713
0.038385,47526,47537,47516,4.952561,48.960447
0.038862,47526,47537,47516,4.891794,49.011707
0.038862,47526,47537,47516,4.891794,49.255610
0.038385,47526,47537,47516,4.952561,49.567699
0.038147,47526,47537,47516,4.983515,48.635483
0.038624,47526,47537,47516,4.921990,48.281431
0.038624,47526,47537,47516,4.921990,49.621820
# End of Execution
