# Execution with input file: epb1.mtx, NPROCS: 32, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.020742,2970,2978,2966,9.165085,53.040266
0.020266,2970,2978,2966,9.380734,53.440332
0.021458,2970,2978,2966,8.859582,61.658859
0.019550,2970,2978,2966,9.723931,53.750992
0.021696,2970,2978,2966,8.762224,61.729431
0.021219,2970,2978,2966,8.959128,53.265095
0.022888,2970,2978,2966,8.305858,61.293364
0.020742,2970,2978,2966,9.165085,63.216925
0.022411,2970,2978,2966,8.482578,62.872171
0.020981,2970,2978,2966,9.060936,53.400040
0.021219,2970,2978,2966,8.959128,71.406126
0.022411,2970,2978,2966,8.482578,61.654806
0.020742,2970,2978,2966,9.165085,62.786579
0.020504,2970,2978,2966,9.271655,61.343908
0.020504,2970,2978,2966,9.271655,62.290907
0.021696,2970,2978,2966,8.762224,61.290026
0.023603,2970,2978,2966,8.054165,60.963869
0.024557,2970,2978,2966,7.741382,68.332434
0.036716,2970,2978,2966,5.177678,61.018467
0.019789,2970,2978,2966,9.606775,53.404331
0.019550,2970,2978,2966,9.723931,54.193020
0.021458,2970,2978,2966,8.859582,61.346531
0.020266,2970,2978,2966,9.380734,54.925919
0.023365,2970,2978,2966,8.136351,62.778473
0.020266,2970,2978,2966,9.380734,53.419590
0.019550,2970,2978,2966,9.723931,52.935123
0.020504,2970,2978,2966,9.271655,62.764406
0.024796,2970,2978,2966,7.666946,67.317724
0.022173,2970,2978,2966,8.573789,61.651230
0.019073,2970,2978,2966,9.967029,53.416252
0.029564,2970,2978,2966,6.430342,61.153173
0.019312,2970,2978,2966,9.843980,53.164005
0.020742,2970,2978,2966,9.165085,61.664581
0.019073,2970,2978,2966,9.967029,54.351330
0.021219,2970,2978,2966,8.959128,63.888311
0.020266,2970,2978,2966,9.380734,55.657625
0.019789,2970,2978,2966,9.606775,61.984539
0.022173,2970,2978,2966,8.573789,61.854362
0.022411,2970,2978,2966,8.482578,61.889410
0.021458,2970,2978,2966,8.859582,53.444386
0.019789,2970,2978,2966,9.606775,56.878567
0.020504,2970,2978,2966,9.271655,63.448429
0.020266,2970,2978,2966,9.380734,53.645849
0.019789,2970,2978,2966,9.606775,61.635971
0.019550,2970,2978,2966,9.723931,53.210020
0.020027,2970,2978,2966,9.492409,62.517166
0.030041,2970,2978,2966,6.328273,227.308750
0.023365,2970,2978,2966,8.136351,66.857576
0.021219,2970,2978,2966,8.959128,60.585737
0.020504,2970,2978,2966,9.271655,60.806513
0.023842,2970,2978,2966,7.973624,68.081856
0.021935,2970,2978,2966,8.666982,61.471939
0.022173,2970,2978,2966,8.573789,61.671257
0.020981,2970,2978,2966,9.060936,61.368227
0.019073,2970,2978,2966,9.967029,64.704657
0.020027,2970,2978,2966,9.492409,53.691149
0.019550,2970,2978,2966,9.723931,52.917957
0.019789,2970,2978,2966,9.606775,52.889585
0.020742,2970,2978,2966,9.165085,61.245441
0.019312,2970,2978,2966,9.843980,52.868843
0.021219,2970,2978,2966,8.959128,52.833319
0.021935,2970,2978,2966,8.666982,61.743736
0.019312,2970,2978,2966,9.843980,56.221485
0.019312,2970,2978,2966,9.843980,53.363323
0.019073,2970,2978,2966,9.967029,64.521313
0.019789,2970,2978,2966,9.606775,52.307367
0.022650,2970,2978,2966,8.393288,61.830044
0.022888,2970,2978,2966,8.305858,61.695337
0.019550,2970,2978,2966,9.723931,53.339243
0.019550,2970,2978,2966,9.723931,62.284470
0.020027,2970,2978,2966,9.492409,57.752371
0.020504,2970,2978,2966,9.271655,52.919388
0.019073,2970,2978,2966,9.967029,139.661074
0.021935,2970,2978,2966,8.666982,53.658485
0.024557,2970,2978,2966,7.741382,68.771839
0.021219,2970,2978,2966,8.959128,62.209845
0.023603,2970,2978,2966,8.054165,69.279909
0.021935,2970,2978,2966,8.666982,61.279058
0.018358,2970,2978,2966,10.355355,63.525200
0.019789,2970,2978,2966,9.606775,55.995464
0.020027,2970,2978,2966,9.492409,53.389788
0.019073,2970,2978,2966,9.967029,53.847075
0.022173,2970,2978,2966,8.573789,61.098337
0.019550,2970,2978,2966,9.723931,53.266525
0.019312,2970,2978,2966,9.843980,63.270092
0.019789,2970,2978,2966,9.606775,52.733421
0.020027,2970,2978,2966,9.492409,54.538965
0.020266,2970,2978,2966,9.380734,61.584473
0.020742,2970,2978,2966,9.165085,60.868025
0.021935,2970,2978,2966,8.666982,67.325354
0.020742,2970,2978,2966,9.165085,61.471462
0.019789,2970,2978,2966,9.606775,52.576065
0.024796,2970,2978,2966,7.666946,61.461210
0.019312,2970,2978,2966,9.843980,54.123878
0.023127,2970,2978,2966,8.220230,60.467005
0.019073,2970,2978,2966,9.967029,56.479931
0.020027,2970,2978,2966,9.492409,53.654671
0.022173,2970,2978,2966,8.573789,49.728155
0.021219,2970,2978,2966,8.959128,53.567648
0.020504,2970,2978,2966,9.271655,61.310530
# End of Execution
