# Execution with input file: human_gene2.mtx, NPROCS: 32, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
1.297951,582851,919813,242315,27.841408,6081.718922,448.72
1.237869,582851,919813,242315,29.192724,6072.847366,449.59
1.231194,582851,919813,242315,29.351012,6102.940559,450.36
1.293421,582851,919813,242315,27.938917,6071.108818,449.02
1.265526,582851,919813,242315,28.554752,6073.224783,448.88
1.255989,582851,919813,242315,28.771569,6056.144714,448.70
1.284122,582851,919813,242315,28.141222,6081.729889,451.27
1.256704,582851,919813,242315,28.755193,6106.759310,450.04
1.248121,582851,919813,242315,28.952937,6084.418774,449.04
1.461983,582851,919813,242315,24.717649,6089.930534,449.45
1.251698,582851,919813,242315,28.870214,6089.818716,448.86
1.234055,582851,919813,242315,29.282964,6088.803530,448.81
1.244783,582851,919813,242315,29.030573,6086.843252,448.64
1.229763,582851,919813,242315,29.385154,6144.401550,450.17
1.262903,582851,919813,242315,28.614050,6168.835640,449.63
1.267433,582851,919813,242315,28.511780,6080.193281,449.41
1.251698,582851,919813,242315,28.870214,6064.337730,449.03
1.266718,582851,919813,242315,28.527880,6128.280878,449.60
1.323700,582851,919813,242315,27.299824,6095.035315,448.86
1.262665,582851,919813,242315,28.619453,6076.871872,448.43
1.287699,582851,919813,242315,28.063067,6064.769030,449.41
1.291513,582851,919813,242315,27.980178,6060.988665,448.72
1.264334,582851,919813,242315,28.581675,6095.248461,449.50
1.302719,582851,919813,242315,27.739499,6079.982281,448.59
1.269579,582851,919813,242315,28.463591,6090.991259,450.16
1.255035,582851,919813,242315,28.793432,6074.438095,449.91
1.284122,582851,919813,242315,28.141222,6065.092087,449.11
1.250505,582851,919813,242315,28.897736,6077.946663,449.91
1.368761,582851,919813,242315,26.401084,6173.832178,449.63
1.361847,582851,919813,242315,26.535123,6122.194529,448.89
1.273394,582851,919813,242315,28.378323,6088.055372,449.07
1.563311,582851,919813,242315,23.115544,6076.505661,450.01
1.266956,582851,919813,242315,28.522511,6083.087206,449.21
1.271248,582851,919813,242315,28.426224,6081.505775,448.46
1.281977,582851,919813,242315,28.188325,6091.695070,448.62
1.203060,582851,919813,242315,30.037381,6056.116343,449.88
1.250505,582851,919813,242315,28.897736,6094.547510,448.84
1.260042,582851,919813,242315,28.679021,6139.015675,448.41
1.213312,582851,919813,242315,29.783577,6091.108561,448.72
1.241684,582851,919813,242315,29.103038,6090.865612,448.48
1.302481,582851,919813,242315,27.744577,6096.699715,449.19
1.399755,582851,919813,242315,25.816492,6094.014645,450.04
1.275063,582851,919813,242315,28.341179,6086.952686,449.73
1.264572,582851,919813,242315,28.576287,6089.373827,449.42
1.502752,582851,919813,242315,24.047061,6097.054243,449.73
1.263857,582851,919813,242315,28.592459,6085.232735,449.08
1.246214,582851,919813,242315,28.997250,6139.421940,449.38
1.275778,582851,919813,242315,28.325290,6094.830751,448.67
1.259565,582851,919813,242315,28.689878,6074.972153,450.04
1.317263,582851,919813,242315,27.433235,6137.859583,450.06
1.239538,582851,919813,242315,29.153419,6099.461555,448.92
1.253605,582851,919813,242315,28.826288,6098.523140,449.24
1.228333,582851,919813,242315,29.419376,6080.710411,448.96
1.381159,582851,919813,242315,26.164099,6083.956957,448.64
1.324654,582851,919813,242315,27.280170,6553.819656,448.44
1.235008,582851,919813,242315,29.260352,6070.113659,448.97
1.305103,582851,919813,242315,27.688824,6074.540615,449.90
2.285719,582851,919813,242315,15.809807,6106.745720,448.51
1.804829,582851,919813,242315,20.022275,6081.336021,449.34
1.278162,582851,919813,242315,28.272454,6081.677914,449.18
1.267433,582851,919813,242315,28.511780,6071.716547,450.05
1.289129,582851,919813,242315,28.031926,6061.525345,449.91
1.285315,582851,919813,242315,28.115122,6080.311298,449.57
1.284361,582851,919813,242315,28.135999,6064.264059,450.20
1.275063,582851,919813,242315,28.341179,6081.544399,449.82
1.317978,582851,919813,242315,27.418347,6137.911081,449.61
1.240730,582851,919813,242315,29.125408,6053.674936,449.14
1.265526,582851,919813,242315,28.554752,6077.954531,450.12
1.742601,582851,919813,242315,20.737259,6080.990076,450.01
1.239300,582851,919813,242315,29.159027,6104.725361,449.50
1.270294,582851,919813,242315,28.447565,6071.981668,449.68
1.258850,582851,919813,242315,28.706179,6079.144955,450.17
1.285315,582851,919813,242315,28.115122,6118.658066,450.34
1.247644,582851,919813,242315,28.964002,6076.204062,449.25
1.353741,582851,919813,242315,26.694016,6096.653223,449.17
1.279116,582851,919813,242315,28.251374,6093.280077,448.45
2.228737,582851,919813,242315,16.214016,6077.820539,448.81
1.991510,582851,919813,242315,18.145412,6087.494612,449.17
1.337528,582851,919813,242315,27.017580,6060.234547,450.08
1.262426,582851,919813,242315,28.624858,6061.878443,448.57
1.299143,582851,919813,242315,27.815861,6077.246189,448.68
1.312494,582851,919813,242315,27.532902,6082.379341,449.83
1.268387,582851,919813,242315,28.490343,6090.004206,449.43
1.265764,582851,919813,242315,28.549374,6088.159561,448.71
1.252413,582851,919813,242315,28.853726,6093.132973,450.00
1.816273,582851,919813,242315,19.896118,6098.881483,448.55
1.236916,582851,919813,242315,29.215232,6091.575146,450.16
1.258135,582851,919813,242315,28.722498,6098.549366,449.89
1.894712,582851,919813,242315,19.072433,6157.449245,449.27
1.247406,582851,919813,242315,28.969538,6084.211826,450.18
1.271248,582851,919813,242315,28.426224,6104.526043,449.55
1.333237,582851,919813,242315,27.104547,6070.954323,450.06
1.276970,582851,919813,242315,28.298847,6089.319944,448.71
1.241684,582851,919813,242315,29.103038,6081.043005,448.50
1.253843,582851,919813,242315,28.820807,6072.961807,450.71
1.336098,582851,919813,242315,27.046507,6088.663340,449.12
1.278639,582851,919813,242315,28.261910,6126.447678,449.62
1.461506,582851,919813,242315,24.725714,6165.991545,449.96
1.273632,582851,919813,242315,28.373011,6069.095850,450.00
1.236439,582851,919813,242315,29.226499,6087.525129,449.55
# End of Execution
