# Execution with input file: human_gene2.mtx, NPROCS: 8, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
8.060455,2581198,3304401,1867769,4.483218,5267.902613,497.82
4.941225,2581198,3304401,1867769,7.313323,5368.125200,500.73
4.915476,2581198,3304401,1867769,7.351633,5309.407949,498.66
4.549742,2581198,3304401,1867769,7.942599,5133.471251,503.87
4.825115,2581198,3304401,1867769,7.489308,5167.583227,500.52
4.540682,2581198,3304401,1867769,7.958447,5166.553259,499.45
4.909277,2581198,3304401,1867769,7.360916,5166.018009,500.34
4.638433,2581198,3304401,1867769,7.790729,5144.165993,498.47
4.903316,2581198,3304401,1867769,7.369864,5245.306969,499.14
4.555464,2581198,3304401,1867769,7.932623,5142.338753,496.90
4.671097,2581198,3304401,1867769,7.736251,5146.310091,497.82
4.581928,2581198,3304401,1867769,7.886805,5130.969048,499.44
4.576206,2581198,3304401,1867769,7.896667,5280.611038,504.07
4.873991,2581198,3304401,1867769,7.414207,5290.912151,499.12
4.503489,2581198,3304401,1867769,8.024174,5135.301352,499.05
4.528284,2581198,3304401,1867769,7.980236,5131.553411,498.95
4.892826,2581198,3304401,1867769,7.385665,5241.324186,496.61
4.916430,2581198,3304401,1867769,7.350207,5267.099380,498.67
4.924297,2581198,3304401,1867769,7.338463,5274.285316,501.25
4.534483,2581198,3304401,1867769,7.969327,5141.458035,500.23
5.099058,2581198,3304401,1867769,7.086951,5164.882660,505.04
4.667044,2581198,3304401,1867769,7.742969,5136.713982,499.05
4.560471,2581198,3304401,1867769,7.923914,5359.347343,499.63
4.531384,2581198,3304401,1867769,7.974778,5142.357826,498.58
4.910231,2581198,3304401,1867769,7.359486,5263.220310,498.28
4.557848,2581198,3304401,1867769,7.928473,5161.453485,502.02
5.083323,2581198,3304401,1867769,7.108889,5165.564537,501.46
4.778624,2581198,3304401,1867769,7.562173,5171.768427,496.55
4.729986,2581198,3304401,1867769,7.639933,5194.371462,499.52
4.899502,2581198,3304401,1867769,7.375602,5169.268608,496.35
4.934311,2581198,3304401,1867769,7.323571,5180.084705,498.77
5.044222,2581198,3304401,1867769,7.163994,5122.326136,497.58
4.540682,2581198,3304401,1867769,7.958447,5152.328491,499.12
4.875660,2581198,3304401,1867769,7.411669,5147.435904,501.55
4.527807,2581198,3304401,1867769,7.981077,5228.034973,499.80
4.875898,2581198,3304401,1867769,7.411306,5182.194948,496.95
