# Execution with input file: human_gene2.mtx, NPROCS: 64, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
1.155853,282318,332206,236378,31.264155,6096.872807,745.07
1.190662,282318,332206,236378,30.350145,6109.946012,746.45
1.254320,282318,332206,236378,28.809851,5810.330153,745.26
1.196623,282318,332206,236378,30.198969,5860.011578,746.58
2.601862,282318,332206,236378,13.888814,6290.290356,746.43
1.243591,282318,332206,236378,29.058402,6292.243958,746.48
1.170635,282318,332206,236378,30.869374,6045.098543,745.85
1.199722,282318,332206,236378,30.120951,5904.004812,745.16
1.244068,282318,332206,236378,29.047264,5989.489555,744.85
1.222849,282318,332206,236378,29.551301,5878.583193,745.58
1.195908,282318,332206,236378,30.217030,6035.183907,745.48
2.797127,282318,332206,236378,12.919249,6387.982845,745.83
1.200676,282318,332206,236378,30.097026,5920.817852,746.71
2.897978,282318,332206,236378,12.469652,6208.073854,745.14
1.250982,282318,332206,236378,28.886721,5941.748142,745.67
2.524137,282318,332206,236378,14.316485,5931.610107,825.41
1.246929,282318,332206,236378,28.980616,6060.664892,744.94
2.716780,282318,332206,236378,13.301327,6059.935093,746.38
2.146006,282318,332206,236378,16.839087,6103.381395,746.81
1.239061,282318,332206,236378,29.164638,5909.441710,746.34
1.251698,282318,332206,236378,28.870214,6055.020571,744.81
1.240253,282318,332206,236378,29.136606,6375.387669,745.59
2.828121,282318,332206,236378,12.777662,6321.475983,745.60
2.982616,282318,332206,236378,12.115797,6208.037376,745.59
1.257896,282318,332206,236378,28.727942,6004.712820,745.98
2.980471,282318,332206,236378,12.124520,6189.916372,746.00
1.216412,282318,332206,236378,29.707688,6143.017769,745.46
1.224756,282318,332206,236378,29.505280,6016.562700,746.46
2.766371,282318,332206,236378,13.062882,6009.198427,745.35
2.975225,282318,332206,236378,12.145895,6197.670698,746.07
1.218081,282318,332206,236378,29.666985,5973.900080,744.89
2.514601,282318,332206,236378,14.370781,5684.755087,745.15
2.804995,282318,332206,236378,12.883011,6393.465519,745.73
1.185656,282318,332206,236378,30.478308,6040.728092,745.48
