# Execution with input file: fd12.mtx, NPROCS: 64, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.009298,444,452,441,6.121963,18.213749,9.03
0.009775,444,452,441,5.823331,23.234844,9.14
0.010014,444,452,441,5.684680,20.738840,9.13
0.009537,444,452,441,5.968914,17.371893,9.14
0.009298,444,452,441,6.121963,16.919851,9.14
0.009298,444,452,441,6.121963,17.661333,9.13
0.009060,444,452,441,6.283067,18.883467,9.14
0.009298,444,452,441,6.121963,17.761469,9.14
0.009060,444,452,441,6.283067,17.956257,9.14
0.009298,444,452,441,6.121963,21.143913,9.13
0.009537,444,452,441,5.968914,17.419815,9.13
0.009060,444,452,441,6.283067,19.066811,9.14
0.009775,444,452,441,5.823331,18.449068,9.14
0.010252,444,452,441,5.552478,18.068790,9.12
0.009298,444,452,441,6.121963,18.666744,9.14
0.009060,444,452,441,6.283067,17.250299,9.14
0.010014,444,452,441,5.684680,16.897202,9.13
0.009298,444,452,441,6.121963,17.569542,9.13
0.026464,444,452,441,2.150960,17.207623,9.14
0.009775,444,452,441,5.823331,18.135786,9.13
0.009298,444,452,441,6.121963,21.127939,9.13
0.010014,444,452,441,5.684680,21.678209,9.13
0.009537,444,452,441,5.968914,17.601490,9.14
0.009537,444,452,441,5.968914,16.762257,9.14
0.009775,444,452,441,5.823331,17.488956,9.13
0.009298,444,452,441,6.121963,17.287731,9.14
0.009537,444,452,441,5.968914,37.665129,9.03
0.010014,444,452,441,5.684680,21.056414,9.13
0.010490,444,452,441,5.426285,17.239571,9.14
0.009298,444,452,441,6.121963,17.302036,9.14
0.008583,444,452,441,6.632127,17.635345,9.13
0.009298,444,452,441,6.121963,17.536402,9.13
0.009060,444,452,441,6.283067,20.519495,9.14
0.009537,444,452,441,5.968914,17.510891,9.13
0.008583,444,452,441,6.632127,17.779112,9.14
0.009060,444,452,441,6.283067,18.684149,9.14
0.010014,444,452,441,5.684680,23.304939,9.14
0.010014,444,452,441,5.684680,17.990351,9.13
0.009298,444,452,441,6.121963,20.020247,9.14
0.009298,444,452,441,6.121963,17.384529,9.13
0.009537,444,452,441,5.968914,21.173239,9.14
0.010014,444,452,441,5.684680,19.804239,9.14
0.009775,444,452,441,5.823331,19.992113,9.14
0.009775,444,452,441,5.823331,17.962456,9.14
0.009298,444,452,441,6.121963,17.759800,9.14
0.009537,444,452,441,5.968914,17.685652,9.14
0.009775,444,452,441,5.823331,18.137217,9.13
0.009060,444,452,441,6.283067,17.320156,9.14
0.008821,444,452,441,6.452880,17.497778,9.14
0.009060,444,452,441,6.283067,17.398834,9.14
0.009537,444,452,441,5.968914,17.683983,9.14
0.025988,444,452,441,2.190427,18.247843,9.14
0.009298,444,452,441,6.121963,17.452002,9.14
0.009298,444,452,441,6.121963,20.396948,9.14
0.009537,444,452,441,5.968914,19.958973,9.14
0.010729,444,452,441,5.305701,17.047644,9.13
0.025034,444,452,441,2.273872,17.673254,9.14
0.009298,444,452,441,6.121963,17.827749,9.14
0.009775,444,452,441,5.823331,17.987728,9.14
0.009298,444,452,441,6.121963,17.324448,9.13
0.009537,444,452,441,5.968914,18.503189,9.13
0.009060,444,452,441,6.283067,17.183781,9.14
0.009298,444,452,441,6.121963,17.107010,9.14
0.009060,444,452,441,6.283067,17.724991,9.14
0.009060,444,452,441,6.283067,18.706799,9.13
0.009060,444,452,441,6.283067,17.665386,9.14
0.009298,444,452,441,6.121963,17.651796,9.13
0.009537,444,452,441,5.968914,17.855167,9.13
0.008583,444,452,441,6.632127,18.137932,9.14
0.008583,444,452,441,6.632127,19.484043,9.14
0.009537,444,452,441,5.968914,17.222166,9.13
0.010252,444,452,441,5.552478,20.557880,9.13
0.009537,444,452,441,5.968914,21.168470,9.14
0.009298,444,452,441,6.121963,16.776085,9.14
0.009060,444,452,441,6.283067,17.341614,9.14
0.009060,444,452,441,6.283067,17.646790,9.14
0.009060,444,452,441,6.283067,18.322229,9.13
0.009298,444,452,441,6.121963,17.848730,9.13
0.009537,444,452,441,5.968914,17.596722,9.14
0.009775,444,452,441,5.823331,18.087387,9.14
0.009060,444,452,441,6.283067,20.132542,9.03
0.009298,444,452,441,6.121963,18.012524,9.15
0.008821,444,452,441,6.452880,18.019915,9.14
0.009060,444,452,441,6.283067,17.514706,9.14
0.009060,444,452,441,6.283067,17.957687,9.04
0.009298,444,452,441,6.121963,30.220270,9.14
0.009537,444,452,441,5.968914,20.645380,9.13
0.010014,444,452,441,5.684680,17.078638,9.14
0.012636,444,452,441,4.504841,17.592669,9.14
0.010252,444,452,441,5.552478,20.978212,9.13
0.009537,444,452,441,5.968914,17.806292,9.02
0.009775,444,452,441,5.823331,17.914772,9.14
0.009537,444,452,441,5.968914,18.851280,9.14
0.009060,444,452,441,6.283067,21.103382,9.14
0.009298,444,452,441,6.121963,18.039703,9.13
0.009298,444,452,441,6.121963,19.306660,9.14
0.009060,444,452,441,6.283067,18.005133,9.13
0.010490,444,452,441,5.426285,17.440557,9.13
0.009537,444,452,441,5.968914,17.729282,9.14
0.008821,444,452,441,6.452880,17.033815,9.14
# End of Execution
