# Execution with input file: fd12.mtx, NPROCS: 2, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.014782,14231,14232,14230,3.850912,87.751865,8.54
0.014544,14231,14232,14230,3.914042,15.149117,8.54
0.014544,14231,14232,14230,3.914042,23.651123,8.54
0.014544,14231,14232,14230,3.914042,13.895988,8.54
0.014305,14231,14232,14230,3.979276,14.414072,8.54
0.014544,14231,14232,14230,3.914042,13.407707,8.54
0.014544,14231,14232,14230,3.914042,13.533115,8.54
0.014067,14231,14232,14230,4.046721,13.521671,8.54
0.014067,14231,14232,14230,4.046721,27.066231,8.54
0.014305,14231,14232,14230,3.979276,44.704676,8.54
0.014305,14231,14232,14230,3.979276,23.619652,8.53
0.014305,14231,14232,14230,3.979276,23.739100,8.53
0.014305,14231,14232,14230,3.979276,23.651838,8.53
0.014305,14231,14232,14230,3.979276,12.767076,8.54
0.014305,14231,14232,14230,3.979276,13.642788,8.54
0.014305,14231,14232,14230,3.979276,14.038563,8.54
0.014305,14231,14232,14230,3.979276,12.901783,8.54
0.014544,14231,14232,14230,3.914042,14.311314,8.54
0.014782,14231,14232,14230,3.850912,14.420509,8.53
0.014782,14231,14232,14230,3.850912,44.737577,8.51
0.014544,14231,14232,14230,3.914042,12.307405,8.51
0.015020,14231,14232,14230,3.789787,14.131069,8.54
0.014305,14231,14232,14230,3.979276,13.131142,8.55
0.014544,14231,14232,14230,3.914042,13.899326,8.54
0.014544,14231,14232,14230,3.914042,14.906645,8.53
0.015259,14231,14232,14230,3.730571,23.535490,8.51
0.014782,14231,14232,14230,3.850912,54.973841,8.54
0.014305,14231,14232,14230,3.979276,13.807535,8.54
0.014305,14231,14232,14230,3.979276,13.197660,8.56
0.014544,14231,14232,14230,3.914042,13.221025,8.54
0.014305,14231,14232,14230,3.979276,14.470100,8.54
0.014305,14231,14232,14230,3.979276,13.996601,8.54
0.014305,14231,14232,14230,3.979276,34.983635,8.54
0.014305,14231,14232,14230,3.979276,14.714241,8.51
0.014305,14231,14232,14230,3.979276,13.720512,8.53
0.014305,14231,14232,14230,3.979276,13.660908,8.54
0.014305,14231,14232,14230,3.979276,13.009310,8.54
0.014305,14231,14232,14230,3.979276,14.430046,8.54
0.014305,14231,14232,14230,3.979276,13.391495,8.54
