# Execution with input file: fd12.mtx, NPROCS: 32, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.008345,889,898,885,6.821616,35.922527,9.00
0.008345,889,898,885,6.821616,16.220331,8.99
0.010014,889,898,885,5.684680,19.348383,9.01
0.008821,889,898,885,6.452880,16.153574,9.01
0.008345,889,898,885,6.821616,16.880035,9.00
0.019550,889,898,885,2.911665,26.480436,9.01
0.018120,889,898,885,3.141534,26.123285,9.00
0.008106,889,898,885,7.022252,16.756535,9.01
0.009775,889,898,885,5.823331,27.944326,9.00
0.008106,889,898,885,7.022252,17.179012,9.00
0.008106,889,898,885,7.022252,26.499748,9.01
0.008106,889,898,885,7.022252,15.918255,9.00
0.009537,889,898,885,5.968914,28.476954,9.01
0.008821,889,898,885,6.452880,15.574694,9.00
0.008583,889,898,885,6.632127,18.441200,9.00
0.008583,889,898,885,6.632127,26.780605,9.00
0.008106,889,898,885,7.022252,16.741991,9.01
0.008821,889,898,885,6.452880,15.754938,9.00
0.009298,889,898,885,6.121963,17.154217,9.01
0.009298,889,898,885,6.121963,15.642643,9.01
0.008583,889,898,885,6.632127,16.810656,8.99
0.008821,889,898,885,6.452880,16.003609,8.99
0.008345,889,898,885,6.821616,16.657829,9.01
0.008106,889,898,885,7.022252,26.271343,9.00
0.008345,889,898,885,6.821616,17.357349,9.00
0.008106,889,898,885,7.022252,16.938686,9.00
0.008345,889,898,885,6.821616,16.903639,9.00
0.008345,889,898,885,6.821616,16.979933,9.00
0.008106,889,898,885,7.022252,17.105341,9.00
0.008583,889,898,885,6.632127,17.031431,9.00
0.008345,889,898,885,6.821616,26.135206,8.99
0.008583,889,898,885,6.632127,16.596317,9.01
0.008583,889,898,885,6.632127,16.108751,9.00
0.008106,889,898,885,7.022252,16.676903,9.00
0.008106,889,898,885,7.022252,16.852379,9.00
0.008106,889,898,885,7.022252,16.306877,9.00
0.008345,889,898,885,6.821616,17.176390,9.01
0.008821,889,898,885,6.452880,16.986132,9.01
0.008345,889,898,885,6.821616,25.653839,8.99
0.009060,889,898,885,6.283067,18.567562,9.01
0.009060,889,898,885,6.283067,19.152403,9.00
0.008106,889,898,885,7.022252,16.659260,9.01
0.008821,889,898,885,6.452880,16.562700,9.01
0.008345,889,898,885,6.821616,16.354561,9.01
0.008345,889,898,885,6.821616,27.183533,9.01
0.008106,889,898,885,7.022252,16.222477,8.99
0.008345,889,898,885,6.821616,27.087688,9.00
0.009060,889,898,885,6.283067,16.882181,8.99
0.008345,889,898,885,6.821616,26.675224,9.01
0.008821,889,898,885,6.452880,25.451660,8.99
0.009298,889,898,885,6.121963,40.560007,9.00
0.008106,889,898,885,7.022252,17.209768,9.01
0.008821,889,898,885,6.452880,16.165018,8.99
0.008106,889,898,885,7.022252,16.897440,9.00
0.008106,889,898,885,7.022252,27.578354,9.00
0.008106,889,898,885,7.022252,26.390314,9.01
0.008583,889,898,885,6.632127,26.468992,9.01
0.009060,889,898,885,6.283067,30.522585,9.00
0.008583,889,898,885,6.632127,16.968489,9.01
0.008821,889,898,885,6.452880,16.247034,8.99
0.008583,889,898,885,6.632127,17.006159,9.01
0.008106,889,898,885,7.022252,26.541710,9.01
0.009537,889,898,885,5.968914,27.645111,9.00
0.009775,889,898,885,5.823331,25.741816,9.00
0.008345,889,898,885,6.821616,16.977072,9.00
0.008583,889,898,885,6.632127,16.844034,9.00
0.008345,889,898,885,6.821616,47.086239,9.00
0.008821,889,898,885,6.452880,16.889095,9.01
0.008106,889,898,885,7.022252,16.351223,8.99
0.008106,889,898,885,7.022252,17.052650,9.00
0.008583,889,898,885,6.632127,16.630888,9.00
0.008345,889,898,885,6.821616,17.238617,9.00
0.008583,889,898,885,6.632127,16.057491,9.00
0.008345,889,898,885,6.821616,16.355515,9.00
0.008106,889,898,885,7.022252,16.623020,8.99
0.008583,889,898,885,6.632127,17.248154,9.01
0.008106,889,898,885,7.022252,26.745081,9.00
0.008106,889,898,885,7.022252,36.769390,9.00
0.008345,889,898,885,6.821616,17.143250,9.01
0.008106,889,898,885,7.022252,16.870737,9.01
0.008345,889,898,885,6.821616,16.810417,9.00
0.008345,889,898,885,6.821616,17.240286,9.01
0.008345,889,898,885,6.821616,16.813278,9.01
0.008345,889,898,885,6.821616,16.832829,9.01
0.008821,889,898,885,6.452880,17.532349,9.01
0.008821,889,898,885,6.452880,26.304483,9.01
0.008106,889,898,885,7.022252,16.075611,8.99
0.008583,889,898,885,6.632127,15.999794,9.01
0.008345,889,898,885,6.821616,16.726017,9.01
0.008106,889,898,885,7.022252,17.000675,9.00
0.008106,889,898,885,7.022252,16.106367,8.99
0.008345,889,898,885,6.821616,37.834406,9.01
0.008106,889,898,885,7.022252,17.270803,9.01
0.008106,889,898,885,7.022252,16.768456,9.00
0.008583,889,898,885,6.632127,15.359163,8.99
0.008821,889,898,885,6.452880,17.618656,9.00
0.008345,889,898,885,6.821616,16.407251,8.99
0.008106,889,898,885,7.022252,16.546965,9.00
0.008345,889,898,885,6.821616,16.944647,9.00
0.008106,889,898,885,7.022252,16.899109,9.00
# End of Execution
