# Execution with input file: fd12.mtx, NPROCS: 8, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.010014,3557,3564,3551,5.684680,35.433531,8.75
0.009298,3557,3564,3551,6.121963,15.662432,8.75
0.009775,3557,3564,3551,5.823331,14.131546,8.73
0.009298,3557,3564,3551,6.121963,15.498161,8.73
0.009775,3557,3564,3551,5.823331,25.359154,8.74
0.009298,3557,3564,3551,6.121963,25.185823,8.74
0.009298,3557,3564,3551,6.121963,25.779963,8.75
0.009298,3557,3564,3551,6.121963,15.876770,8.74
0.009060,3557,3564,3551,6.283067,25.345087,8.73
0.009298,3557,3564,3551,6.121963,15.777826,8.75
0.009298,3557,3564,3551,6.121963,24.372578,8.75
0.008583,3557,3564,3551,6.632127,15.108824,8.75
0.009537,3557,3564,3551,5.968914,15.510082,8.74
0.009775,3557,3564,3551,5.823331,16.040564,8.75
0.009060,3557,3564,3551,6.283067,14.779806,8.75
0.009537,3557,3564,3551,5.968914,17.532587,8.75
0.009298,3557,3564,3551,6.121963,14.894009,8.75
0.009298,3557,3564,3551,6.121963,16.495943,8.75
0.009298,3557,3564,3551,6.121963,15.435457,8.73
0.009298,3557,3564,3551,6.121963,15.279770,8.75
0.009775,3557,3564,3551,5.823331,25.350094,8.75
0.009060,3557,3564,3551,6.283067,23.100615,8.74
0.009298,3557,3564,3551,6.121963,14.818668,8.73
0.009775,3557,3564,3551,5.823331,14.504194,8.73
0.009060,3557,3564,3551,6.283067,15.145779,8.74
0.009298,3557,3564,3551,6.121963,15.283823,8.74
0.009060,3557,3564,3551,6.283067,14.227867,8.73
0.009298,3557,3564,3551,6.121963,15.751600,8.74
0.013113,3557,3564,3551,4.341028,14.657974,8.75
0.009298,3557,3564,3551,6.121963,16.673565,8.75
0.009298,3557,3564,3551,6.121963,14.921904,8.73
0.009298,3557,3564,3551,6.121963,15.025139,8.74
0.009298,3557,3564,3551,6.121963,14.610052,8.75
0.009298,3557,3564,3551,6.121963,15.642643,8.73
0.009537,3557,3564,3551,5.968914,24.921894,8.74
0.009060,3557,3564,3551,6.283067,25.172710,8.75
0.009537,3557,3564,3551,5.968914,25.944471,8.75
0.009060,3557,3564,3551,6.283067,14.695644,8.75
0.009775,3557,3564,3551,5.823331,16.205788,8.75
0.009060,3557,3564,3551,6.283067,15.541792,8.73
0.009298,3557,3564,3551,6.121963,24.543762,8.74
0.009298,3557,3564,3551,6.121963,13.935566,8.73
0.009537,3557,3564,3551,5.968914,15.096188,8.73
0.009537,3557,3564,3551,5.968914,14.470577,8.75
0.009298,3557,3564,3551,6.121963,15.866995,8.75
0.009298,3557,3564,3551,6.121963,25.729418,8.75
0.009060,3557,3564,3551,6.283067,25.729179,8.73
0.009060,3557,3564,3551,6.283067,24.570465,8.73
0.009298,3557,3564,3551,6.121963,15.287638,8.73
0.009060,3557,3564,3551,6.283067,14.674187,8.75
0.009298,3557,3564,3551,6.121963,24.055958,8.73
0.009298,3557,3564,3551,6.121963,26.130199,8.75
0.009298,3557,3564,3551,6.121963,25.317430,8.75
0.009298,3557,3564,3551,6.121963,14.986992,8.75
0.009298,3557,3564,3551,6.121963,15.327454,8.75
0.009298,3557,3564,3551,6.121963,14.451981,8.75
0.009298,3557,3564,3551,6.121963,15.395880,8.74
0.009298,3557,3564,3551,6.121963,15.498161,8.75
0.009060,3557,3564,3551,6.283067,25.246620,8.75
0.009060,3557,3564,3551,6.283067,23.784399,8.73
0.009537,3557,3564,3551,5.968914,35.672426,8.73
0.009537,3557,3564,3551,5.968914,26.119471,8.74
0.009537,3557,3564,3551,5.968914,24.725199,8.74
0.009298,3557,3564,3551,6.121963,24.993181,8.75
0.009060,3557,3564,3551,6.283067,23.892879,8.73
0.009298,3557,3564,3551,6.121963,25.367737,8.74
0.009537,3557,3564,3551,5.968914,15.493631,8.74
0.009775,3557,3564,3551,5.823331,15.710831,8.74
0.009298,3557,3564,3551,6.121963,15.874386,8.74
0.009298,3557,3564,3551,6.121963,15.967607,8.75
0.009537,3557,3564,3551,5.968914,15.658379,8.75
0.009060,3557,3564,3551,6.283067,14.469624,8.75
0.009298,3557,3564,3551,6.121963,15.336990,8.75
0.009298,3557,3564,3551,6.121963,14.520884,8.75
0.009537,3557,3564,3551,5.968914,24.311543,8.74
0.009298,3557,3564,3551,6.121963,15.280008,8.73
0.009298,3557,3564,3551,6.121963,14.471054,8.75
0.009537,3557,3564,3551,5.968914,15.076637,8.73
0.009537,3557,3564,3551,5.968914,15.960932,8.75
0.009537,3557,3564,3551,5.968914,14.063120,8.73
0.009060,3557,3564,3551,6.283067,14.926672,8.75
0.009298,3557,3564,3551,6.121963,14.595985,8.73
0.009298,3557,3564,3551,6.121963,15.496731,8.73
0.009060,3557,3564,3551,6.283067,14.115095,8.74
0.009298,3557,3564,3551,6.121963,15.022516,8.73
0.009298,3557,3564,3551,6.121963,24.146080,8.73
0.009298,3557,3564,3551,6.121963,15.309095,8.74
0.009060,3557,3564,3551,6.283067,15.265226,8.75
0.009060,3557,3564,3551,6.283067,14.884233,8.73
0.009298,3557,3564,3551,6.121963,14.174223,8.75
0.009298,3557,3564,3551,6.121963,14.315605,8.75
0.009298,3557,3564,3551,6.121963,14.770031,8.74
0.009537,3557,3564,3551,5.968914,25.612593,8.74
0.009537,3557,3564,3551,5.968914,14.676571,8.73
0.009060,3557,3564,3551,6.283067,14.682531,8.75
0.009298,3557,3564,3551,6.121963,16.245365,8.74
0.010014,3557,3564,3551,5.684680,37.145615,8.74
0.009298,3557,3564,3551,6.121963,16.248465,8.74
0.009298,3557,3564,3551,6.121963,25.917053,8.73
0.009298,3557,3564,3551,6.121963,15.706539,8.75
# End of Execution
