# Execution with input file: sinc12.mtx, NPROCS: 8, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.075817,42140,79714,23692,7.781515,158.726692,17.24
0.076771,42140,79714,23692,7.684851,167.958260,17.24
0.081301,42140,79714,23692,7.256663,158.306599,17.24
0.083685,42140,79714,23692,7.049920,157.471180,17.24
0.075579,42140,79714,23692,7.806063,169.732094,17.24
0.080585,42140,79714,23692,7.321071,166.823626,17.19
0.080824,42140,79714,23692,7.299475,169.453144,17.23
0.079870,42140,79714,23692,7.386633,168.517590,17.24
0.081062,42140,79714,23692,7.278006,169.158220,17.30
0.080109,42140,79714,23692,7.364649,165.947437,17.24
0.076771,42140,79714,23692,7.684851,160.776377,17.24
0.079393,42140,79714,23692,7.430997,166.385174,17.24
0.081301,42140,79714,23692,7.256663,160.005569,17.24
0.082254,42140,79714,23692,7.172527,163.801432,17.24
0.075340,42140,79714,23692,7.830766,168.926239,17.24
0.075340,42140,79714,23692,7.830766,158.062935,17.19
0.082254,42140,79714,23692,7.172527,167.507410,17.24
0.082016,42140,79714,23692,7.193378,168.161154,17.24
0.083923,42140,79714,23692,7.029892,166.664600,17.24
0.079870,42140,79714,23692,7.386633,166.656733,17.24
0.075340,42140,79714,23692,7.830766,165.559530,17.24
0.095129,42140,79714,23692,6.201809,157.424212,17.24
0.077486,42140,79714,23692,7.613914,156.996012,17.24
0.080347,42140,79714,23692,7.342795,166.557550,17.24
0.080585,42140,79714,23692,7.321071,166.809082,17.13
0.075579,42140,79714,23692,7.806063,166.701794,17.24
0.081539,42140,79714,23692,7.235444,157.116175,17.24
0.080109,42140,79714,23692,7.364649,157.910347,17.23
0.085354,42140,79714,23692,6.912072,157.638311,17.24
0.075817,42140,79714,23692,7.781515,159.474373,17.24
0.095844,42140,79714,23692,6.155527,157.901764,17.24
0.076771,42140,79714,23692,7.684851,157.156944,17.24
0.080109,42140,79714,23692,7.364649,161.314249,17.26
0.076771,42140,79714,23692,7.684851,162.109375,17.32
0.084639,42140,79714,23692,6.970484,171.867847,17.20
0.082254,42140,79714,23692,7.172527,157.449245,17.24
0.080109,42140,79714,23692,7.364649,157.740831,17.24
0.076294,42140,79714,23692,7.732881,157.080650,17.24
0.075340,42140,79714,23692,7.830766,157.842636,17.23
0.076532,42140,79714,23692,7.708791,159.356356,17.23
