# Execution with input file: sinc12.mtx, NPROCS: 64, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.029087,4682,29487,7,20.282967,202.449322,17.46
0.027657,4682,29487,7,21.332086,223.729849,17.49
0.025988,4682,29487,7,22.702036,216.406822,17.46
0.029802,4682,29487,7,19.796175,219.073772,17.46
0.027895,4682,29487,7,21.149760,219.021320,17.46
0.027895,4682,29487,7,21.149760,212.538958,17.46
0.028610,4682,29487,7,20.621016,214.143038,17.48
0.027895,4682,29487,7,21.149760,202.580929,17.46
0.029325,4682,29487,7,20.118064,209.913969,17.46
0.028610,4682,29487,7,20.621016,218.681335,17.46
0.030756,4682,29487,7,19.182340,188.304186,17.46
0.036001,4682,29487,7,16.387562,186.891794,17.46
0.028849,4682,29487,7,20.450594,209.236860,17.60
0.028610,4682,29487,7,20.621016,203.563690,17.46
0.030756,4682,29487,7,19.182340,215.318680,17.46
0.036478,4682,29487,7,16.173346,198.522329,17.46
0.026226,4682,29487,7,22.495654,203.657389,17.46
0.027657,4682,29487,7,21.332086,204.296112,17.46
0.028133,4682,29487,7,20.970525,230.776787,17.46
0.030994,4682,29487,7,19.034784,209.661007,17.45
0.031710,4682,29487,7,18.605428,203.783035,17.60
0.029564,4682,29487,7,19.955822,201.972723,17.45
0.028133,4682,29487,7,20.970525,209.613562,17.46
0.030994,4682,29487,7,19.034784,214.644432,17.46
0.028610,4682,29487,7,20.621016,228.649855,17.46
0.027657,4682,29487,7,21.332086,223.002195,17.46
0.028610,4682,29487,7,20.621016,205.853939,17.45
0.025511,4682,29487,7,23.126373,218.776703,17.42
0.029087,4682,29487,7,20.282967,205.920935,17.45
0.030994,4682,29487,7,19.034784,203.415155,17.46
0.027895,4682,29487,7,21.149760,202.752113,17.45
0.028849,4682,29487,7,20.450594,209.433079,17.46
0.029087,4682,29487,7,20.282967,232.061386,17.46
0.033140,4682,29487,7,17.802316,216.793537,17.46
0.029564,4682,29487,7,19.955822,202.036142,17.46
0.033140,4682,29487,7,17.802316,226.733685,17.46
0.042200,4682,29487,7,13.980350,231.066465,17.46
0.030994,4682,29487,7,19.034784,212.068319,17.46
0.029802,4682,29487,7,19.796175,214.860916,17.46
0.028849,4682,29487,7,20.450594,211.311102,17.46
0.029802,4682,29487,7,19.796175,226.052046,17.72
0.032187,4682,29487,7,18.329792,202.364206,17.46
0.030756,4682,29487,7,19.182340,224.022150,17.46
0.027657,4682,29487,7,21.332086,211.723328,17.46
0.031948,4682,29487,7,18.466581,220.877886,17.46
0.027895,4682,29487,7,21.149760,223.668575,17.46
0.033379,4682,29487,7,17.675157,221.678734,17.45
0.028133,4682,29487,7,20.970525,227.015495,17.46
0.031710,4682,29487,7,18.605428,212.071657,17.46
0.028849,4682,29487,7,20.450594,221.565485,17.46
0.028849,4682,29487,7,20.450594,215.697765,17.46
0.027657,4682,29487,7,21.332086,202.967167,17.45
0.028849,4682,29487,7,20.450594,224.813938,17.46
0.028849,4682,29487,7,20.450594,187.343597,17.46
0.028849,4682,29487,7,20.450594,208.788157,17.46
0.028849,4682,29487,7,20.450594,219.669104,17.46
0.027657,4682,29487,7,21.332086,215.657473,17.46
0.027657,4682,29487,7,21.332086,227.029562,17.46
0.028610,4682,29487,7,20.621016,206.652641,17.46
0.028849,4682,29487,7,20.450594,224.225283,17.46
0.027895,4682,29487,7,21.149760,255.701303,17.61
0.027657,4682,29487,7,21.332086,259.431601,17.46
0.038862,4682,29487,7,15.181116,212.798834,17.46
0.027895,4682,29487,7,21.149760,211.685896,17.46
0.031233,4682,29487,7,18.889480,212.734461,17.46
0.030994,4682,29487,7,19.034784,227.474689,17.46
0.030994,4682,29487,7,19.034784,218.378782,17.32
0.030994,4682,29487,7,19.034784,214.630842,17.46
0.030994,4682,29487,7,19.034784,185.666800,17.46
0.027657,4682,29487,7,21.332086,225.422382,17.46
0.030518,4682,29487,7,19.332202,192.995310,17.46
0.031948,4682,29487,7,18.466581,213.197947,17.46
0.031948,4682,29487,7,18.466581,218.449831,17.46
0.027895,4682,29487,7,21.149760,225.850344,17.46
0.029802,4682,29487,7,19.796175,231.282949,17.46
0.032902,4682,29487,7,17.931318,203.971148,17.46
0.027657,4682,29487,7,21.332086,202.081442,17.46
0.028849,4682,29487,7,20.450594,203.996658,17.46
0.039577,4682,29487,7,14.906759,232.125521,17.46
0.031948,4682,29487,7,18.466581,209.514380,17.46
0.028610,4682,29487,7,20.621016,217.173100,17.46
0.028133,4682,29487,7,20.970525,202.153921,17.46
0.030041,4682,29487,7,19.639063,176.135302,17.46
0.027657,4682,29487,7,21.332086,206.364393,17.46
0.030041,4682,29487,7,19.639063,203.792810,17.46
0.028610,4682,29487,7,20.621016,202.694416,17.46
0.029802,4682,29487,7,19.796175,204.248190,17.72
0.027657,4682,29487,7,21.332086,214.430094,17.46
0.027657,4682,29487,7,21.332086,217.911720,17.46
0.029802,4682,29487,7,19.796175,215.615034,17.46
0.031948,4682,29487,7,18.466581,224.469900,17.46
0.031948,4682,29487,7,18.466581,206.528187,17.46
0.029325,4682,29487,7,20.118064,228.387117,17.46
0.029087,4682,29487,7,20.282967,203.520536,17.46
0.028610,4682,29487,7,20.621016,215.238571,17.46
0.029087,4682,29487,7,20.282967,220.387936,17.46
0.028610,4682,29487,7,20.621016,217.562914,17.46
0.028372,4682,29487,7,20.794302,204.310656,17.46
0.031710,4682,29487,7,18.605428,206.783772,17.46
0.027657,4682,29487,7,21.332086,207.019567,17.46
# End of Execution
