# Execution with input file: c-46.mtx, NPROCS: 8, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.055790,18628,53921,4262,4.674570,41.475058,10.71
0.055313,18628,53921,4262,4.714868,39.974689,10.71
0.058413,18628,53921,4262,4.464691,38.223267,10.71
0.059128,18628,53921,4262,4.410683,40.288210,10.71
0.058889,18628,53921,4262,4.428540,39.556265,10.71
0.060797,18628,53921,4262,4.289605,62.190056,10.71
0.058651,18628,53921,4262,4.446542,41.006565,10.71
0.055552,18628,53921,4262,4.694632,37.187815,10.71
0.055790,18628,53921,4262,4.674570,37.862301,10.71
0.058651,18628,53921,4262,4.446542,48.107624,10.71
0.058413,18628,53921,4262,4.464691,40.241003,10.71
0.055552,18628,53921,4262,4.694632,39.674997,10.71
0.058413,18628,53921,4262,4.464691,37.855625,10.71
0.058651,18628,53921,4262,4.446542,39.676905,10.71
0.058651,18628,53921,4262,4.446542,40.382624,10.71
0.060797,18628,53921,4262,4.289605,40.554762,10.71
0.058889,18628,53921,4262,4.428540,37.440300,10.71
0.058651,18628,53921,4262,4.446542,39.401531,10.71
0.063658,18628,53921,4262,4.096814,40.500641,10.71
0.055552,18628,53921,4262,4.694632,37.387371,10.71
0.055075,18628,53921,4262,4.735278,37.285566,10.71
0.055313,18628,53921,4262,4.714868,38.086653,10.71
0.055313,18628,53921,4262,4.714868,47.428131,10.71
0.055313,18628,53921,4262,4.714868,56.763887,10.71
0.058889,18628,53921,4262,4.428540,37.596941,10.71
0.058413,18628,53921,4262,4.464691,37.321091,10.71
0.070333,18628,53921,4262,3.707964,37.192106,10.71
0.060797,18628,53921,4262,4.289605,37.363529,10.71
0.063658,18628,53921,4262,4.096814,48.681736,10.71
0.058413,18628,53921,4262,4.464691,46.513796,10.71
0.058651,18628,53921,4262,4.446542,37.348270,10.71
0.061274,18628,53921,4262,4.256223,40.310621,10.71
0.055313,18628,53921,4262,4.714868,37.759781,10.71
0.072002,18628,53921,4262,3.622018,39.980173,10.71
0.058651,18628,53921,4262,4.446542,59.636831,10.71
0.061274,18628,53921,4262,4.256223,37.476301,10.71
0.058651,18628,53921,4262,4.446542,61.476946,10.71
0.060320,18628,53921,4262,4.323515,40.771961,10.71
0.055313,18628,53921,4262,4.714868,37.820578,10.71
0.059605,18628,53921,4262,4.375397,40.703773,10.71
0.058889,18628,53921,4262,4.428540,70.293665,10.71
0.058413,18628,53921,4262,4.464691,42.597294,10.71
0.058889,18628,53921,4262,4.428540,40.545225,10.71
0.055313,18628,53921,4262,4.714868,39.568424,10.71
0.058651,18628,53921,4262,4.446542,40.302515,10.71
0.060081,18628,53921,4262,4.340672,53.365946,10.71
0.055790,18628,53921,4262,4.674570,40.374517,10.71
0.055313,18628,53921,4262,4.714868,38.705111,10.71
0.058889,18628,53921,4262,4.428540,60.030699,10.71
0.058651,18628,53921,4262,4.446542,87.964058,10.71
0.061989,18628,53921,4262,4.207113,51.331997,10.71
