# Execution with input file: fd12.mtx, NPROCS: 128, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
0.000954,224,360,87,59.689140,33.364534
0.002623,224,360,87,21.705142,36.856890
0.000954,224,360,87,59.689140,43.100119
0.001192,224,360,87,47.751312,45.287848
0.000954,224,360,87,59.689140,38.079262
0.000715,224,360,87,79.585520,330.917597
0.000954,224,360,87,59.689140,35.964727
0.000715,224,360,87,79.585520,40.850878
0.000954,224,360,87,59.689140,36.856890
0.001192,224,360,87,47.751312,32.633543
0.000954,224,360,87,59.689140,33.015728
0.000954,224,360,87,59.689140,35.724878
0.000954,224,360,87,59.689140,34.170866
0.001431,224,360,87,39.792760,289.330006
0.000954,224,360,87,59.689140,39.448738
0.000715,224,360,87,79.585520,40.148735
0.001192,224,360,87,47.751312,119.763374
0.000715,224,360,87,79.585520,33.137083
0.000954,224,360,87,59.689140,36.710262
0.000954,224,360,87,59.689140,32.553196
0.000954,224,360,87,59.689140,38.636208
0.000954,224,360,87,59.689140,41.182041
0.000954,224,360,87,59.689140,37.006855
0.000954,224,360,87,59.689140,33.831835
0.000715,224,360,87,79.585520,33.677340
0.000954,224,360,87,59.689140,39.100885
0.000954,224,360,87,59.689140,35.815477
0.000715,224,360,87,79.585520,32.946825
0.020504,224,360,87,2.776239,32.428980
0.001192,224,360,87,47.751312,34.479618
0.000954,224,360,87,59.689140,40.760040
0.000954,224,360,87,59.689140,32.154322
0.000954,224,360,87,59.689140,34.610987
0.000715,224,360,87,79.585520,32.801628
0.000715,224,360,87,79.585520,36.690235
0.000954,224,360,87,59.689140,38.136482
0.000954,224,360,87,59.689140,37.536860
0.006437,224,360,87,8.842836,36.677122
0.001907,224,360,87,29.844570,35.833120
0.001192,224,360,87,47.751312,33.020973
0.000715,224,360,87,79.585520,32.782316
0.000954,224,360,87,59.689140,33.300638
0.000715,224,360,87,79.585520,33.521414
0.001192,224,360,87,47.751312,34.415722
0.001192,224,360,87,47.751312,38.735151
0.000954,224,360,87,59.689140,102.874041
0.001192,224,360,87,47.751312,90.247393
0.000954,224,360,87,59.689140,36.968470
0.001431,224,360,87,39.792760,31.418085
0.001907,224,360,87,29.844570,216.612577
0.000715,224,360,87,79.585520,39.299011
0.000954,224,360,87,59.689140,44.934034
0.000954,224,360,87,59.689140,34.671783
0.001431,224,360,87,39.792760,36.620378
0.000954,224,360,87,59.689140,37.502527
0.000954,224,360,87,59.689140,31.491041
0.000715,224,360,87,79.585520,35.353899
0.001192,224,360,87,47.751312,33.779860
0.011683,224,360,87,4.872583,32.413960
0.000954,224,360,87,59.689140,35.121679
0.000954,224,360,87,59.689140,33.333778
0.000715,224,360,87,79.585520,35.897017
0.000954,224,360,87,59.689140,36.413193
0.000954,224,360,87,59.689140,35.719633
0.000954,224,360,87,59.689140,41.298628
0.000715,224,360,87,79.585520,34.096718
0.000715,224,360,87,79.585520,31.917810
0.000954,224,360,87,59.689140,36.147118
0.000954,224,360,87,59.689140,36.245823
0.001669,224,360,87,34.108080,728.947639
0.000954,224,360,87,59.689140,34.720659
0.008583,224,360,87,6.632127,34.431934
0.000715,224,360,87,79.585520,32.602072
0.001431,224,360,87,39.792760,329.303026
0.000954,224,360,87,59.689140,35.979748
0.000954,224,360,87,59.689140,36.894321
0.001192,224,360,87,47.751312,32.667875
0.000954,224,360,87,59.689140,35.714149
0.016689,224,360,87,3.410808,41.241884
0.000954,224,360,87,59.689140,33.276320
0.000715,224,360,87,79.585520,32.437086
0.001192,224,360,87,47.751312,34.875154
0.003099,224,360,87,18.365889,109.883308
0.000715,224,360,87,79.585520,32.094240
0.000715,224,360,87,79.585520,32.084227
0.000715,224,360,87,79.585520,33.562899
0.000715,224,360,87,79.585520,32.507658
0.000954,224,360,87,59.689140,43.481827
0.000954,224,360,87,59.689140,33.271790
0.000954,224,360,87,59.689140,53.646326
0.000954,224,360,87,59.689140,32.342434
0.001192,224,360,87,47.751312,33.380032
0.000715,224,360,87,79.585520,33.763885
0.008583,224,360,87,6.632127,32.871008
0.000715,224,360,87,79.585520,46.010256
0.000715,224,360,87,79.585520,34.618616
0.000715,224,360,87,79.585520,35.614967
0.000954,224,360,87,59.689140,32.448053
0.000954,224,360,87,59.689140,33.448935
0.000954,224,360,87,59.689140,36.134720
# End of Execution
