# Execution with input file: weak_scaling_NP4.mtx, NPROCS: 4, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
1.558542,533333,533340,533320,2.053201,5763.198376,57.47
1.396179,533333,533340,533320,2.291969,6321.603298,59.05
1.349688,533333,533340,533320,2.370919,6062.547445,59.43
1.291752,533333,533340,533320,2.477256,5644.618750,57.47
1.409769,533333,533340,533320,2.269875,6060.448647,57.47
1.385450,533333,533340,533320,2.309718,5493.606091,60.39
1.339674,533333,533340,533320,2.388641,6319.497347,60.95
1.364231,533333,533340,533320,2.345644,5952.545166,61.63
1.332283,533333,533340,533320,2.401892,6260.107517,59.84
1.306295,533333,533340,533320,2.449676,6099.374294,61.86
1.376152,533333,533340,533320,2.325324,6362.060547,61.34
1.292467,533333,533340,533320,2.475885,5738.806248,61.88
1.301527,533333,533340,533320,2.458650,5971.161604,57.47
1.281023,533333,533340,533320,2.498003,5629.044771,57.47
1.339436,533333,533340,533320,2.389066,6078.070402,61.87
1.401424,533333,533340,533320,2.283391,6152.051687,60.34
1.300335,533333,533340,533320,2.460904,5928.428888,57.48
1.307487,533333,533340,533320,2.447442,5878.482342,57.47
1.267195,533333,533340,533320,2.525263,6088.622808,57.47
1.288891,533333,533340,533320,2.482755,6084.025621,60.26
1.344681,533333,533340,533320,2.379747,6007.066727,58.94
1.343489,533333,533340,533320,2.381859,5554.866552,57.47
1.342535,533333,533340,533320,2.383550,6099.241495,60.26
1.289129,533333,533340,533320,2.482296,5997.807741,59.03
1.245260,533333,533340,533320,2.569744,5605.735540,57.48
1.265764,533333,533340,533320,2.528117,5967.734575,59.23
1.309156,533333,533340,533320,2.444322,5509.495974,57.47
1.256466,533333,533340,533320,2.546826,6214.429140,59.55
1.284361,533333,533340,533320,2.491512,6002.463818,57.47
1.260519,533333,533340,533320,2.538637,5712.930441,60.45
1.330853,533333,533340,533320,2.404474,5681.066036,59.89
1.322031,533333,533340,533320,2.420518,6006.789923,57.46
1.281023,533333,533340,533320,2.498003,5637.840748,57.47
1.260757,533333,533340,533320,2.538157,6055.887222,61.78
1.280546,533333,533340,533320,2.498934,5582.061529,57.47
1.268625,533333,533340,533320,2.522415,6006.499290,59.72
4.436970,533333,533340,533320,0.721213,5709.205627,57.46
1.335144,533333,533340,533320,2.396745,5799.111843,59.88
1.259804,533333,533340,533320,2.540078,6060.666561,57.47
1.301527,533333,533340,533320,2.458650,6131.897688,57.47
1.342535,533333,533340,533320,2.383550,5613.986492,57.47
1.255989,533333,533340,533320,2.547793,6269.941092,59.21
1.225710,533333,533340,533320,2.610732,5960.528135,61.95
1.245737,533333,533340,533320,2.568760,5297.267199,61.60
1.269817,533333,533340,533320,2.520047,5724.769831,57.47
1.276970,533333,533340,533320,2.505932,5983.475685,57.46
1.265764,533333,533340,533320,2.528117,5590.288639,61.67
1.251459,533333,533340,533320,2.557015,6288.380861,57.46
1.286507,533333,533340,533320,2.487356,5600.491524,57.47
1.341105,533333,533340,533320,2.386093,5892.109394,61.46
1.343966,533333,533340,533320,2.381013,5961.477995,60.30
1.307249,533333,533340,533320,2.447889,5614.604950,57.47
1.255512,533333,533340,533320,2.548761,5682.419777,57.47
1.245022,533333,533340,533320,2.570236,6257.646561,62.80
1.285076,533333,533340,533320,2.490125,5825.517893,60.96
1.258612,533333,533340,533320,2.542484,5973.779917,62.96
1.333952,533333,533340,533320,2.398887,6080.262184,61.71
1.276016,533333,533340,533320,2.507805,5668.346167,59.09
1.252413,533333,533340,533320,2.555068,5614.921570,59.78
1.231909,533333,533340,533320,2.597595,5892.748356,58.89
1.244783,533333,533340,533320,2.570728,6334.442139,61.43
1.300097,533333,533340,533320,2.461356,6270.716667,57.46
1.267433,533333,533340,533320,2.524788,5999.993086,57.46
1.316071,533333,533340,533320,2.431481,5408.368111,62.87
1.301527,533333,533340,533320,2.458650,6231.831551,61.87
1.299858,533333,533340,533320,2.461807,6008.340597,57.47
1.253605,533333,533340,533320,2.552638,5322.257280,58.78
1.325846,533333,533340,533320,2.413554,6368.235826,61.24
1.301527,533333,533340,533320,2.458650,6303.704739,57.47
1.286268,533333,533340,533320,2.487817,6338.902712,57.47
1.280785,533333,533340,533320,2.498469,5271.499395,57.47
1.325607,533333,533340,533320,2.413988,5559.413910,62.15
1.237154,533333,533340,533320,2.586582,6286.615610,61.76
1.284361,533333,533340,533320,2.491512,5938.550949,60.70
1.263618,533333,533340,533320,2.532410,6340.404272,57.47
1.261711,533333,533340,533320,2.536238,6067.865610,61.68
1.250267,533333,533340,533320,2.559453,5760.050297,61.87
1.313686,533333,533340,533320,2.435893,5991.473675,57.47
1.288891,533333,533340,533320,2.482755,5996.836185,59.55
1.294136,533333,533340,533320,2.472692,5583.257437,62.35
1.266241,533333,533340,533320,2.527165,5932.802439,57.47
1.290083,533333,533340,533320,2.480461,6282.298565,60.16
