# Execution with input file: sinc12.mtx, NPROCS: 4, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.132084,98328,117298,60846,4.466646,180.455446,14.27
0.103951,98328,117298,60846,5.675509,173.306942,14.27
0.103951,98328,117298,60846,5.675509,171.797991,14.79
0.110149,98328,117298,60846,5.356108,174.311876,14.27
0.104189,98328,117298,60846,5.662522,173.382044,14.26
0.102997,98328,117298,60846,5.728060,171.115875,14.65
0.109673,98328,117298,60846,5.379395,186.320066,14.27
0.103712,98328,117298,60846,5.688556,175.090313,14.27
0.107288,98328,117298,60846,5.498938,172.533274,14.27
0.102997,98328,117298,60846,5.728060,172.043085,14.27
0.102997,98328,117298,60846,5.728060,176.181555,14.27
0.103951,98328,117298,60846,5.675509,176.375151,14.27
0.103474,98328,117298,60846,5.701663,177.044392,14.27
0.103712,98328,117298,60846,5.688556,174.835205,14.68
0.103474,98328,117298,60846,5.701663,170.614958,14.27
0.103474,98328,117298,60846,5.701663,170.073748,14.61
0.127792,98328,117298,60846,4.616645,172.028780,14.27
0.103235,98328,117298,60846,5.714831,171.847343,14.26
0.103712,98328,117298,60846,5.688556,172.241926,14.27
0.130892,98328,117298,60846,4.507326,176.098347,14.27
0.103474,98328,117298,60846,5.701663,170.537472,14.26
0.131130,98328,117298,60846,4.499131,177.707672,14.82
0.102997,98328,117298,60846,5.728060,172.570705,14.26
0.103474,98328,117298,60846,5.701663,177.806139,14.26
0.103235,98328,117298,60846,5.714831,174.132824,14.27
0.103712,98328,117298,60846,5.688556,171.961784,14.26
0.103712,98328,117298,60846,5.688556,173.961163,14.26
0.102997,98328,117298,60846,5.728060,171.605587,14.70
0.131607,98328,117298,60846,4.482830,173.978567,14.27
0.103712,98328,117298,60846,5.688556,171.999931,14.27
0.104427,98328,117298,60846,5.649593,173.088551,14.26
0.108242,98328,117298,60846,5.450489,176.867008,14.26
0.103235,98328,117298,60846,5.714831,170.500755,14.26
0.102758,98328,117298,60846,5.741350,170.960665,14.26
0.103474,98328,117298,60846,5.701663,173.993349,14.27
0.107527,98328,117298,60846,5.486745,173.376322,14.27
0.103474,98328,117298,60846,5.701663,173.385620,14.27
0.131845,98328,117298,60846,4.474723,171.679974,14.27
0.103712,98328,117298,60846,5.688556,170.179605,14.27
0.113726,98328,117298,60846,5.187677,180.399656,14.27
0.106096,98328,117298,60846,5.560723,180.830002,14.27
0.107050,98328,117298,60846,5.511185,173.724651,14.27
0.133276,98328,117298,60846,4.426694,173.256874,14.27
0.132561,98328,117298,60846,4.450579,171.553373,14.27
0.102997,98328,117298,60846,5.728060,171.892643,14.27
0.103712,98328,117298,60846,5.688556,173.491716,14.78
0.102520,98328,117298,60846,5.754702,174.272537,14.26
0.102758,98328,117298,60846,5.741350,171.120882,14.27
0.103951,98328,117298,60846,5.675509,177.251339,14.27
