# Execution with input file: weak_scaling_NP16.mtx, NPROCS: 16, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
2.243280,426666,426680,426660,5.705930,5061.695099,161.51
2.294064,426666,426680,426660,5.579619,4911.211491,161.69
2.255678,426666,426680,426660,5.674568,4875.335455,161.52
2.403498,426666,426680,426660,5.325572,4950.819016,165.08
2.112865,426666,426680,426660,6.058124,4931.891918,163.12
2.276659,426666,426680,426660,5.622274,4921.669960,163.10
2.230883,426666,426680,426660,5.737639,4944.926262,161.73
2.259970,426666,426680,426660,5.663793,4938.221216,165.02
2.187967,426666,426680,426660,5.850179,4843.783617,163.24
2.142668,426666,426680,426660,5.973861,4889.937878,161.66
2.470970,426666,426680,426660,5.180152,4964.403629,163.39
2.608061,426666,426680,426660,4.907861,5056.633949,163.36
2.362728,426666,426680,426660,5.417466,4970.112324,164.21
2.280951,426666,426680,426660,5.611696,4920.611382,164.84
2.368450,426666,426680,426660,5.404378,4927.107334,164.70
2.308130,426666,426680,426660,5.545614,4928.530216,164.59
2.233028,426666,426680,426660,5.732126,4917.838812,164.98
2.189875,426666,426680,426660,5.845083,4925.667048,164.17
2.336502,426666,426680,426660,5.478275,4989.784241,164.74
2.198458,426666,426680,426660,5.822263,4927.921772,163.20
2.510548,426666,426680,426660,5.098489,4896.834135,164.34
2.459288,426666,426680,426660,5.204759,4924.878836,164.63
2.114534,426666,426680,426660,6.053342,4922.411442,164.69
1.988649,426666,426680,426660,6.436529,4977.279663,161.91
2.361774,426666,426680,426660,5.419654,4937.258720,163.22
2.122879,426666,426680,426660,6.029548,4918.243408,164.65
2.168179,426666,426680,426660,5.903573,4908.411741,164.68
2.296209,426666,426680,426660,5.574405,4898.257732,164.01
2.324104,426666,426680,426660,5.507498,4977.360725,163.38
2.371788,426666,426680,426660,5.396772,4944.975853,164.30
2.361774,426666,426680,426660,5.419654,4927.775621,161.57
2.093077,426666,426680,426660,6.115399,4950.053692,164.57
2.245426,426666,426680,426660,5.700477,4907.853127,164.00
2.324343,426666,426680,426660,5.506933,4902.194023,164.65
2.468348,426666,426680,426660,5.185655,4947.246313,164.71
2.331018,426666,426680,426660,5.491162,4930.370808,163.46
2.302170,426666,426680,426660,5.559972,4904.860497,163.27
1.998186,426666,426680,426660,6.405810,4954.350710,164.57
2.218008,426666,426680,426660,5.770944,4914.901018,164.02
2.341747,426666,426680,426660,5.466004,4977.166176,163.32
2.573013,426666,426680,426660,4.974712,4936.105490,164.25
2.344131,426666,426680,426660,5.460445,4929.175138,164.23
1.991510,426666,426680,426660,6.427283,4858.316422,163.49
2.394915,426666,426680,426660,5.344658,4947.445869,161.64
2.152443,426666,426680,426660,5.946731,4984.561205,164.79
2.674580,426666,426680,426660,4.785799,4905.603170,161.88
2.147913,426666,426680,426660,5.959273,4949.746370,165.08
2.149343,426666,426680,426660,5.955307,5012.415409,165.01
2.533197,426666,426680,426660,5.052903,4896.879673,164.77
2.300978,426666,426680,426660,5.562853,4943.029642,164.04
2.443314,426666,426680,426660,5.238787,4891.657114,164.63
2.148390,426666,426680,426660,5.957950,4932.349443,163.29
2.249241,426666,426680,426660,5.690809,4933.834553,164.99
2.210140,426666,426680,426660,5.791488,4945.762157,163.20
2.310991,426666,426680,426660,5.538749,4977.109194,163.12
2.457142,426666,426680,426660,5.209304,4897.373915,161.54
2.267361,426666,426680,426660,5.645330,4875.612497,166.41
2.243757,426666,426680,426660,5.704717,4926.731586,164.68
2.423763,426666,426680,426660,5.281044,4980.039358,161.81
2.725363,426666,426680,426660,4.696622,4904.294491,164.39
2.328634,426666,426680,426660,5.496784,4908.583403,161.62
2.335310,426666,426680,426660,5.481071,4934.800625,163.18
2.342463,426666,426680,426660,5.464335,4934.487343,161.70
2.354383,426666,426680,426660,5.436667,4940.118313,163.20
2.175808,426666,426680,426660,5.882872,4912.464857,164.24
1.970530,426666,426680,426660,6.495716,4903.714657,161.70
2.142429,426666,426680,426660,5.974526,4924.686909,165.08
2.332211,426666,426680,426660,5.488355,4899.489164,161.82
2.634764,426666,426680,426660,4.858121,4877.606392,163.50
2.637386,426666,426680,426660,4.853290,4906.385183,161.91
2.292156,426666,426680,426660,5.584262,4927.578688,164.05
