# Execution with input file: weak_scaling_NP4.mtx, NPROCS: 4, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
1.661301,533333,533340,533320,1.926202,6858.279467,47.17
1.622915,533333,533340,533320,1.971760,6942.680836,48.82
1.609564,533333,533340,533320,1.988116,6938.596010,48.20
1.639366,533333,533340,533320,1.951974,6891.262293,48.59
1.620054,533333,533340,533320,1.975243,6936.485052,48.44
1.597643,533333,533340,533320,2.002951,6918.656111,49.33
1.652002,533333,533340,533320,1.937043,6933.333397,46.89
1.584530,533333,533340,533320,2.019526,6924.284220,48.53
1.574755,533333,533340,533320,2.032062,6931.971550,47.84
1.619577,533333,533340,533320,1.975824,6956.133604,48.16
1.621962,533333,533340,533320,1.972920,6903.230429,48.16
1.589298,533333,533340,533320,2.013467,7036.211491,48.62
1.600027,533333,533340,533320,1.999966,6980.915070,46.91
1.591682,533333,533340,533320,2.010451,6924.365282,47.81
1.598835,533333,533340,533320,2.001457,6919.827938,47.83
1.582384,533333,533340,533320,2.022265,7010.015726,48.77
1.567841,533333,533340,533320,2.041024,6976.557255,48.11
1.572609,533333,533340,533320,2.034835,6981.071472,48.89
1.577616,533333,533340,533320,2.028377,7013.410091,46.91
1.601458,533333,533340,533320,1.998180,6932.722569,48.47
1.599550,533333,533340,533320,2.000562,6869.439363,47.64
1.605034,533333,533340,533320,1.993727,6961.475611,47.23
1.606226,533333,533340,533320,1.992248,6935.904741,48.89
1.584053,533333,533340,533320,2.020134,6952.246428,46.92
1.604319,533333,533340,533320,1.994616,6904.485226,47.76
1.582146,533333,533340,533320,2.022570,6903.810740,47.80
1.585960,533333,533340,533320,2.017705,6951.110840,47.44
1.642466,533333,533340,533320,1.948290,6959.844589,48.52
1.574993,533333,533340,533320,2.031755,6892.046690,47.77
1.603127,533333,533340,533320,1.996099,6946.304083,49.24
1.596212,533333,533340,533320,2.004746,6966.080666,47.30
1.579046,533333,533340,533320,2.026540,7051.607370,47.16
1.631975,533333,533340,533320,1.960814,6855.774403,47.45
1.591206,533333,533340,533320,2.011054,6896.005154,47.68
1.590252,533333,533340,533320,2.012260,6987.414598,47.06
1.635313,533333,533340,533320,1.956812,6931.841135,49.33
1.586437,533333,533340,533320,2.017098,6982.734203,47.16
1.576185,533333,533340,533320,2.030218,6940.380573,48.54
1.601458,533333,533340,533320,1.998180,6985.654831,49.31
1.393318,533333,533340,533320,2.296676,7029.442310,47.67
1.335382,533333,533340,533320,2.396317,6980.319500,46.85
1.586676,533333,533340,533320,2.016795,6968.325853,47.70
1.582623,533333,533340,533320,2.021960,6916.693687,48.00
1.581907,533333,533340,533320,2.022875,6897.302151,47.98
1.572132,533333,533340,533320,2.035452,6957.673550,48.39
1.602888,533333,533340,533320,1.996396,6873.691797,47.87
1.591682,533333,533340,533320,2.010451,6997.626066,47.67
1.599073,533333,533340,533320,2.001159,6890.154600,47.47
1.596212,533333,533340,533320,2.004746,6957.181215,47.01
1.630306,533333,533340,533320,1.962821,6931.907654,47.20
1.593113,533333,533340,533320,2.008646,6956.133366,47.65
1.633167,533333,533340,533320,1.959383,6891.060591,47.15
1.603365,533333,533340,533320,1.995803,6985.111952,48.74
1.624346,533333,533340,533320,1.970024,6949.080944,48.53
1.604795,533333,533340,533320,1.994024,6921.305180,47.27
1.609087,533333,533340,533320,1.988705,6953.798056,48.45
2.369881,533333,533340,533320,1.350279,6963.979721,47.66
1.628876,533333,533340,533320,1.964545,6955.456495,47.91
1.606464,533333,533340,533320,1.991952,6893.183947,48.34
1.604795,533333,533340,533320,1.994024,6946.132660,47.13
1.639366,533333,533340,533320,1.951974,6939.181805,48.29
1.631498,533333,533340,533320,1.961387,6930.665970,47.96
1.607895,533333,533340,533320,1.990180,6904.519081,47.56
1.596212,533333,533340,533320,2.004746,7002.799749,48.32
1.595497,533333,533340,533320,2.005644,6944.119692,48.47
1.566648,533333,533340,533320,2.042577,6967.469692,49.32
1.598120,533333,533340,533320,2.002353,6996.697903,48.67
1.640081,533333,533340,533320,1.951123,6982.874632,47.84
1.631260,533333,533340,533320,1.961674,6934.472322,47.95
1.579046,533333,533340,533320,2.026540,6886.500359,47.51
1.609087,533333,533340,533320,1.988705,6984.092712,47.12
1.619816,533333,533340,533320,1.975533,6932.393312,48.73
1.611710,533333,533340,533320,1.985469,6907.580614,47.62
1.593113,533333,533340,533320,2.008646,6985.168219,47.93
1.562834,533333,533340,533320,2.047563,6893.440723,47.54
1.588583,533333,533340,533320,2.014374,7043.817282,49.07
1.590729,533333,533340,533320,2.011657,6962.515831,47.79
1.596928,533333,533340,533320,2.003848,6966.705561,49.17
1.674891,533333,533340,533320,1.910573,6976.251841,49.28
1.635790,533333,533340,533320,1.956241,6887.295723,47.41
1.605272,533333,533340,533320,1.993431,6939.468145,48.61
1.600266,533333,533340,533320,1.999668,6891.019821,47.57
1.567841,533333,533340,533320,2.041024,7027.226448,46.96
