# Execution with input file: epb1.mtx, NPROCS: 16, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.013351,6336,6365,6173,14.238614,73.430061,9.96
0.005245,6336,6365,6173,36.243743,55.590630,9.96
0.005245,6336,6365,6173,36.243743,54.826975,9.96
0.005245,6336,6365,6173,36.243743,54.914713,9.95
0.005245,6336,6365,6173,36.243743,53.529978,9.96
0.005245,6336,6365,6173,36.243743,54.595709,9.96
0.005245,6336,6365,6173,36.243743,54.732800,9.96
0.005245,6336,6365,6173,36.243743,54.675579,9.96
0.005245,6336,6365,6173,36.243743,54.981232,9.96
0.005245,6336,6365,6173,36.243743,53.683996,9.96
0.005007,6336,6365,6173,37.969636,50.791264,9.96
0.005245,6336,6365,6173,36.243743,54.555416,9.96
0.005245,6336,6365,6173,36.243743,53.510427,9.96
0.005007,6336,6365,6173,37.969636,54.366350,9.96
0.005245,6336,6365,6173,36.243743,54.701567,9.96
0.005245,6336,6365,6173,36.243743,54.588079,9.96
0.005245,6336,6365,6173,36.243743,54.609060,9.95
0.005245,6336,6365,6173,36.243743,52.959919,9.96
0.005245,6336,6365,6173,36.243743,54.283619,9.96
0.005245,6336,6365,6173,36.243743,52.923679,9.96
0.005245,6336,6365,6173,36.243743,54.724455,9.95
0.005245,6336,6365,6173,36.243743,54.655075,9.96
0.005484,6336,6365,6173,34.667929,53.332806,9.96
0.005245,6336,6365,6173,36.243743,54.736376,9.96
0.005245,6336,6365,6173,36.243743,54.528713,9.96
0.005007,6336,6365,6173,37.969636,53.194284,9.95
0.005007,6336,6365,6173,37.969636,54.726839,9.96
0.005245,6336,6365,6173,36.243743,54.535866,9.96
0.005007,6336,6365,6173,37.969636,54.687977,9.96
0.005245,6336,6365,6173,36.243743,53.707123,9.95
0.005245,6336,6365,6173,36.243743,55.218220,9.95
0.005245,6336,6365,6173,36.243743,53.138256,9.96
0.005245,6336,6365,6173,36.243743,54.728985,9.96
0.005245,6336,6365,6173,36.243743,54.617882,9.96
0.005245,6336,6365,6173,36.243743,54.506540,9.96
0.005245,6336,6365,6173,36.243743,53.762436,9.96
0.005245,6336,6365,6173,36.243743,53.946495,9.95
0.005245,6336,6365,6173,36.243743,55.506468,9.96
0.005007,6336,6365,6173,37.969636,54.552794,9.96
0.005245,6336,6365,6173,36.243743,53.679705,9.96
0.005245,6336,6365,6173,36.243743,54.574251,9.96
0.005245,6336,6365,6173,36.243743,52.873373,9.96
0.005484,6336,6365,6173,34.667929,54.882050,9.95
0.005245,6336,6365,6173,36.243743,55.414677,9.96
0.005484,6336,6365,6173,34.667929,53.201199,9.96
0.005245,6336,6365,6173,36.243743,50.767422,9.96
0.005245,6336,6365,6173,36.243743,58.114767,9.96
0.005007,6336,6365,6173,37.969636,53.386927,9.96
0.005484,6336,6365,6173,34.667929,54.689646,9.96
0.005007,6336,6365,6173,37.969636,53.354979,9.96
0.005245,6336,6365,6173,36.243743,53.433180,9.96
0.005245,6336,6365,6173,36.243743,53.169250,9.96
0.005245,6336,6365,6173,36.243743,53.235531,9.96
0.005007,6336,6365,6173,37.969636,54.613113,9.96
0.005007,6336,6365,6173,37.969636,55.008888,9.96
0.005245,6336,6365,6173,36.243743,52.949667,9.96
0.005007,6336,6365,6173,37.969636,54.565430,9.96
0.005245,6336,6365,6173,36.243743,54.832935,9.96
0.005007,6336,6365,6173,37.969636,53.105831,9.96
0.005245,6336,6365,6173,36.243743,53.187847,9.95
0.005245,6336,6365,6173,36.243743,54.681063,9.96
0.005245,6336,6365,6173,36.243743,54.729223,9.96
0.005245,6336,6365,6173,36.243743,54.752111,9.96
0.005245,6336,6365,6173,36.243743,53.235531,9.96
0.005245,6336,6365,6173,36.243743,55.251360,9.96
0.005484,6336,6365,6173,34.667929,53.911686,9.96
0.005245,6336,6365,6173,36.243743,53.293467,9.96
0.005245,6336,6365,6173,36.243743,54.857731,9.96
0.005245,6336,6365,6173,36.243743,53.298950,9.96
0.005245,6336,6365,6173,36.243743,53.040504,9.96
