# Execution with input file: epb1.mtx, NPROCS: 8, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.020504,11881,11889,11877,9.271655,51.628590,11.70
0.020266,11881,11889,11877,9.380734,51.068783,11.70
0.020742,11881,11889,11877,9.165085,54.424286,11.71
0.020266,11881,11889,11877,9.380734,50.781012,11.71
0.020504,11881,11889,11877,9.271655,54.350615,11.70
0.020742,11881,11889,11877,9.165085,51.091433,11.71
0.020027,11881,11889,11877,9.492409,50.910234,11.70
0.020266,11881,11889,11877,9.380734,53.941250,11.71
0.020504,11881,11889,11877,9.271655,54.631472,11.70
0.019789,11881,11889,11877,9.606775,50.705194,11.70
0.020266,11881,11889,11877,9.380734,54.071188,11.70
0.020266,11881,11889,11877,9.380734,50.800800,11.70
0.020027,11881,11889,11877,9.492409,53.416014,11.70
0.030279,11881,11889,11877,6.278444,54.117203,11.70
0.020266,11881,11889,11877,9.380734,53.493738,11.70
0.020504,11881,11889,11877,9.271655,53.926468,11.71
0.020504,11881,11889,11877,9.271655,54.554939,11.70
0.027180,11881,11889,11877,6.994407,53.968906,11.70
0.020027,11881,11889,11877,9.492409,52.879810,11.70
0.020504,11881,11889,11877,9.271655,53.441525,11.70
0.020266,11881,11889,11877,9.380734,51.541567,11.70
0.020504,11881,11889,11877,9.271655,54.248095,11.70
0.019073,11881,11889,11877,9.967029,51.735640,11.70
0.019073,11881,11889,11877,9.967029,51.123142,11.71
0.020027,11881,11889,11877,9.492409,54.336309,11.71
0.020027,11881,11889,11877,9.492409,53.494930,11.70
0.019550,11881,11889,11877,9.723931,52.218914,11.70
0.019789,11881,11889,11877,9.606775,54.127216,11.70
0.019789,11881,11889,11877,9.606775,51.702738,11.70
0.020027,11881,11889,11877,9.492409,50.988197,11.70
0.020027,11881,11889,11877,9.492409,52.389860,11.70
0.019550,11881,11889,11877,9.723931,50.996542,11.70
0.020027,11881,11889,11877,9.492409,51.115751,11.70
0.020266,11881,11889,11877,9.380734,53.110123,11.70
0.020266,11881,11889,11877,9.380734,52.248716,11.70
0.020266,11881,11889,11877,9.380734,51.574230,11.70
0.020027,11881,11889,11877,9.492409,50.803185,11.70
0.020027,11881,11889,11877,9.492409,52.312136,11.70
0.019789,11881,11889,11877,9.606775,50.468922,11.70
0.019312,11881,11889,11877,9.843980,52.230120,11.71
0.020504,11881,11889,11877,9.271655,50.848722,11.70
0.020504,11881,11889,11877,9.271655,53.922892,11.71
0.019312,11881,11889,11877,9.843980,50.650120,11.70
0.020504,11881,11889,11877,9.271655,50.028801,11.70
0.020266,11881,11889,11877,9.380734,52.819014,11.70
0.020027,11881,11889,11877,9.492409,53.694487,11.70
0.019789,11881,11889,11877,9.606775,51.352978,11.70
0.020027,11881,11889,11877,9.492409,52.163839,11.70
0.020266,11881,11889,11877,9.380734,51.025867,11.70
0.027895,11881,11889,11877,6.815063,55.507421,11.70
0.020027,11881,11889,11877,9.492409,51.230669,11.70
0.020504,11881,11889,11877,9.271655,50.967932,11.71
0.020981,11881,11889,11877,9.060936,55.837870,11.70
0.020027,11881,11889,11877,9.492409,53.823709,11.70
0.028372,11881,11889,11877,6.700524,54.262638,11.70
0.020027,11881,11889,11877,9.492409,53.281546,11.71
0.020266,11881,11889,11877,9.380734,57.452679,11.70
0.020504,11881,11889,11877,9.271655,49.716711,11.70
0.020266,11881,11889,11877,9.380734,53.385019,11.70
0.023842,11881,11889,11877,7.973624,50.707579,11.71
0.027657,11881,11889,11877,6.873813,54.178238,11.70
0.020504,11881,11889,11877,9.271655,53.478718,11.70
0.020266,11881,11889,11877,9.380734,53.169250,11.71
0.026941,11881,11889,11877,7.056304,53.998947,11.70
0.020027,11881,11889,11877,9.492409,51.800728,11.70
0.020027,11881,11889,11877,9.492409,50.653696,11.70
0.020027,11881,11889,11877,9.492409,54.030895,11.70
0.020027,11881,11889,11877,9.492409,50.692558,11.70
0.020027,11881,11889,11877,9.492409,50.340176,11.71
0.020504,11881,11889,11877,9.271655,54.902077,11.70
0.020027,11881,11889,11877,9.492409,53.592205,11.70
0.028849,11881,11889,11877,6.589772,52.005768,11.70
0.020504,11881,11889,11877,9.271655,53.673983,11.71
0.020027,11881,11889,11877,9.492409,54.223299,11.70
0.019789,11881,11889,11877,9.606775,50.677776,11.70
0.020504,11881,11889,11877,9.271655,53.929806,11.70
0.019789,11881,11889,11877,9.606775,50.543547,11.71
0.020027,11881,11889,11877,9.492409,53.210020,11.70
0.020027,11881,11889,11877,9.492409,53.988218,11.70
0.020027,11881,11889,11877,9.492409,54.005861,11.70
0.020266,11881,11889,11877,9.380734,53.735256,11.71
0.019789,11881,11889,11877,9.606775,50.050735,11.70
0.020266,11881,11889,11877,9.380734,53.433895,11.71
