# Execution with input file: epb1.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.024796,23763,23773,23758,7.666946,94.477177,11.40
0.024080,23763,23773,23758,7.894677,50.678015,11.39
0.025988,23763,23773,23758,7.315251,52.557707,11.39
0.024557,23763,23773,23758,7.741382,49.265623,11.39
0.023365,23763,23773,23758,8.136351,49.670219,11.39
0.024080,23763,23773,23758,7.894677,50.150871,11.39
0.023365,23763,23773,23758,8.136351,50.052643,11.39
0.024557,23763,23773,23758,7.741382,51.521778,11.39
0.025272,23763,23773,23758,7.522286,52.615166,11.39
0.023842,23763,23773,23758,7.973624,51.053286,11.39
0.036478,23763,23773,23758,5.211519,50.291777,11.40
0.023127,23763,23773,23758,8.220230,49.651146,11.40
0.023842,23763,23773,23758,7.973624,50.500393,11.39
0.023127,23763,23773,23758,8.220230,50.002098,11.39
0.023842,23763,23773,23758,7.973624,50.538063,11.39
0.023127,23763,23773,23758,8.220230,49.812555,11.39
0.036001,23763,23773,23758,5.280545,49.338818,11.39
0.023842,23763,23773,23758,7.973624,48.689604,11.39
0.023365,23763,23773,23758,8.136351,49.731255,11.39
0.036716,23763,23773,23758,5.177678,50.424337,11.39
0.023365,23763,23773,23758,8.136351,49.811840,11.39
0.028372,23763,23773,23758,6.700524,49.469709,11.39
0.023365,23763,23773,23758,8.136351,49.011469,11.39
0.023127,23763,23773,23758,8.220230,49.426794,11.40
0.023365,23763,23773,23758,8.136351,49.166679,11.39
0.023365,23763,23773,23758,8.136351,50.352573,11.39
0.023365,23763,23773,23758,8.136351,49.405098,11.39
0.024080,23763,23773,23758,7.894677,49.161911,11.39
0.023365,23763,23773,23758,8.136351,49.248219,11.39
0.023842,23763,23773,23758,7.973624,50.125360,11.39
0.023603,23763,23773,23758,8.054165,51.767588,11.39
0.022888,23763,23773,23758,8.305858,49.616814,11.39
0.023365,23763,23773,23758,8.136351,49.718380,11.40
0.023603,23763,23773,23758,8.054165,49.290895,11.39
