# Execution with input file: sinc12.mtx, NPROCS: 32, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.015736,9218,9339,9165,37.492756,174.669266,22.46
0.015974,9218,9339,9165,36.933163,174.235821,22.47
0.015497,9218,9339,9165,38.069568,174.965858,22.47
0.015974,9218,9339,9165,36.933163,175.420046,22.46
0.016212,9218,9339,9165,36.390028,180.103064,22.47
0.016451,9218,9339,9165,35.862637,174.663305,22.46
0.015497,9218,9339,9165,38.069568,174.319506,22.46
0.015497,9218,9339,9165,38.069568,174.744844,22.46
0.015736,9218,9339,9165,37.492756,177.191257,22.46
0.015974,9218,9339,9165,36.933163,174.759388,22.46
0.015974,9218,9339,9165,36.933163,174.828053,22.46
0.015736,9218,9339,9165,37.492756,174.350977,22.46
0.015736,9218,9339,9165,37.492756,173.776388,22.46
0.015497,9218,9339,9165,38.069568,174.336672,22.46
0.015497,9218,9339,9165,38.069568,173.473120,22.47
0.015736,9218,9339,9165,37.492756,174.881935,22.47
0.015974,9218,9339,9165,36.933163,174.522877,22.47
0.015736,9218,9339,9165,37.492756,174.123526,22.46
0.015736,9218,9339,9165,37.492756,174.970627,22.49
0.015736,9218,9339,9165,37.492756,173.602104,22.46
0.015497,9218,9339,9165,38.069568,174.210548,22.47
0.015736,9218,9339,9165,37.492756,173.838377,22.46
0.015974,9218,9339,9165,36.933163,174.721718,22.46
0.015974,9218,9339,9165,36.933163,173.835516,22.47
0.015736,9218,9339,9165,37.492756,172.902107,22.47
0.015497,9218,9339,9165,38.069568,174.203634,22.55
0.015736,9218,9339,9165,37.492756,174.220562,22.46
0.015974,9218,9339,9165,36.933163,173.235178,22.46
0.020266,9218,9339,9165,29.112023,174.170494,22.46
0.016689,9218,9339,9165,35.350313,174.773932,22.47
0.015736,9218,9339,9165,37.492756,174.360752,22.46
0.015497,9218,9339,9165,38.069568,173.499584,22.47
0.025749,9218,9339,9165,22.912240,174.127102,22.46
0.015497,9218,9339,9165,38.069568,177.391768,22.46
0.015974,9218,9339,9165,36.933163,173.929691,22.47
0.015497,9218,9339,9165,38.069568,174.428225,22.46
0.015497,9218,9339,9165,38.069568,169.584513,22.46
0.015736,9218,9339,9165,37.492756,174.739122,22.47
0.015974,9218,9339,9165,36.933163,174.741983,22.47
0.015497,9218,9339,9165,38.069568,174.921989,22.46
0.015259,9218,9339,9165,38.664405,173.818827,22.46
0.016212,9218,9339,9165,36.390028,177.459717,22.46
0.016212,9218,9339,9165,36.390028,176.982164,22.47
0.015497,9218,9339,9165,38.069568,174.062014,22.47
0.020504,9218,9339,9165,28.773511,174.465418,22.46
0.015497,9218,9339,9165,38.069568,174.760103,22.46
0.015259,9218,9339,9165,38.664405,173.883915,22.46
0.016212,9218,9339,9165,36.390028,174.213648,22.46
0.015497,9218,9339,9165,38.069568,173.743010,22.46
0.015736,9218,9339,9165,37.492756,174.137354,22.47
0.015497,9218,9339,9165,38.069568,174.273014,22.46
0.015497,9218,9339,9165,38.069568,174.797058,22.46
0.016212,9218,9339,9165,36.390028,174.232006,22.46
0.015974,9218,9339,9165,36.933163,175.000429,22.46
0.015974,9218,9339,9165,36.933163,174.358845,22.46
0.015497,9218,9339,9165,38.069568,174.706221,22.46
0.015974,9218,9339,9165,36.933163,175.016165,22.47
0.015974,9218,9339,9165,36.933163,177.466154,22.46
0.015736,9218,9339,9165,37.492756,174.990177,22.46
0.015736,9218,9339,9165,37.492756,177.354813,22.46
0.015497,9218,9339,9165,38.069568,174.043655,22.47
0.015736,9218,9339,9165,37.492756,173.949003,22.46
0.021219,9218,9339,9165,27.803617,177.149534,22.46
0.015974,9218,9339,9165,36.933163,174.054146,22.46
0.015497,9218,9339,9165,38.069568,173.787832,22.47
0.015497,9218,9339,9165,38.069568,175.364494,22.46
0.022173,9218,9339,9165,26.607763,174.059868,22.47
0.016212,9218,9339,9165,36.390028,177.074194,22.46
0.015736,9218,9339,9165,37.492756,180.407047,22.46
0.015497,9218,9339,9165,38.069568,174.398422,22.46
0.015259,9218,9339,9165,38.664405,174.290895,22.46
0.015736,9218,9339,9165,37.492756,174.706936,22.46
0.015974,9218,9339,9165,36.933163,174.279451,22.46
0.015497,9218,9339,9165,38.069568,174.015999,22.46
0.016212,9218,9339,9165,36.390028,173.865318,22.46
0.015974,9218,9339,9165,36.933163,177.703857,22.46
0.016212,9218,9339,9165,36.390028,174.586773,22.46
0.015974,9218,9339,9165,36.933163,174.837828,22.46
0.015497,9218,9339,9165,38.069568,174.703360,22.46
0.015974,9218,9339,9165,36.933163,174.708366,22.46
0.015497,9218,9339,9165,38.069568,174.623013,22.46
0.015497,9218,9339,9165,38.069568,174.537420,22.46
0.016212,9218,9339,9165,36.390028,173.841238,22.47
0.016212,9218,9339,9165,36.390028,174.195766,22.46
0.015736,9218,9339,9165,37.492756,174.482822,22.46
0.015736,9218,9339,9165,37.492756,175.055504,22.47
0.015736,9218,9339,9165,37.492756,175.661325,22.46
0.015497,9218,9339,9165,38.069568,174.402475,22.47
0.015497,9218,9339,9165,38.069568,177.390575,22.46
0.015974,9218,9339,9165,36.933163,174.606085,22.46
0.016212,9218,9339,9165,36.390028,174.923897,22.46
0.015736,9218,9339,9165,37.492756,177.397251,22.46
0.015736,9218,9339,9165,37.492756,174.966812,22.46
0.016212,9218,9339,9165,36.390028,175.123692,22.46
0.015974,9218,9339,9165,36.933163,175.280571,22.46
0.015736,9218,9339,9165,37.492756,174.851179,22.46
0.015736,9218,9339,9165,37.492756,174.403191,22.46
0.024080,9218,9339,9165,24.500217,175.070524,22.47
0.015736,9218,9339,9165,37.492756,174.690962,22.47
