# Execution with input file: sinc12.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.067949,73746,73770,73723,8.682533,156.500340,20.40
0.089169,73746,73770,73723,6.616369,155.310869,20.40
0.067711,73746,73770,73723,8.713105,155.819178,20.40
0.072002,73746,73770,73723,8.193781,155.480385,20.40
0.088215,73746,73770,73723,6.687897,157.004595,20.40
0.067949,73746,73770,73723,8.682533,155.340433,20.40
0.093222,73746,73770,73723,6.328701,154.516935,20.39
0.067711,73746,73770,73723,8.713105,154.405594,20.40
0.067234,73746,73770,73723,8.774900,154.458046,20.40
0.067472,73746,73770,73723,8.743894,155.706644,20.40
0.087976,73746,73770,73723,6.706021,156.824350,20.39
0.092268,73746,73770,73723,6.394113,156.875372,20.40
0.071049,73746,73770,73723,8.303765,155.850887,20.40
0.067711,73746,73770,73723,8.713105,156.623602,20.40
0.067234,73746,73770,73723,8.774900,157.469749,20.40
0.067234,73746,73770,73723,8.774900,154.561281,20.40
0.067472,73746,73770,73723,8.743894,155.993223,20.40
0.066757,73746,73770,73723,8.837578,156.486750,20.40
0.070572,73746,73770,73723,8.359871,153.990030,20.40
0.067472,73746,73770,73723,8.743894,154.536486,20.40
0.087738,73746,73770,73723,6.724244,154.584408,20.40
0.087500,73746,73770,73723,6.742567,153.529882,20.40
0.087738,73746,73770,73723,6.724244,153.385639,20.40
0.067234,73746,73770,73723,8.774900,153.735876,20.40
0.071049,73746,73770,73723,8.303765,155.007601,20.40
0.067711,73746,73770,73723,8.713105,153.716564,20.40
0.067234,73746,73770,73723,8.774900,156.388760,20.40
0.067711,73746,73770,73723,8.713105,155.253172,20.40
0.066996,73746,73770,73723,8.806128,153.642416,20.40
0.067234,73746,73770,73723,8.774900,155.712366,20.40
0.070810,73746,73770,73723,8.331724,159.020185,20.24
0.087261,73746,73770,73723,6.760989,154.272318,20.40
0.088692,73746,73770,73723,6.651941,154.728889,20.40
0.067472,73746,73770,73723,8.743894,154.739857,20.29
0.067234,73746,73770,73723,8.774900,155.063152,20.40
0.067472,73746,73770,73723,8.743894,159.396887,20.40
0.067472,73746,73770,73723,8.743894,155.056000,20.40
0.086308,73746,73770,73723,6.835696,154.173136,20.40
0.067472,73746,73770,73723,8.743894,154.617071,20.27
0.067234,73746,73770,73723,8.774900,155.658007,20.40
0.087738,73746,73770,73723,6.724244,154.703856,20.40
0.070572,73746,73770,73723,8.359871,154.729366,20.40
0.067472,73746,73770,73723,8.743894,154.240847,20.18
0.071287,73746,73770,73723,8.275993,154.806137,20.40
0.067472,73746,73770,73723,8.743894,154.354572,20.40
0.067234,73746,73770,73723,8.774900,153.360367,20.40
0.067949,73746,73770,73723,8.682533,153.965950,20.40
0.087738,73746,73770,73723,6.724244,153.759956,20.40
0.085831,73746,73770,73723,6.873672,159.990311,20.40
0.088692,73746,73770,73723,6.651941,155.352831,20.40
0.068188,73746,73770,73723,8.652175,156.510115,20.40
0.067949,73746,73770,73723,8.682533,154.129505,20.40
0.067472,73746,73770,73723,8.743894,154.720545,20.40
0.067234,73746,73770,73723,8.774900,155.096769,20.40
0.067234,73746,73770,73723,8.774900,155.483723,20.40
0.071049,73746,73770,73723,8.303765,163.881779,20.40
0.087023,73746,73770,73723,6.779512,166.868448,20.40
0.067472,73746,73770,73723,8.743894,154.272079,20.40
0.067711,73746,73770,73723,8.713105,157.762289,20.41
0.070810,73746,73770,73723,8.331724,154.585123,20.40
0.067711,73746,73770,73723,8.713105,158.892870,20.40
0.086546,73746,73770,73723,6.816865,161.789894,20.40
0.087738,73746,73770,73723,6.724244,155.128956,20.40
0.087738,73746,73770,73723,6.724244,154.654980,20.40
0.070572,73746,73770,73723,8.359871,155.061483,20.40
0.067711,73746,73770,73723,8.713105,154.135227,20.40
0.087738,73746,73770,73723,6.724244,153.999805,20.19
0.086069,73746,73770,73723,6.854631,153.431654,20.40
0.087976,73746,73770,73723,6.706021,162.853718,20.40
0.090361,73746,73770,73723,6.529082,162.748814,20.40
0.068665,73746,73770,73723,8.592090,156.652689,20.40
0.066996,73746,73770,73723,8.806128,154.490709,20.40
0.067711,73746,73770,73723,8.713105,156.322479,20.40
0.067234,73746,73770,73723,8.774900,153.672457,20.40
0.067472,73746,73770,73723,8.743894,154.989719,20.40
0.067472,73746,73770,73723,8.743894,154.336452,20.40
0.087023,73746,73770,73723,6.779512,155.199289,20.40
0.067711,73746,73770,73723,8.713105,153.921843,20.18
0.067472,73746,73770,73723,8.743894,153.306723,20.36
0.067472,73746,73770,73723,8.743894,155.148506,20.40
0.067472,73746,73770,73723,8.743894,155.168295,20.40
0.067472,73746,73770,73723,8.743894,154.361963,20.40
0.089407,73746,73770,73723,6.598725,155.160189,20.40
0.074148,73746,73770,73723,7.956662,155.202389,20.36
0.067234,73746,73770,73723,8.774900,158.909082,20.40
0.067234,73746,73770,73723,8.774900,159.033298,20.40
0.070810,73746,73770,73723,8.331724,155.685663,20.40
0.088930,73746,73770,73723,6.634107,154.429674,20.40
0.090837,73746,73770,73723,6.494808,155.142069,20.40
0.066996,73746,73770,73723,8.806128,154.139280,20.40
0.067711,73746,73770,73723,8.713105,154.531956,20.40
0.066996,73746,73770,73723,8.806128,156.496048,20.40
0.067711,73746,73770,73723,8.713105,156.000614,20.40
0.071049,73746,73770,73723,8.303765,163.621664,20.40
0.067472,73746,73770,73723,8.743894,154.381752,20.40
0.067234,73746,73770,73723,8.774900,155.263424,20.40
0.066996,73746,73770,73723,8.806128,154.528141,20.40
0.066996,73746,73770,73723,8.806128,154.251814,20.41
0.066996,73746,73770,73723,8.806128,156.305075,20.40
0.067234,73746,73770,73723,8.774900,153.439283,20.40
# End of Execution
