# Execution with input file: weak_scaling_NP4.mtx, NPROCS: 4, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
1.179218,400000,400000,400000,2.713662,1992.801666,70.83
1.142025,400000,400000,400000,2.802040,663.388729,70.83
1.149178,400000,400000,400000,2.784600,657.613277,70.83
1.070738,400000,400000,400000,2.988593,651.169777,72.04
1.147270,400000,400000,400000,2.789230,659.783363,70.83
1.067400,400000,400000,400000,2.997939,669.901609,74.70
1.182795,400000,400000,400000,2.705457,683.165312,70.83
1.068592,400000,400000,400000,2.994595,653.979778,72.18
1.068830,400000,400000,400000,2.993927,664.117575,71.66
1.045704,400000,400000,400000,3.060140,653.073311,71.98
1.128674,400000,400000,400000,2.835186,676.450491,70.83
1.143456,400000,400000,400000,2.798535,659.096003,70.83
1.049995,400000,400000,400000,3.047632,670.102358,72.77
1.161575,400000,400000,400000,2.754879,662.056923,70.83
1.081944,400000,400000,400000,2.957641,651.999950,72.02
1.058578,400000,400000,400000,3.022922,676.820040,71.40
1.047373,400000,400000,400000,3.055264,689.719915,71.07
1.072407,400000,400000,400000,2.983942,691.207170,72.11
1.034021,400000,400000,400000,3.094714,661.443949,72.37
1.049280,400000,400000,400000,3.049710,688.102484,72.34
1.047850,400000,400000,400000,3.053873,657.828093,70.89
1.042604,400000,400000,400000,3.069237,666.909695,71.16
1.133680,400000,400000,400000,2.822665,660.312414,70.83
1.068830,400000,400000,400000,2.993927,671.750307,72.74
1.093864,400000,400000,400000,2.925408,653.130054,72.17
1.079321,400000,400000,400000,2.964827,653.240681,71.15
1.152754,400000,400000,400000,2.775961,679.310799,70.83
1.109838,400000,400000,400000,2.883302,683.553457,72.13
1.134396,400000,400000,400000,2.820885,661.706209,70.84
1.136780,400000,400000,400000,2.814969,659.970999,70.83
1.051903,400000,400000,400000,3.042106,680.307150,72.07
