# Execution with input file: weak_scaling_NP128.mtx, NPROCS: 128, SELECTED MODE: 1D CYCLIC PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
15.274763,400000,400000,400000,6.703868,32327.174664,1900.68
14.713526,400000,400000,400000,6.959583,33206.007242,1900.97
15.557051,400000,400000,400000,6.582224,30450.042725,1899.75
21.604300,400000,400000,400000,4.739797,30498.942614,1900.87
15.048981,400000,400000,400000,6.804448,30686.882734,1899.71
15.279531,400000,400000,400000,6.701776,30199.200630,1991.99
14.991045,400000,400000,400000,6.830745,30731.359482,1901.12
14.959574,400000,400000,400000,6.845115,31726.760864,1900.91
14.973164,400000,400000,400000,6.838902,31815.277576,1899.73
15.067101,400000,400000,400000,6.796264,31204.928637,1900.73
17.714739,400000,400000,400000,5.780497,30150.702715,1899.16
14.555693,400000,400000,400000,7.035048,32370.290756,1900.75
15.089035,400000,400000,400000,6.786385,30542.665005,1900.11
14.943600,400000,400000,400000,6.852432,30854.021788,1900.37
14.986992,400000,400000,400000,6.832592,31861.500025,1901.44
23.043394,400000,400000,400000,4.443790,31999.328852,1900.71
14.985323,400000,400000,400000,6.833353,30641.048431,1990.84
14.451265,400000,400000,400000,7.085885,31071.206093,1899.89
15.041113,400000,400000,400000,6.808007,31325.716972,1899.66
15.198946,400000,400000,400000,6.737309,30350.576401,1900.86
14.877796,400000,400000,400000,6.882740,30551.739454,1899.23
15.050888,400000,400000,400000,6.803585,33111.563683,1899.11
15.118599,400000,400000,400000,6.773114,31885.367393,1899.98
15.121937,400000,400000,400000,6.771619,31966.242075,1899.32
16.331911,400000,400000,400000,6.269934,31144.031048,1899.24
15.010834,400000,400000,400000,6.821740,31346.857548,1900.88
14.937878,400000,400000,400000,6.855057,30869.096994,1900.27
15.516043,400000,400000,400000,6.599621,30444.857359,1900.28
15.047550,400000,400000,400000,6.805094,30266.729355,1899.51
15.099287,400000,400000,400000,6.781777,30415.002108,1900.10
14.945507,400000,400000,400000,6.851557,31350.339413,1900.10
15.106440,400000,400000,400000,6.778566,31155.399799,1900.27
