# Execution with input file: epb1.mtx, NPROCS: 64, SELECTED MODE: 2D BLOCK PARTITIONING
# Execution_time[ms], avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time[ms], Peak_memory_footprint[MB]
0.011206,1508,10602,1492,16.965157,72.328806,11.30
0.008821,1508,10602,1492,21.550334,63.745022,11.56
0.008345,1508,10602,1492,22.781782,62.427044,11.56
0.008821,1508,10602,1492,21.550334,62.800884,11.30
0.008345,1508,10602,1492,22.781782,62.544584,11.56
0.008583,1508,10602,1492,22.148954,62.392235,11.56
0.009298,1508,10602,1492,20.445189,62.454700,11.56
0.009298,1508,10602,1492,20.445189,62.286139,11.56
0.009775,1508,10602,1492,19.447862,64.390182,11.56
0.008821,1508,10602,1492,21.550334,62.938929,11.30
0.009060,1508,10602,1492,20.983220,63.679218,11.56
0.010252,1508,10602,1492,18.543311,67.114353,11.56
0.008345,1508,10602,1492,22.781782,72.031498,11.55
0.009298,1508,10602,1492,20.445189,69.691181,11.30
0.009060,1508,10602,1492,20.983220,62.690735,11.56
0.008583,1508,10602,1492,22.148954,62.561512,11.56
0.012159,1508,10602,1492,15.634556,62.999249,11.56
0.009537,1508,10602,1492,19.934059,64.377069,11.30
0.010014,1508,10602,1492,18.984818,72.242260,11.56
0.018358,1508,10602,1492,10.355355,63.602209,11.56
0.010967,1508,10602,1492,17.333964,64.513206,11.56
0.014305,1508,10602,1492,13.289373,62.735796,11.55
0.008821,1508,10602,1492,21.550334,64.475536,11.56
0.011921,1508,10602,1492,15.947247,62.668085,11.30
0.009060,1508,10602,1492,20.983220,69.067955,11.56
0.008583,1508,10602,1492,22.148954,64.238310,11.56
0.009298,1508,10602,1492,20.445189,72.070837,11.56
0.008583,1508,10602,1492,22.148954,63.275337,11.56
0.009060,1508,10602,1492,20.983220,70.780277,11.56
0.008821,1508,10602,1492,21.550334,62.489271,11.55
0.008821,1508,10602,1492,21.550334,62.792778,11.55
0.034571,1508,10602,1492,5.499051,63.903093,11.56
0.011206,1508,10602,1492,16.965157,65.029621,11.56
0.008821,1508,10602,1492,21.550334,63.249111,11.30
0.008345,1508,10602,1492,22.781782,72.421789,11.56
0.009060,1508,10602,1492,20.983220,71.802855,11.56
0.009537,1508,10602,1492,19.934059,62.629700,11.56
0.009298,1508,10602,1492,20.445189,62.175751,11.30
0.008583,1508,10602,1492,22.148954,65.018415,11.55
0.020981,1508,10602,1492,9.060936,63.154459,11.56
0.009537,1508,10602,1492,19.934059,65.937996,11.30
0.008821,1508,10602,1492,21.550334,72.380066,11.30
0.008583,1508,10602,1492,22.148954,67.420244,11.56
0.009775,1508,10602,1492,19.447862,62.369823,11.56
0.010252,1508,10602,1492,18.543311,72.022915,11.58
0.008583,1508,10602,1492,22.148954,64.574718,11.56
0.010967,1508,10602,1492,17.333964,64.843178,11.56
0.008345,1508,10602,1492,22.781782,63.948393,11.30
0.009298,1508,10602,1492,20.445189,66.020727,11.56
0.008821,1508,10602,1492,21.550334,66.558838,11.56
0.008821,1508,10602,1492,21.550334,62.638044,11.56
0.008345,1508,10602,1492,22.781782,63.122988,11.56
