# Execution with input file: hugetric-00000.mtx, NPROCS: 128, SELECTED MODE: 1D BLOCK PARTITIONING
# Execution_time, avgNNZ, maxNNZ, minNNZ, GFLOPS, Comm_time
6.684065,137535,137576,137195,5.226474,4791.260242
7.362366,137535,137576,137195,4.744955,4794.518948
1.714468,137535,137576,137195,20.376054,4834.717751
1.627207,137535,137576,137195,21.468748,4813.164473
1.671314,137535,137576,137195,20.902169,4848.790407
1.736403,137535,137576,137195,20.118660,4835.492611
1.722813,137535,137576,137195,20.277360,4797.900915
1.748323,137535,137576,137195,19.981481,4796.222448
1.820803,137535,137576,137195,19.186094,4787.837267
1.708746,137535,137576,137195,20.444287,4817.766428
1.658678,137535,137576,137195,21.061406,4788.649559
1.626015,137535,137576,137195,21.484487,4788.008928
1.667023,137535,137576,137195,20.955979,4804.598808
1.707315,137535,137576,137195,20.461416,4829.822779
1.644373,137535,137576,137195,21.244628,4916.635513
1.780748,137535,137576,137195,19.617647,4933.736801
1.602173,137535,137576,137195,21.804197,4831.013441
1.731157,137535,137576,137195,20.179617,4814.247847
1.641273,137535,137576,137195,21.284748,4776.703358
1.634359,137535,137576,137195,21.374792,4804.406643
1.698494,137535,137576,137195,20.567687,4767.745018
1.685143,137535,137576,137195,20.730645,4864.328146
1.712322,137535,137576,137195,20.401588,4813.024759
6.941557,137535,137576,137195,5.032602,4877.613068
1.690626,137535,137576,137195,20.663405,4865.163803
1.661301,137535,137576,137195,21.028158,4893.163443
1.712084,137535,137576,137195,20.404429,4828.309298
1.701832,137535,137576,137195,20.527347,4832.843065
1.727819,137535,137576,137195,20.218601,4852.267265
1.770258,137535,137576,137195,19.733899,4807.596207
1.712799,137535,137576,137195,20.395908,4784.327030
1.640797,137535,137576,137195,21.290933,4839.562893
1.703501,137535,137576,137195,20.507236,4831.868410
1.654387,137535,137576,137195,21.116040,4830.520153
7.009506,137535,137576,137195,4.983816,4797.467709
1.666546,137535,137576,137195,20.961975,4806.861401
1.683474,137535,137576,137195,20.751197,4789.841652
7.017136,137535,137576,137195,4.978398,4834.786415
1.663446,137535,137576,137195,21.001032,4841.362953
1.644611,137535,137576,137195,21.241549,4913.777351
7.397175,137535,137576,137195,4.722626,4833.858967
1.675367,137535,137576,137195,20.851601,4819.276810
1.641512,137535,137576,137195,21.281656,4859.330177
1.672029,137535,137576,137195,20.893227,4850.522518
1.645565,137535,137576,137195,21.229238,4890.004635
1.644135,137535,137576,137195,21.247709,4794.018745
1.694918,137535,137576,137195,20.611085,4834.956408
1.728296,137535,137576,137195,20.213023,5051.563025
1.763582,137535,137576,137195,19.808598,4779.769182
1.720667,137535,137576,137195,20.302647,4868.450642
1.716852,137535,137576,137195,20.347758,4813.850164
1.682758,137535,137576,137195,20.760017,4811.466217
1.652241,137535,137576,137195,21.143463,4803.397417
1.749516,137535,137576,137195,19.967866,4812.741041
1.670361,137535,137576,137195,20.914102,4790.598631
1.624823,137535,137576,137195,21.500250,4791.434765
10.007620,137535,137576,137195,3.490749,4893.050909
1.672745,137535,137576,137195,20.884293,4862.438917
1.703739,137535,137576,137195,20.504366,4779.668331
1.709938,137535,137576,137195,20.430034,4815.607309
1.712561,137535,137576,137195,20.398747,4839.599133
1.682043,137535,137576,137195,20.768845,4842.380762
1.707315,137535,137576,137195,20.461416,4829.213142
1.697302,137535,137576,137195,20.582133,4829.794884
1.649141,137535,137576,137195,21.183201,4826.505899
1.726627,137535,137576,137195,20.232560,4799.238920
1.729965,137535,137576,137195,20.193523,4791.506767
1.633167,137535,137576,137195,21.390394,4798.503637
1.697302,137535,137576,137195,20.582133,4812.371254
1.708984,137535,137576,137195,20.441434,4828.091621
8.491516,137535,137576,137195,4.113999,4846.343756
1.735449,137535,137576,137195,20.129716,4775.548935
1.808167,137535,137576,137195,19.320174,4771.604538
1.751423,137535,137576,137195,19.946121,4846.877098
10.899067,137535,137576,137195,3.205237,4857.139826
1.721859,137535,137576,137195,20.288591,4842.045307
1.729965,137535,137576,137195,20.193523,4798.899412
7.247448,137535,137576,137195,4.820192,4827.587128
1.701117,137535,137576,137195,20.535978,4821.250200
1.684666,137535,137576,137195,20.736513,4881.337166
1.687050,137535,137576,137195,20.707208,4821.238279
1.647472,137535,137576,137195,21.204660,4841.257572
1.686573,137535,137576,137195,20.713062,4815.533400
1.686811,137535,137576,137195,20.710135,5105.713606
1.634836,137535,137576,137195,21.368558,4851.967096
7.435560,137535,137576,137195,4.698246,4813.693285
7.390976,137535,137576,137195,4.726587,4869.646311
1.730442,137535,137576,137195,20.187958,4847.236156
1.643419,137535,137576,137195,21.256957,4878.761053
1.679182,137535,137576,137195,20.804231,4776.011467
1.815319,137535,137576,137195,19.244051,4756.449223
1.675367,137535,137576,137195,20.851601,4816.131115
1.679182,137535,137576,137195,20.804231,4814.283371
1.707077,137535,137576,137195,20.464274,4845.015049
1.682758,137535,137576,137195,20.760017,4853.439808
1.687050,137535,137576,137195,20.707208,4819.361210
1.750946,137535,137576,137195,19.951553,4770.928621
7.926464,137535,137576,137195,4.407273,4838.132381
1.774073,137535,137576,137195,19.691466,4783.216238
1.680613,137535,137576,137195,20.786523,5021.950006
# End of Execution
